표제어	품사	세종태그	어깨번호	뜻풀이	지역
가가다	[동사][방언]	VV	00_00_00	가져가다	6
가감성	[명사][방언]	NNG	00_00_00	과감성	6
가감시럽다	[형용사][방언]	VA	00_00_00	과감스럽다	6
가감시리	[부사][방언]	MAG	00_00_00	과감스레	6
가감히	[부사][방언]	MAG	00_00_00	과감히	6
가개	[명사][방언]	NNG	01_00_00	홍역	6
가거방하다	[형용사][방언]	VA	00_00_00	비슷하다	6
가거사	[명사][방언]	NNG	00_00_00	과거사	6
가거지방하다	[형용사][방언]	VA	00_00_00	비슷하다	6
가거지사	[명사][방언]	NNG	00_00_00	과거지사	6
가검자리	[명사][방언]	NNG	00_00_00	가장자리	6
가겍	[명사][방언]	NNG	00_00_00	가격	6
가겍	[명사][방언]	NNG	02_00_00	과격	6
가겍하다	[형용사][방언]	VA	00_00_00	과격하다	6
가겹다	[형용사][방언]	VA	00_00_00	가볍다	6, 7, 13, 14, 19, 20
가구간	[명사][방언]	NNG	00_00_00	외양간	6, 7, 20
가그랑비	[명사][방언]	NNG	00_00_01	가랑비	6
가껌	[부사][방언]	MAG	00_00_00	가끔	4, 6, 7, 12, 20
가날푸다	[형용사][방언]	VA	00_00_00	가냘프다	4, 6, 7, 11, 12
가내이	[명사][방언]	NNG	00_00_00	강냉이	4, 6
가녁판	[명사][방언]	NNG	00_00_00	과녁판	6
가눌다	[형용사][방언]	VA	00_00_00	가늘다	6, 8, 9, 18
가느다	[형용사][방언]	VA	00_00_00	가늘다	4, 6, 7, 16, 20
가느다라다	[형용사][방언]	VA	00_00_00	가느다랗다	6, 7
가느다란하다	[형용사][방언]	VA	00_00_00	가느다랗다	6, 7, 12
가느다람하다	[형용사][방언]	VA	00_00_00	가느다랗다	6
가느다런하다	[형용사][방언]	VA	00_00_00	가느다랗다	6
가느다름하다	[형용사][방언]	VA	00_00_00	가느스름하다	6
가느렇다	[형용사][방언]	VA	00_00_00	가느다랗다	6
가느소롬하다	[형용사][방언]	VA	00_00_00	가느스름하다	6
가느수럼하다	[형용사][방언]	VA	00_00_00	가느스름하다	6
가는국수	[명사][방언]	NNG	00_00_00	실국수	6
가는비	[명사][방언]	NNG	00_00_00	가랑비	5, 6, 8, 9, 11, 13, 14, 15, 16, 17, 18, 20
가늘라	[명사][방언]	NNG	00_00_00	갓난아이	6, 7
가대기질	[명사][방언]	NNG	00_00_00	가대기	6
가대이	[명사][방언]	NNG	02_00_00	까대기	6
가대평가	[명사][방언]	NNG	00_00_00	과대평가	6
가대평가하다	[동사][방언]	VV	00_00_00	과대평가하다	6
가더기	[명사][방언]	NNG	00_00_02	써레	6
가덜배차	[명사][방언]	NNG	00_00_00	양배추	6, 20
가뒤다	[동사][방언]	VV	00_00_00	갇히다	6
가따리	[명사][방언]	NNG	00_00_00	가짜	6
가똑떼이	[명사][방언]	NNG	00_00_00	과똑똑이	6
가똑떽이	[명사][방언]	NNG	00_00_00	과똑똑이	6
가똑띠이	[명사][방언]	NNG	00_00_00	과똑똑이	6
가똑띡이	[명사][방언]	NNG	00_00_00	과똑똑이	6
가뜩차다	[형용사][방언]	VA	00_00_00	가뜩하다	6, 7, 20
가라다	[동사][방언]	VV	00_00_00	가리다	6
가라빼다	[동사][방언]	VV	00_00_00	빼닮다	6
가라추자	[명사][방언]	NNG	00_00_00	가래	6
가라치다	[동사][방언]	VV	00_00_00	가르치다	6, 7, 8, 13
가라치다	[동사][방언]	VV	00_00_00	가리키다	4, 5, 6, 7, 8, 9, 10, 11, 12
가락비	[명사][방언]	NNG	00_00_00	가랑비	6, 7
가락싱이	[명사][방언]	NNG	00_00_00	둥우리막대	6
가랍다	[형용사][방언]	VA	00_00_00	가렵다	6, 8, 9, 10, 13, 15, 16, 18, 20
가랑테이	[명사][방언]	NNG	00_00_00	가랑이	6
가랑텡이길	[명사][방언]	NNG	00_00_00	갈림길	6
가랑파	[명사][방언]	NNG	00_00_00	실파	6, 7
가래	[명사][방언]	NNG	07_00_00	낟가리	6
가래매	[명사][방언]	NNG	00_00_00	가르마	6, 9
가래미	[명사][방언]	NNG	00_00_00	가르마	6
가래이	[명사][방언]	NNG	00_00_00	가랑이	4, 5, 6, 7, 8, 9, 10, 11, 12
가래줌	[명사][방언]	NNG	00_00_00	가래	6
가래지움	[명사][방언]	NNG	03_00_00	가래	6
가래추자	[명사][방언]	NNG	00_00_00	가래	6, 7, 9, 12
가래춤	[명사][방언]	NNG	00_00_00	가래침	4, 6, 8
가래치다	[동사][방언]	VV	00_00_00	가르치다	6, 7, 20
가래툿	[명사][방언]	NNG	00_00_00	가래톳	4, 6
가랜매	[명사][방언]	NNG	00_00_00	가르마	6
가랭텡이	[명사][방언]	NNG	00_00_00	가랑이	6
가러톳	[명사][방언]	NNG	00_00_00	가래톳	6
가럼옷	[명사][방언]	NNG	00_00_00	외출복	6
가레	[명사][방언]	NNG	00_00_00	가리	6
가레다	[동사][방언]	VV	00_00_00	가리다	6, 7
가로닙히다	[동사][방언]	VV	00_00_00	가로눕히다	6
가로맥히다	[동사][방언]	VV	00_00_00	가로막히다	6
가로하다	[동사][방언]	VV	00_00_00	과로하다	6
가르내다	[동사][방언]	VV	00_00_00	발라내다	6
가르매	[명사][방언]	NNG	00_00_00	가르마	4, 6, 7, 8, 9, 11, 12, 15, 18, 20
가르매	[명사][방언]	NNG	00_00_00	가마	6, 8
가른매	[명사][방언]	NNG	00_00_00	가르마	6
가름매	[명사][방언]	NNG	00_00_00	가르마	4, 6, 7, 8, 11, 12
가리	[명사][방언]	NNG	01_00_00	가랑이	6
가리내다	[동사][방언]	VV	00_00_00	가려내다	6, 9
가리내다	[동사][방언]	VV	02_00_00	발라내다	6
가리늦다	[동사][방언]	VV	00_00_00	뒤늦다	6
가리매	[명사][방언]	NNG	00_00_00	가르마	5, 6, 7, 8, 9, 11, 15, 18, 20
가리미	[명사][방언]	NNG	00_00_00	가르마	6, 7, 9, 15, 20
가리방사하다	[형용사][방언]	VA	00_00_00	비슷하다	6
가리방상하다	[형용사][방언]	VA	00_00_00	엇비슷하다	6
가리방하다	[형용사][방언]	VA	00_00_00	비슷하다	6
가리분	[명사][방언]	NNG	00_00_00	가루분	6
가리비늘	[명사][방언]	NNG	00_00_00	가루비누	6
가리사분	[명사][방언]	NNG	00_00_00	가루비누	6
가리삭	[명사][방언]	NNG	00_00_00	품삯	6
가리소곰	[명사][방언]	NNG	00_00_00	가루소금	6
가리소금	[명사][방언]	NNG	00_00_00	가루소금	6
가리약	[명사][방언]	NNG	00_00_00	가루약	6
가리우유	[명사][방언]	NNG	00_00_00	가루우유	6
가리임석	[명사][방언]	NNG	00_00_00	가루음식	6
가리쟁이	[명사][방언]	NNG	01_00_00	가랑이	6
가리줌	[명사][방언]	NNG	00_00_00	가래	6
가리집	[명사][방언]	NNG	00_00_00	가루즙	6
가리토시	[명사][방언]	NNG	00_00_00	가래톳	4, 6
가리톳	[명사][방언]	NNG	00_00_00	가래톳	6
가리하다	[동사][방언]	VV	00_00_00	엇셈하다	6
가립다	[형용사][방언]	VA	00_00_00	가렵다	4, 6, 7, 11, 17
가마구	[명사][방언]	NNG	00_00_00	까마귀	4, 6, 8, 9, 10, 13, 14, 15, 18, 19
가마이	[명사][방언]	NNG	00_00_00	가마니	4, 5, 6, 7, 8, 9, 10, 11, 12, 18, 20
가마이	[부사][방언]	MAG	00_00_00	가만히	4, 5, 6, 7, 8, 12
가마이때기	[명사][방언]	NNG	00_00_00	가마니때기	6, 7
가마이때이	[명사][방언]	NNG	00_00_00	가마니때기	6
가마히	[부사][방언]	MAG	00_00_00	가만히	4, 6, 7, 11
가만때기	[명사][방언]	NNG	01_00_00	가마니	6, 7
가만때기	[명사][방언]	NNG	00_00_00	가마니때기	6
가망이	[명사][방언]	NNG	00_00_00	가마니	4, 6, 7, 20
가매멀미	[명사][방언]	NNG	00_00_00	가마멀미	6
가매솣	[명사][방언]	NNG	00_00_00	가마솥	6
가매솥	[명사][방언]	NNG	00_00_00	가마솥	4, 6, 7, 8, 9, 11, 12, 13, 14
가매이	[명사][방언]	NNG	00_00_00	가마니	6, 7, 8, 9
가매채	[명사][방언]	NNG	00_00_00	가마채	6
가무나리	[명사][방언]	NNG	00_00_00	진드기	6
가무니	[명사][방언]	NNG	00_00_00	가마니	4, 5, 6, 7, 8, 9, 10, 11, 12
가무다	[동사][방언]	VV	00_00_00	가물다	6
가무름	[명사][방언]	NNG	00_00_00	가뭄	6, 8, 11, 12
가무살	[명사][방언]	NNG	00_00_00	가뭄	6
가무치곰	[명사][방언]	NNG	00_00_00	가물치곰	6
가무치다	[동사][방언]	VV	00_00_00	뿌리다	6, 7
가무치회	[명사][방언]	NNG	00_00_00	가물치회	6
가무타다	[동사][방언]	VV	00_00_00	뿌리다	6
가문눈섭	[명사][방언]	NNG	00_00_00	속눈썹	6
가문다리	[명사][방언]	NNG	00_00_00	진드기	6
가물시다	[동사][방언]	VV	00_00_00	까무러치다	6
가뭄살	[명사][방언]	NNG	00_00_00	가뭄	6
가믐	[명사][방언]	NNG	00_00_00	가뭄	6, 8, 9, 10, 11, 12
가미이	[명사][방언]	NNG	01_00_00	가마니	6
가민	[명사][방언]	NNG	00_00_00	과민	6
가민하다	[형용사][방언]	VA	00_00_00	과민하다	6
가보리	[명사][방언]	NNG	00_00_00	가오리	6, 7
가부나리	[명사][방언]	NNG	00_00_00	진드기	6
가부내기	[명사][방언]	NNG	00_00_00	진드기	6
가부다님	[명사][방언]	NNG	00_00_00	대님	6
가부대이	[명사][방언]	NNG	00_00_00	대님	6, 7
가부댁	[명사][방언]	NNG	00_00_00	과부댁	6
가부때이	[명사][방언]	NNG	00_00_00	대님	6, 7
가부땡이	[명사][방언]	NNG	00_00_00	대님	6, 7
가부랭이	[명사][방언]	NNG	00_00_00	가오리	6
가부리	[명사][방언]	NNG	00_00_00	가오리	6, 7, 15
가부리문침	[명사][방언]	NNG	00_00_00	가오리무침	6
가부리백숙	[명사][방언]	NNG	00_00_00	가오리백숙	6
가부리연	[명사][방언]	NNG	00_00_00	가오리연	6, 7
가부리탕	[명사][방언]	NNG	00_00_00	가오리탕	6
가부족	[명사][방언]	NNG	00_00_00	과부족	6
가분나리	[명사][방언]	NNG	00_00_00	진드기	6
가분다리	[명사][방언]	NNG	00_00_00	진드기	6
가분데	[명사][방언]	NNG	00_00_00	가운데	6, 7, 16
가분지	[명사][방언]	NNG	00_00_00	진드기	6
가불대이	[명사][방언]	NNG	00_00_00	대님	6
가불댕이	[명사][방언]	NNG	00_00_00	대님	6
가불땡이	[명사][방언]	NNG	00_00_00	대님	6
가불떼기	[명사][방언]	NNG	00_00_00	대님	6
가붓데이	[명사][방언]	NNG	00_00_00	대님	6
가브리	[명사][방언]	NNG	00_00_00	가오리	6
가븐데	[명사][방언]	NNG	00_00_00	가운데	6, 7, 20
가븐데손가락	[명사][방언]	NNG	00_00_00	가운뎃손가락	6, 7, 20
가뿌다	[형용사][방언]	VA	00_00_00	가쁘다	6, 8, 10, 16
가뿌대이	[명사][방언]	NNG	00_00_00	대님	6
가뿌때이	[명사][방언]	NNG	00_00_00	대님	6
가사다	[동사][방언]	VV	00_00_00	다듬다	6
가상이	[명사][방언]	NNG	00_00_00	가	4, 6, 7, 8, 9, 11, 12
가새	[명사][방언]	NNG	01_00_00	가	6, 7
가새	[명사][방언]	NNG	01_00_00	가위	5, 6, 7, 8, 9, 11, 12
가새질하다	[동사][방언]	VV	00_00_00	가위질하다	6
가새춤	[명사][방언]	NNG	00_00_00	가위춤	6, 8
가샛날	[명사][방언]	NNG	00_00_00	가윗날	6
가생이	[명사][방언]	NNG	01_00_00	가	6, 11, 12
가세기	[명사][방언]	NNG	00_00_00	가위	6, 7, 8, 9
가수나	[명사][방언]	NNG	00_00_00	계집아이	6
가수나중	[명사][방언]	NNG	00_00_00	여승	6
가수내	[명사][방언]	NNG	00_00_00	계집아이	6
가수밭	[명사][방언]	NNG	00_00_00	과수밭	6
가수원	[명사][방언]	NNG	00_00_00	과수원	6
가순나	[명사][방언]	NNG	00_00_00	계집아이	6
가순내	[명사][방언]	NNG	00_00_00	계집아이	6
가숨	[명사][방언]	NNG	00_00_00	가슴	6, 7
가숨뻬	[명사][방언]	NNG	00_00_00	가슴뼈	6
가스개	[명사][방언]	NNG	00_00_00	가위	6
가스나	[명사][방언]	NNG	00_00_00	계집아이	6
가스나이	[명사][방언]	NNG	00_00_00	계집아이	4, 5, 6, 7, 8, 9, 11, 12
가스내	[명사][방언]	NNG	00_00_00	계집아이	6, 8, 9
가슬	[명사][방언]	NNG	01_00_00	가을	6, 7, 8, 15, 16
가시개	[명사][방언]	NNG	01_00_00	가위	6, 7
가시께	[명사][방언]	NNG	00_00_00	가위	6
가시나	[명사][방언]	NNG	00_00_00	계집아이	6, 7, 8
가시내	[명사][방언]	NNG	00_00_01	계집아이	6, 7, 8, 9
가시랑비	[명사][방언]	NNG	00_00_00	가랑비	6
가시리	[명사][방언]	NNG	00_00_00	가시랭이	6
가시바리	[명사][방언]	NNG	00_00_00	계집아이	6
가시아부지	[명사][방언]	NNG	00_00_00	가시아버지	6, 15, 16, 18, 20
가신가신하다	[형용사][방언]	VA	00_00_00	아슬아슬하다	6
가신하몬	[부사][방언]	MAG	00_00_00	걸핏하면	6
가실거두다	[동사][방언]	VV	00_00_00	가을하다	6
가실나무	[명사][방언]	NNG	00_00_00	과실나무	6
가실날	[명사][방언]	NNG	00_00_00	가을날	6, 7
가실내	[명사][방언]	NNG	00_00_00	가으내	6
가실밤	[명사][방언]	NNG	00_00_00	가을밤	6, 7
가실벹	[명사][방언]	NNG	00_00_00	가을볕	6, 7
가실보리	[명사][방언]	NNG	00_00_00	가을보리	6, 8, 9
가실비	[명사][방언]	NNG	00_00_00	가랑비	6
가실주	[명사][방언]	NNG	00_00_00	과실주	6
가실하다	[동사][방언]	VV	00_00_00	가을하다	6, 7, 8, 9, 12
가심빼기	[명사][방언]	NNG	00_00_00	가슴패기	6
가싱이	[명사][방언]	NNG	00_00_00	가	6
가씬가씬	[부사][방언]	MAG	00_00_00	갈씬갈씬	6
가씬가씬하다	[형용사][방언]	VA	00_00_00	아슬아슬하다	6
가씬하다	[동사][방언]	VV	00_00_00	갈씬하다	6
가씬하다	[형용사][방언]	VA	02_00_00	아슬하다	6
가씬하다	[동사][방언]	VV	01_00_00	자칫하다	6
가씬하모	[부사][방언]	MAG	00_00_00	까딱하면	6
가악중에	[부사][방언]	MAG	00_00_00	갑자기	6
가암	[명사][방언]	NNG	00_00_00	고함	6
가애	[명사][방언]	NNG	01_00_00	가위	6
가언데	[명사][방언]	NNG	00_00_00	가운데	6
가에	[명사][방언]	NNG	03_00_00	과외	6
가오다	[동사][방언]	VV	00_00_00	가져오다	6, 7
가온데	[명사][방언]	NNG	00_00_00	가운데	6, 7, 10, 13, 14, 19
가올	[명사][방언]	NNG	00_00_00	가을	4, 5, 6, 17
가올가올	[부사][방언]	MAG	00_00_00	개굴개굴	6
가옷	[명사][방언]	NNG	00_00_00	가운데	6
가우리	[명사][방언]	NNG	00_00_00	가오리	4, 6, 7, 8, 9, 10
가욱중에	[부사][방언]	MAG	00_00_00	갑자기	6
가을거두다	[동사][방언]	VV	00_00_00	가을하다	6, 7, 12
가을걷아들이다	[동사][방언]	VV	00_00_00	가을하다	6
가을게둠	[명사][방언]	NNG	00_00_00	가을걷이	4, 6
가을벹	[명사][방언]	NNG	00_00_00	가을볕	6
가음하다	[동사][방언]	VV	00_00_00	과음하다	6
가이나	[명사][방언]	NNG	00_00_00	계집아이	6, 8, 9
가이눌리다	[동사][방언]	VV	00_00_00	가위눌리다	6
가이방사하다	[형용사][방언]	VA	00_00_00	비슷하다	6
가이방상하다	[형용사][방언]	VA	00_00_00	비슷하다	6
가이오다	[동사][방언]	VV	00_00_00	가져오다	6
가익다	[형용사][방언]	VA	00_00_00	가깝다	6
가일나무	[명사][방언]	NNG	00_00_00	과일나무	6
가일바람	[명사][방언]	NNG	00_00_00	갈바람	6
가일주	[명사][방언]	NNG	00_00_00	과실주	6
가일즙	[명사][방언]	NNG	00_00_00	과일즙	6
가자	[명사][방언]	NNG	01_00_00	가재	6
가자이	[명사][방언]	NNG	00_00_00	가지	6, 7, 8
가작히	[부사][방언]	MAG	00_00_00	가까이	6, 7
가잡기	[부사][방언]	MAG	00_00_00	가까이	6
가잡기	[명사][방언]	NNG	00_00_00	가까이	6
가잡다	[형용사][방언]	VA	00_00_00	가깝다	6
가재이	[명사][방언]	NNG	00_00_00	가지	6, 7, 8, 9, 10, 11, 12, 15, 16
가쟁이	[명사][방언]	NNG	01_00_00	가지	6, 11, 12
가적다	[형용사][방언]	VA	00_00_00	가깝다	6, 7
가접다	[형용사][방언]	VA	00_00_00	가깝다	6
가제물	[명사][방언]	NNG	00_00_00	과제물	6
가조롬이	[부사][방언]	MAG	00_00_00	가지런히	6
가조롱이	[부사][방언]	MAG	00_00_00	가지런히	6
가주오다	[동사][방언]	VV	00_00_00	가져오다	4, 6, 7, 8, 9, 12, 15, 16, 17
가죽	[명사][방언]	NNG	02_00_00	참죽	6, 7
가죽껍디기	[명사][방언]	NNG	00_00_00	가죽	6
가죽다	[형용사][방언]	VA	00_00_00	가깝다	6
가죽이	[부사][방언]	MAG	00_00_00	가까이	6
가죽이	[명사][방언]	NNG	00_00_00	가까이	6
가죽하다	[형용사][방언]	VA	00_00_00	가깝다	6
가줍기	[부사][방언]	MAG	00_00_00	가까이	6
가줍기	[명사][방언]	NNG	00_00_00	가까이	6
가줍다	[형용사][방언]	VA	00_00_00	가깝다	6
가즈오다	[동사][방언]	VV	00_00_00	가져오다	5, 6
가지	[부사][방언]	MAG	05_00_00	갓	6, 7, 17
가지고오다	[동사][방언]	VV	00_00_00	가져오다	4, 6, 7, 8, 9, 11, 12
가지랍다	[형용사][방언]	VA	00_00_00	가렵다	6
가지랑	[명사][방언]	NNG	02_00_00	야지랑	6
가지런이허다	[형용사][방언]	VA	00_00_00	가지런하다	6
가지럼하다	[형용사][방언]	VA	00_00_00	가지런하다	6
가지롱이	[부사][방언]	MAG	00_00_00	가지런히	6
가지루미	[부사][방언]	MAG	00_00_00	가지런히	6, 7
가지앗간	[명사][방언]	NNG	00_00_00	대장간	6
가지얏간	[명사][방언]	NNG	00_00_00	대장간	6
가지오다	[동사][방언]	VV	00_00_00	가져오다	5, 6, 8, 15, 17
가지풀	[명사][방언]	NNG	00_00_00	강아지풀	4, 6, 7, 9, 11, 12
가집다	[형용사][방언]	VA	00_00_00	가깝다	6
가짜배이	[명사][방언]	NNG	00_00_00	가짜배기	6
가짭다	[형용사][방언]	VA	00_00_00	가깝다	6, 13, 14, 16
가쭉신	[명사][방언]	NNG	00_00_00	가죽신	6, 7
가차이	[부사][방언]	MAG	00_00_00	가까이	4, 6, 10
가차이	[명사][방언]	NNG	00_00_00	가까이	4, 6, 10
가착다	[형용사][방언]	VA	00_00_00	가깝다	6, 9, 11
가찹기	[부사][방언]	MAG	00_00_00	가까이	6
가찹기	[명사][방언]	NNG	00_00_00	가까이	6
가찹다	[형용사][방언]	VA	00_00_00	가깝다	4, 6, 7, 8, 9, 10, 11, 12, 13, 14
가챕이	[부사][방언]	MAG	00_00_00	가까이	6
가챕이	[명사][방언]	NNG	00_00_00	가까이	6
가쳅다	[형용사][방언]	VA	00_00_00	가깝다	6
가초롬하다	[형용사][방언]	VA	00_00_00	가칠하다	6
가추가추	[명사][방언]	NNG	00_00_00	가지가지	6
가침	[명사][방언]	NNG	00_00_00	덤	6
가탐하다	[형용사][방언]	VA	00_00_00	간탐하다	6
가택이	[명사][방언]	NNG	00_00_00	과댁	6, 7
가토리	[명사][방언]	NNG	00_00_00	까투리	6, 8, 9, 12, 16
가투리	[명사][방언]	NNG	00_00_00	까투리	4, 6, 8, 9, 15, 16, 18
가트다	[형용사][방언]	VA	00_00_00	같다	5, 6, 8, 9, 10, 11, 12
가푸다	[형용사][방언]	VA	00_01_00	가쁘다	6, 8
가푸악지다	[형용사][방언]	VA	00_00_00	가풀막지다	6, 20
가풀다	[형용사][방언]	VA	00_00_00	가파르다	6
가피다	[동사][방언]	VV	00_00_00	고이다	6
가학중에	[부사][방언]	MAG	00_00_00	갑자기	6
각디	[명사][방언]	NNG	00_00_00	깍두기	6
각떼	[명사][방언]	NNG	00_00_00	각띠	6
각란	[명사][방언]	NNG	00_00_00	곽란	6, 7
각시기	[명사][방언]	NNG	00_00_00	오징어	6
각중에	[부사][방언]	MAG	00_00_00	갑자기	6
간가랍다	[형용사][방언]	VA	00_00_00	가렵다	6, 20
간가이	[부사][방언]	MAG	00_00_00	간간이	6
간강	[명사][방언]	NNG	00_00_00	관광	6
간강지	[명사][방언]	NNG	00_00_00	관광지	6
간게기	[명사][방언]	NNG	00_00_00	자반	6
간게이	[명사][방언]	NNG	00_00_00	자반	6
간겍	[명사][방언]	NNG	00_00_00	간격	6
간계되다	[동사][방언]	VV	00_00_00	관계되다	6
간계없다	[형용사][방언]	VA	00_00_00	관계없다	6
간그라다	[동사][방언]	VV	00_00_00	간질이다	6
간깔치	[명사][방언]	NNG	00_00_00	자반갈치	6
간대	[명사][방언]	NNG	01_00_00	바지랑대	6
간대로	[부사][방언]	MAG	01_00_02	함부로	6
간대이	[명사][방언]	NNG	00_00_00	간대	6
간데	[명사][방언]	NNG	00_00_00	가운데	5, 6, 7, 8, 9
간데손가락	[명사][방언]	NNG	00_00_00	가운뎃손가락	5, 6
간뎅이	[명사][방언]	NNG	00_00_00	간덩이	6, 7, 8, 9
간디이	[명사][방언]	NNG	00_00_00	간덩이	6, 7
간디쪽쪽	[부사][방언]	MAG	00_00_00	간데족족	6
간딩이	[명사][방언]	NNG	00_00_00	간덩이	6
간때이	[명사][방언]	NNG	00_00_00	간짓대	6
간띵이	[명사][방언]	NNG	00_00_00	간덩이	6
간란	[명사][방언]	NNG	00_00_00	관람	6
간람객	[명사][방언]	NNG	00_00_00	관람객	6
간람석	[명사][방언]	NNG	00_00_00	관람석	6
간람자	[명사][방언]	NNG	00_00_00	관람자	6
간람하다	[동사][방언]	VV	00_00_00	관람하다	6
간련되다	[동사][방언]	VV	00_00_00	관련되다	6
간리되다	[동사][방언]	VV	00_00_00	관리되다	6
간물	[명사][방언]	NNG	01_00_03	바닷물	6, 7, 15
간물게기	[명사][방언]	NNG	00_00_00	바닷물고기	6
간바가지	[명사][방언]	NNG	00_00_00	나무바가지	6, 7
간빵	[명사][방언]	NNG	00_00_00	건빵	6, 8
간사시리	[부사][방언]	MAG	00_00_00	간사스레	6
간상가	[명사][방언]	NNG	00_00_00	관상가	6
간상재이	[명사][방언]	NNG	00_00_00	관상쟁이	6
간상풀이	[명사][방언]	NNG	00_00_00	관상풀이	6
간신이	[부사][방언]	MAG	00_00_00	간신히	4, 5, 6, 7, 8, 9, 10, 11, 12
간십	[명사][방언]	NNG	00_00_00	간섭	6
간싱이	[부사][방언]	MAG	00_00_00	간신히	6
간알라	[명사][방언]	NNG	00_00_00	갓난아이	6
간얼라	[명사][방언]	NNG	00_00_00	갓난아기	6, 7
간오사	[명사][방언]	NNG	00_00_00	간호사	6
간오원	[명사][방언]	NNG	00_00_00	간호원	6
간장물	[명사][방언]	NNG	00_00_00	지지랑물	6, 8
간저럽다	[형용사][방언]	VA	00_00_00	가렵다	6
간저름하다	[형용사][방언]	VA	00_00_00	가지런하다	6
간절염	[명사][방언]	NNG	00_00_00	관절염	6
간절이다	[동사][방언]	VV	00_00_00	절이다	6, 11
간젤이다	[동사][방언]	VV	00_00_00	절이다	6
간조구	[명사][방언]	NNG	00_00_00	간조기	6
간조럼하다	[형용사][방언]	VA	00_00_00	가지런하다	6
간조럼허다	[형용사][방언]	VA	00_00_00	가지런하다	6
간조론하다	[형용사][방언]	VA	00_00_00	가지런하다	6
간조롬이	[부사][방언]	MAG	00_00_00	가지런히	6
간조롬하다	[형용사][방언]	VA	00_00_00	가지런하다	6, 7, 11
간조롱이	[부사][방언]	MAG	00_00_00	가지런히	6
간조롱히	[부사][방언]	MAG	00_00_00	가지런히	6
간조름하다	[형용사][방언]	VA	00_00_00	가지런하다	6, 7
간종이	[부사][방언]	MAG	00_00_00	가지런히	6
간종키리다	[동사][방언]	VV	00_00_00	간종그리다	6
간종히	[부사][방언]	MAG	00_00_00	가지런히	6
간주깨이	[명사][방언]	NNG	00_00_00	간짓대	6
간주랑이	[부사][방언]	MAG	00_00_00	가지런히	6
간주럼이	[부사][방언]	MAG	00_00_00	가지런히	6, 7
간주럼하다	[형용사][방언]	VA	00_00_00	가지런하다	6
간주럼히	[부사][방언]	MAG	00_00_00	가지런히	6
간주럿이	[부사][방언]	MAG	00_00_00	가지런히	6
간주렘이	[부사][방언]	MAG	00_00_00	가지런히	6
간주렘하다	[형용사][방언]	VA	00_00_00	가지런하다	6
간주롬하다	[형용사][방언]	VA	00_00_00	가지런하다	6
간주룸이	[부사][방언]	MAG	00_00_00	가지런히	6
간주룸하다	[형용사][방언]	VA	00_00_00	가지런하다	6
간주룸허다	[형용사][방언]	VA	00_00_00	가지런하다	6
간주름하다	[형용사][방언]	VA	00_00_00	가지런하다	6
간주림이	[부사][방언]	MAG	00_00_00	가지런히	6
간중석	[명사][방언]	NNG	00_00_00	관중석	6
간지깨이	[명사][방언]	NNG	00_00_00	간짓대	6
간지깽이	[명사][방언]	NNG	00_00_00	간짓대	6
간지란이	[부사][방언]	MAG	00_00_00	가지런히	6
간지란하다	[형용사][방언]	VA	00_00_00	가지런하다	6
간지랍다	[형용사][방언]	VA	00_00_00	가렵다	6, 7, 8
간지랑이	[부사][방언]	MAG	00_00_00	가지런히	6
간지램히	[부사][방언]	MAG	00_00_00	가지런히	6
간지러이	[부사][방언]	MAG	00_00_00	가지런히	6
간지런이	[부사][방언]	MAG	00_00_00	가지런히	6
간지런히	[부사][방언]	MAG	00_00_00	가지런히	6, 8
간지럼하다	[형용사][방언]	VA	00_00_00	가지런하다	6
간지럼히	[부사][방언]	MAG	00_00_00	가지런히	6
간지레기다	[동사][방언]	VV	00_00_00	간질이다	6
간지롬하다	[형용사][방언]	VA	00_00_00	가지런하다	6
간지름허다	[형용사][방언]	VA	00_00_00	가지런하다	6
간지미	[명사][방언]	NNG	00_00_00	간짓대	6
간질다	[동사][방언]	VV	00_00_00	간질이다	6
간질랑이	[부사][방언]	MAG	00_00_00	가지런히	6
간질벵	[명사][방언]	NNG	00_00_00	간질병	6
간짓대이	[명사][방언]	NNG	00_00_00	간짓대	6, 7
간차다	[동사][방언]	VV	00_00_00	감추다	6
간추름이	[부사][방언]	MAG	00_00_00	가지런히	6
간타다	[형용사][방언]	VA	00_00_00	애타다	6, 7
갈가마구	[명사][방언]	NNG	00_00_00	갈까마귀	6, 7, 8
갈강비	[명사][방언]	NNG	00_00_01	가랑비	4, 6, 7, 12
갈갱이	[명사][방언]	NNG	01_00_00	갈기	6
갈거세이	[명사][방언]	NNG	00_00_00	장구벌레	6
갈거셍이	[명사][방언]	NNG	00_00_00	장구벌레	6
갈거시이	[명사][방언]	NNG	00_00_00	장구벌레	6
갈게뻬	[명사][방언]	NNG	00_00_00	갈비뼈	6
갈고래이	[명사][방언]	NNG	00_00_00	갈고랑이	4, 6, 7, 11, 15
갈고랭이	[명사][방언]	NNG	00_00_00	갈고랑이	6, 11
갈구리	[명사][방언]	NNG	01_00_00	갈퀴	6, 7
갈구셍이	[명사][방언]	NNG	01_00_00	장구벌레	6
갈구싱이	[명사][방언]	NNG	00_00_00	장구벌레	6
갈구쟁이	[명사][방언]	NNG	01_00_00	가랑이	6, 7
갈기쓰다	[동사][방언]	VV	00_00_00	갈겨쓰다	6
갈동재이	[명사][방언]	NNG	00_00_00	멋쟁이	6
