표제어	품사	세종태그	어깨번호	뜻풀이	지역
가갓방	[명사][방언]	NNG	00_00_00	가겟방	11
가겟방이	[명사][방언]	NNG	00_00_00	가겟방	11
가그매	[명사][방언]	NNG	04_00_00	까마귀	11
가껍다	[형용사][방언]	VA	00_00_00	가깝다	4, 5, 11
가날다	[형용사][방언]	VA	00_00_00	가늘다	11
가날푸다	[형용사][방언]	VA	00_00_00	가냘프다	4, 6, 7, 11, 12
가냘쁘다	[형용사][방언]	VA	00_00_00	가냘프다	11
가느달하다	[형용사][방언]	VA	00_00_00	가느다랗다	11
가느랑비	[명사][방언]	NNG	00_00_00	가랑비	11
가느랭비	[명사][방언]	NNG	00_00_00	가랑비	11
가느스럽다	[형용사][방언]	VA	00_00_00	가느스름하다	11
가는비	[명사][방언]	NNG	00_00_00	가랑비	5, 6, 8, 9, 11, 13, 14, 15, 16, 17, 18, 20
가닥지	[명사][방언]	NNG	03_00_00	됨됨이	11, 12
가둥치다	[동사][방언]	VV	00_00_00	간추리다	11, 12
가라이	[명사][방언]	NNG	00_00_00	가랑이	4, 7, 8, 11, 12
가라치다	[동사][방언]	VV	00_00_00	가리키다	4, 5, 6, 7, 8, 9, 10, 11, 12
가락홀태	[명사][방언]	NNG	00_00_00	벼훑이	8, 9, 11
가랑입새	[명사][방언]	NNG	00_00_00	가랑잎	11
가래때	[명사][방언]	NNG	00_00_00	가래톳	8, 11
가래이	[명사][방언]	NNG	00_00_00	가랑이	4, 5, 6, 7, 8, 9, 10, 11, 12
가래쟁이	[명사][방언]	NNG	00_00_00	가랑이	11
가래호두	[명사][방언]	NNG	00_00_00	가래	11
가랫덕	[명사][방언]	NNG	00_00_00	가래톳	11
가랫덧	[명사][방언]	NNG	00_00_00	가래톳	11
가랫장치	[명사][방언]	NNG	00_00_00	가랫장부	11, 12
가랭비	[명사][방언]	NNG	00_00_00	가랑비	7, 8, 11, 16
가럅다	[형용사][방언]	VA	00_00_00	가렵다	11
가러고치다	[동사][방언]	VV	00_00_00	가로거치다	11
가럽다	[형용사][방언]	VA	00_00_00	가렵다	5, 7, 11, 16, 18, 20
가려웁다	[형용사][방언]	VA	00_00_00	가렵다	11
가루마	[명사][방언]	NNG	00_00_00	가르마	9, 11, 17
가룻비누	[명사][방언]	NNG	00_00_00	가루비누	5, 11
가르매	[명사][방언]	NNG	00_00_00	가르마	4, 6, 7, 8, 9, 11, 12, 15, 18, 20
가르쟁이	[명사][방언]	NNG	00_00_00	가랑이	9, 11
가름마	[명사][방언]	NNG	00_00_00	가르마	4, 5, 7, 11, 12
가름매	[명사][방언]	NNG	00_00_00	가르마	4, 6, 7, 8, 11, 12
가름바	[명사][방언]	NNG	00_00_00	가르마	5, 11
가름배	[명사][방언]	NNG	00_00_00	가르마	4, 7, 11, 12
가름자	[명사][방언]	NNG	00_00_00	가르마	5, 11
가리때	[명사][방언]	NNG	00_00_00	가래톳	8, 9, 11
가리매	[명사][방언]	NNG	00_00_00	가르마	5, 6, 7, 8, 9, 11, 15, 18, 20
가림마	[명사][방언]	NNG	00_00_00	가르마	11, 12
가림매	[명사][방언]	NNG	00_00_00	가르마	11
가립다	[형용사][방언]	VA	00_00_00	가렵다	4, 6, 7, 11, 17
가마솟	[명사][방언]	NNG	00_00_00	가마솥	5, 8, 9, 11, 12
가마이	[명사][방언]	NNG	00_00_00	가마니	4, 5, 6, 7, 8, 9, 10, 11, 12, 18, 20
가마잽이	[명사][방언]	NNG	00_00_00	가마꾼	11
가마질꾼	[명사][방언]	NNG	00_00_00	가마꾼	11
가마히	[부사][방언]	MAG	00_00_00	가만히	4, 6, 7, 11
가매솥	[명사][방언]	NNG	00_00_00	가마솥	4, 6, 7, 8, 9, 11, 12, 13, 14
가매쪽박	[명사][방언]	NNG	00_00_00	가맛바가지	11, 12
가머리	[명사][방언]	NNG	00_00_00	감	11, 12
가무니	[명사][방언]	NNG	00_00_00	가마니	4, 5, 6, 7, 8, 9, 10, 11, 12
가무름	[명사][방언]	NNG	00_00_00	가뭄	6, 8, 11, 12
가므름	[명사][방언]	NNG	00_00_00	가뭄	11
가믐	[명사][방언]	NNG	00_00_00	가뭄	6, 8, 9, 10, 11, 12
가붑다	[형용사][방언]	VA	00_00_00	가볍다	4, 8, 9, 10, 11, 12, 13, 14, 19
가상서리	[명사][방언]	NNG	00_00_00	가장자리	11
가상이	[명사][방언]	NNG	00_00_00	가	4, 6, 7, 8, 9, 11, 12
가새	[명사][방언]	NNG	01_00_00	가위	5, 6, 7, 8, 9, 11, 12
가생사리	[명사][방언]	NNG	00_00_00	가장자리	11
가생이	[명사][방언]	NNG	01_00_00	가	6, 11, 12
가쇠	[명사][방언]	NNG	00_00_00	가위	11, 13
가스나이	[명사][방언]	NNG	00_00_00	계집아이	4, 5, 6, 7, 8, 9, 11, 12
가스래기	[명사][방언]	NNG	00_00_00	생채	11
가슴빼기	[명사][방언]	NNG	00_00_00	가슴패기	7, 11
가실질하다	[동사][방언]	VV	00_00_00	가을일하다	11
가용돈	[명사][방언]	NNG	00_00_00	가용	11, 12
가운데손고락	[명사][방언]	NNG	00_00_00	가운뎃손가락	9, 11
가운데손구락	[명사][방언]	NNG	00_00_00	가운뎃손가락	8, 9, 11, 12
가운디	[명사][방언]	NNG	00_00_00	가운데	11
가울	[명사][방언]	NNG	00_00_00	가을	4, 5, 10, 11, 13, 17
가장사리	[명사][방언]	NNG	00_00_00	가장자리	11
가재이	[명사][방언]	NNG	00_00_00	가지	6, 7, 8, 9, 10, 11, 12, 15, 16
가쟁이	[명사][방언]	NNG	01_00_00	가지	6, 11, 12
가쟁이접	[명사][방언]	NNG	00_00_00	가지접	11
가쟁자리	[명사][방언]	NNG	00_00_00	가장자리	11
가주가다	[동사][방언]	VV	00_00_00	가져가다	4, 7, 11, 12
가주럼하다	[형용사][방언]	VA	00_00_00	가지런하다	11
가주쟁이	[명사][방언]	NNG	00_00_00	가랑이	11
가즈런하다	[형용사][방언]	VA	00_00_00	가지런하다	4, 8, 11, 12
가지고스래기	[명사][방언]	NNG	00_00_00	가지말랭이	11
가지고오다	[동사][방언]	VV	00_00_00	가져오다	4, 6, 7, 8, 9, 11, 12
가지고재기	[명사][방언]	NNG	00_00_00	가지말랭이	11, 12
가지고지	[부사][방언]	MAG	00_00_00	가지말랭이	11, 12
가지래이	[명사][방언]	NNG	00_00_00	가지	11
가지랭이	[명사][방언]	NNG	00_00_00	가랑이	8, 9, 11
가지런히하다	[형용사][방언]	VA	00_00_00	가지런하다	11, 12
가지풀	[명사][방언]	NNG	00_00_00	강아지풀	4, 6, 7, 9, 11, 12
가진하다	[형용사][방언]	VA	00_00_00	가지런하다	11
가쩐하다	[형용사][방언]	VA	00_00_00	거뜬하다	11, 12
가차웁다	[형용사][방언]	VA	00_00_00	가깝다	8, 10, 11, 12
가착다	[형용사][방언]	VA	00_00_00	가깝다	6, 9, 11
가찹다	[형용사][방언]	VA	00_00_00	가깝다	4, 6, 7, 8, 9, 10, 11, 12, 13, 14
가첩다	[형용사][방언]	VA	00_00_00	가깝다	4, 5, 7, 11
가터다	[형용사][방언]	VA	00_00_00	같다	4, 8, 9, 11, 16, 18
가트다	[형용사][방언]	VA	00_00_00	같다	5, 6, 8, 9, 10, 11, 12
가트림	[명사][방언]	NNG	00_00_00	트림	11
가팔다	[형용사][방언]	VA	00_00_00	가파르다	11
가팔지다	[형용사][방언]	VA	00_00_00	비탈지다	11
간다리	[명사][방언]	NNG	00_00_00	치어	11
간신이	[부사][방언]	MAG	00_00_00	간신히	4, 5, 6, 7, 8, 9, 10, 11, 12
간절이다	[동사][방언]	VV	00_00_00	절이다	6, 11
간조롬하다	[형용사][방언]	VA	00_00_00	가지런하다	6, 7, 11
간졸이	[부사][방언]	MAG	00_00_00	가지런히	11
간주렁이	[부사][방언]	MAG	00_00_00	가지런히	11
간지랍다	[형용사][방언]	VA	00_00_00	간지럽다	8, 9, 11, 15, 16
간지럼멕이다	[동사][방언]	VV	00_00_00	간질이다	11
간지럼치다	[동사][방언]	VV	00_00_00	간질이다	11
간지럼피다	[동사][방언]	VV	00_00_00	간질이다	11
간지름치다	[동사][방언]	VV	00_00_00	간질이다	11
갈가리	[명사][방언]	NNG	02_00_00	피라미	11
갈가마기	[명사][방언]	NNG	00_00_00	갈까마귀	4, 7, 8, 11
갈감자	[명사][방언]	NNG	00_00_00	고구마	11
갈갯머리	[명사][방언]	NNG	00_00_00	말갈기	11
갈겁다	[형용사][방언]	VA	00_00_00	가렵다	11, 12
갈겟머리	[명사][방언]	NNG	00_00_00	갈기	11
갈고라이	[명사][방언]	NNG	00_00_00	갈고랑이	9, 11, 12
갈고래이	[명사][방언]	NNG	00_00_00	갈고랑이	4, 6, 7, 11, 15
갈고랭이	[명사][방언]	NNG	00_00_00	갈고랑이	6, 11
갈괭이	[명사][방언]	NNG	00_00_00	갈고리	11
갈구재이	[명사][방언]	NNG	00_00_00	가지	11
갈귀	[명사][방언]	NNG	00_00_00	갈퀴	10, 11, 17
갈그럽다	[형용사][방언]	VA	00_00_00	가렵다	11, 12, 18
갈금	[명사][방언]	NNG	00_00_00	간지럼	11
갈꾸	[명사][방언]	NNG	00_00_00	갈퀴	8, 11
갈랍	[명사][방언]	NNG	00_00_00	돈저냐	11
갈려지다	[동사][방언]	VV	00_00_00	갈리다	9, 11
갈르다	[동사][방언]	VV	00_00_00	가르다	4, 5, 6, 7, 8, 9, 10, 11, 12
갈름	[명사][방언]	NNG	00_00_00	가늠	9, 11
갈름질	[명사][방언]	NNG	00_00_00	갈림길	8, 9, 11, 12, 18, 20
갈린길	[명사][방언]	NNG	00_00_00	갈림길	11
갈마구	[명사][방언]	NNG	00_00_00	갈매기	7, 9, 11, 12
갈버리	[명사][방언]	NNG	00_00_00	가을보리	4, 5, 6, 8, 11, 12
갈어지다	[동사][방언]	VV	00_00_00	갈리다	9, 11, 12
갈쿠	[명사][방언]	NNG	00_00_00	갈퀴	5, 8, 9, 11, 18
갈퀴밥	[명사][방언]	NNG	00_00_00	갈큇밥	11, 12
갈키	[명사][방언]	NNG	00_00_00	갈고리	4, 6, 7, 8, 9, 11, 12, 18
갈키다	[동사][방언]	VV	00_00_00	가르치다	5, 6, 7, 8, 11, 12
갈키다	[동사][방언]	VV	03_00_00	할퀴다	9, 11
갈키질	[명사][방언]	NNG	00_00_00	갈퀴질	9, 11, 12
갈킹이	[명사][방언]	NNG	00_00_00	갈퀴	11
갉	[명사][방언]	NNG	01_00_00	가을	4, 11, 12, 13, 14
감그려뜨리다	[동사][방언]	VV	00_00_00	내리뜨다	11, 12
감낭구	[명사][방언]	NNG	00_00_00	감나무	11
감뭇	[부사][방언]	MAG	00_00_00	가뭇	11, 12
감뭇하다	[형용사][방언]	VA	00_00_00	가뭇없다	11, 12
감밥	[명사][방언]	NNG	00_00_00	누룽지	11
감어지다	[동사][방언]	VV	00_00_00	감기다	11
감추기장난	[명사][방언]	NNG	00_00_00	숨바꼭질	11
갑북갑북	[부사][방언]	MAG	00_00_00	깜빡깜빡	11, 12
갑자끼	[부사][방언]	MAG	00_00_00	갑자기	9, 11
갑자키	[부사][방언]	MAG	00_00_00	갑자기	4, 5, 11, 12
갑작시리	[부사][방언]	MAG	00_00_00	갑작스레	4, 6, 11, 12, 13, 14
갑재기	[부사][방언]	MAG	00_00_00	갑자기	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20
갑지다	[형용사][방언]	VA	00_00_00	비탈지다	11
갓	[명사][방언]	NNG	01_00_00	가	4, 6, 8, 11, 12
갓	[명사][방언]	NNG	07_00_00	두름	6, 11
갓난애기	[명사][방언]	NNG	00_00_00	갓난아기	4, 5, 6, 8, 9, 11, 12
강개	[명사][방언]	NNG	01_00_00	누룽지	11
강개이	[명사][방언]	NNG	00_00_00	누룽지	11, 12
강내이	[명사][방언]	NNG	00_00_00	강냉이	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17
강냉이콩	[명사][방언]	NNG	00_00_00	강낭콩	11
강냉이튀밥	[명사][방언]	NNG	00_00_00	강냉이	8, 9, 11, 12
강다리기	[명사][방언]	NNG	00_00_00	줄다리기	11
강아지꽃	[명사][방언]	NNG	00_00_00	나팔꽃	11, 12
강아치	[명사][방언]	NNG	00_00_00	강아지	4, 11, 12
강재미	[명사][방언]	NNG	00_00_00	가자미	11
강조롱이	[부사][방언]	MAG	00_00_00	가지런히	9, 11
강주리	[명사][방언]	NNG	02_00_00	광주리	6, 7, 11, 16
갖고오다	[동사][방언]	VV	00_00_00	가져오다	4, 6, 7, 8, 9, 11, 12
개감	[명사][방언]	NNG	00_00_00	개암	5, 6, 11, 12
개고동	[명사][방언]	NNG	00_00_00	다슬기	11
개고래기	[명사][방언]	NNG	00_00_00	개구리	8, 9, 11, 15
개구락지	[명사][방언]	NNG	00_00_00	개구리	4, 11, 12, 15, 16
개구랑창	[명사][방언]	NNG	00_00_00	개골창	11
개구랑칭이	[명사][방언]	NNG	00_00_00	개골창	11
개구창	[명사][방언]	NNG	00_00_00	개울	11
개굽다	[형용사][방언]	VA	00_00_00	가볍다	4, 8, 11, 12
개깝다	[형용사][방언]	VA	00_00_00	가볍다	6, 7, 11, 12, 18, 20
개깟이	[부사][방언]	MAG	00_00_00	깨끗이	11
개꼴	[명사][방언]	NNG	01_00_00	개	11
개꼿	[명사][방언]	NNG	00_00_00	개꽃	8, 9, 11, 12
개나리꼿	[명사][방언]	NNG	01_00_00	나리꽃	4, 5, 8, 9, 11, 12, 13, 14, 15, 17
개나리꼿	[명사][방언]	NNG	02_00_00	백합	4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 17
개냘프다	[형용사][방언]	VA	00_00_00	가냘프다	11
개똥버러지	[명사][방언]	NNG	00_00_00	반딧불이	8, 9, 11, 12
개똥버리	[명사][방언]	NNG	00_00_00	반딧불이	11, 12, 18
개랍다	[형용사][방언]	VA	00_00_00	가렵다	6, 7, 8, 9, 11, 15, 16
개랑물	[명사][방언]	NNG	00_00_00	개울물	11, 12
개래	[명사][방언]	NNG	00_00_00	가래	11
개래이	[명사][방언]	NNG	00_00_00	가랑이	11
개럽다	[형용사][방언]	VA	00_00_00	가렵다	4, 7, 8, 11, 12, 13, 14, 15, 17, 18, 19
개려치다	[동사][방언]	VV	00_00_00	가리키다	11
개렵다	[형용사][방언]	VA	00_00_00	가렵다	4, 5, 8, 9, 11, 12, 13, 14, 17, 18, 19
개롬하다	[형용사][방언]	VA	00_00_00	갸름하다	4, 5, 7, 9, 11, 12
개립다	[형용사][방언]	VA	00_00_00	가렵다	4, 11, 13, 14
개바늘	[명사][방언]	NNG	00_00_00	도깨비바늘	4, 11
개밥다	[형용사][방언]	VA	00_00_00	가볍다	8, 9, 11, 12
개법다	[형용사][방언]	VA	00_00_00	가볍다	4, 6, 8, 9, 10, 11, 12, 15, 18
개볍다	[형용사][방언]	VA	00_00_00	가볍다	4, 5, 8, 9, 10, 11, 12
개봅다	[형용사][방언]	VA	00_00_00	가볍다	4, 8, 9, 11, 12
개붑다	[형용사][방언]	VA	00_00_00	가볍다	4, 8, 9, 10, 11, 12, 18
개붓다	[형용사][방언]	VA	00_00_00	가볍다	9, 11
개살스럽다	[형용사][방언]	VA	00_00_00	독살스럽다	4, 11, 12
개앙	[명사][방언]	NNG	00_00_00	개암	11
개얌	[명사][방언]	NNG	00_00_00	개암	4, 5, 8, 11
개양	[명사][방언]	NNG	01_00_01	개암	11
개오장이	[명사][방언]	NNG	00_00_00	개울	11
개오쟁이	[명사][방언]	NNG	00_00_00	개울	11
개오징이	[명사][방언]	NNG	00_00_00	개울	11
개와집	[명사][방언]	NNG	00_00_00	기와집	5, 6, 7, 8, 11, 12, 20
개울창	[명사][방언]	NNG	00_00_00	개골창	9, 10, 11
개이새끼	[명사][방언]	NNG	00_00_00	개새끼	11
개주머니	[명사][방언]	NNG	00_00_00	호주머니	11
개즌	[명사][방언]	NNG	00_00_00	개전	11
개평	[명사][방언]	NNG	02_00_00	덤	11
개헥	[명사][방언]	NNG	00_00_00	개혁	11
개화주머니	[명사][방언]	NNG	00_00_00	주머니	4, 7, 11, 17
갠들거리다	[동사][방언]	VV	00_00_00	건들거리다	11
갠물	[명사][방언]	NNG	00_00_00	개울물	4, 11, 15, 16
갠병	[명사][방언]	NNG	00_00_00	간병	11
갠수	[명사][방언]	NNG	00_00_00	간수	11, 12, 18
갠신히	[부사][방언]	MAG	00_00_00	간신히	5, 11, 12
갠이	[부사][방언]	MAG	00_00_00	공연히	4, 6, 7, 8, 11, 15
갠지랍히다	[동사][방언]	VV	00_00_00	간질이다	8, 11
갠지럽다	[형용사][방언]	VA	00_00_00	간지럽다	4, 8, 11, 13, 14, 17
갠질갠질	[부사][방언]	MAG	00_00_00	간질간질	11
갠찮다	[형용사][방언]	VA	00_00_00	괜찮다	4, 6, 7, 8, 9, 11, 12, 18
갬겨지다	[동사][방언]	VV	00_00_00	감기다	11, 12
갯가지	[명사][방언]	NNG	00_00_00	버들개지	11
갯벌땅	[명사][방언]	NNG	00_00_00	개펄	11
갱고랑	[명사][방언]	NNG	00_00_00	개울	11, 12
갱골	[명사][방언]	NNG	00_00_00	개울	11, 12, 17
갱골창	[명사][방언]	NNG	00_00_00	개골창	11
갱구리	[명사][방언]	NNG	00_00_00	개울	11, 12
갱굴	[명사][방언]	NNG	00_00_00	개울	11, 17
갱굴채이	[명사][방언]	NNG	00_00_00	개골창	11
갱굴챙이	[명사][방언]	NNG	00_00_00	개울	11, 17
갱그찮다	[형용사][방언]	VA	00_00_00	괜찮다	11, 12
갱매기	[명사][방언]	NNG	00_00_00	꽹과리	11
갱번	[명사][방언]	NNG	00_00_00	강변	11
갱벌	[명사][방언]	NNG	00_00_00	강변	11
갱신히	[부사][방언]	MAG	00_00_00	간신히	11
갸	[명사][방언]	NNG	01_00_00	기와	4, 5, 9, 11, 17
갸날프다	[형용사][방언]	VA	00_00_00	가냘프다	4, 11
갸롬하다	[형용사][방언]	VA	00_00_00	갸름하다	11, 12
갸집	[명사][방언]	NNG	00_00_00	기와집	5, 7, 11, 17
걀상걀상허다	[형용사][방언]	VA	00_00_00	걀쯤걀쯤하다	11, 12
걀상허다	[형용사][방언]	VA	00_00_00	걀쯤하다	11, 12
걀쭘하다	[형용사][방언]	VA	00_00_00	걀쯤하다	11, 12
거관꾼	[명사][방언]	NNG	00_00_00	거간꾼	11
거둠그지	[명사][방언]	NNG	00_00_00	가을걷이	11
거르망이	[명사][방언]	NNG	00_00_00	호주머니	11, 12, 15, 18
거름자	[명사][방언]	NNG	02_00_00	그림자	4, 8, 11
거름장군	[명사][방언]	NNG	00_00_00	똥장군	11
거름탕	[명사][방언]	NNG	00_00_00	거름집	11
거만이	[부사][방언]	MAG	00_00_00	가만히	11
거먹창	[명사][방언]	NNG	00_00_00	검은자위	11
거법다	[형용사][방언]	VA	00_00_00	가볍다	4, 10, 11
거세미	[명사][방언]	NNG	00_00_00	거위	11
거셍이	[명사][방언]	NNG	02_00_00	지렁이	6, 8, 9, 11
거스랑	[명사][방언]	NNG	00_00_00	지렁이	11
거스럼돈	[명사][방언]	NNG	00_00_00	거스름돈	11, 13, 14, 19
거스렁비	[명사][방언]	NNG	00_00_00	가랑비	11, 12
거슬르다	[동사][방언]	VV	00_00_00	거스르다	10, 11
거슬름돈	[명사][방언]	NNG	00_00_00	거스름돈	11
거시	[명사][방언]	NNG	01_00_01	회충	4, 5, 6, 7, 8, 9, 11, 12
거시끼	[대명사][방언]	NP	00_00_00	거시기	4, 8, 9, 11, 12
거시끼	[감탄사][방언]	IC	00_00_00	거시기	4, 8, 9, 11, 12
거시랑	[명사][방언]	NNG	02_00_00	지렁이	8, 9, 11, 18
거시럼돈	[명사][방언]	NNG	00_00_00	거스름돈	5, 9, 11, 12, 18, 20
거시르다	[동사][방언]	VV	00_00_00	거스르다	4, 5, 8, 9, 11, 12
거시름돈	[명사][방언]	NNG	00_00_00	거스름돈	4, 5, 6, 7, 8, 9, 11, 20
거실럼돈	[명사][방언]	NNG	00_00_00	거스름돈	11, 18
거실름돈	[명사][방언]	NNG	00_00_00	거스름돈	4, 11
거울러지다	[동사][방언]	VV	00_00_00	거꾸러지다	11, 12
거이	[명사][방언]	NNG	01_00_00	게	4, 5, 11, 13, 14, 15, 17
거지뒷다리	[명사][방언]	NNG	00_00_00	멍청이	11
거지러히	[부사][방언]	MAG	00_00_00	가지런히	11
거지런하다	[형용사][방언]	VA	00_00_00	가지런하다	11
거츠깽이	[명사][방언]	NNG	01_00_00	겉	11
거큼	[명사][방언]	NNG	00_00_00	거품	5, 8, 11
거킁	[명사][방언]	NNG	00_00_00	거품	11
거히	[부사][방언]	MAG	00_00_00	거의	11
걱둑걱둑	[부사][방언]	MAG	02_00_00	엉큼성큼	11, 12
건건이발	[명사][방언]	NNG	00_00_00	맨발	11
건두다	[동사][방언]	VV	02_00_00	관두다	11, 12
건디	[명사][방언]	NNG	00_00_00	그네	9, 11
건진	[부사][방언]	MAG	00_00_00	거의	5, 8, 9, 11, 12
걸랭이	[명사][방언]	NNG	00_00_00	거룻배	11
걸루	[명사][방언]	NNG	00_00_00	거루	11
걸목가래	[명사][방언]	NNG	00_00_00	가래떡	11
걸방이	[명사][방언]	NNG	01_00_00	거지	4, 6, 7, 11, 12
걸팍지다	[형용사][방언]	VA	00_00_00	실팍지다	11, 12
검부대기	[명사][방언]	NNG	00_00_01	검불	11
검부적	[명사][방언]	NNG	00_00_00	검부저기	6, 7, 8, 9, 11
검불래이	[명사][방언]	NNG	00_00_00	가시랭이	11, 12
검비검비	[부사][방언]	MAG	00_00_00	곰비임비	11, 12
검은창	[명사][방언]	NNG	00_00_00	검은자위	6, 7, 8, 11, 12
검저리	[명사][방언]	NNG	00_00_00	거머리	7, 8, 11, 12
검지손고락	[명사][방언]	NNG	00_00_00	집게손가락	11
겁나게	[부사][방언]	MAG	00_00_01	매우	8, 9, 11
겁나게	[부사][방언]	MAG	00_00_02	아주	8, 9, 11
겉다	[형용사][방언]	VA	00_00_00	같다	6, 7, 8, 11
겉두리	[명사][방언]	NNG	00_00_00	곁두리	11
게과서	[명사][방언]	NNG	00_00_00	교과서	11, 12, 18
게도실	[명사][방언]	NNG	00_00_00	털실	7, 11, 12, 15, 16, 18
게둘레하다	[형용사][방언]	VA	00_00_00	흉하다	4, 6, 7, 11, 12, 13, 14, 15, 16, 17
게드랑	[명사][방언]	NNG	00_00_00	겨드랑	6, 7, 8, 11, 12, 14
게란	[명사][방언]	NNG	00_00_00	계란	6, 11, 12
게렵다	[형용사][방언]	VA	00_00_00	가렵다	11
게롭다	[형용사][방언]	VA	02_00_00	괴롭다	4, 6, 7, 8, 9, 11, 12, 17
게름재이	[명사][방언]	NNG	00_00_00	게으름쟁이	9, 11
게릅다	[형용사][방언]	VA	00_00_00	괴롭다	4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19
게버큼	[명사][방언]	NNG	00_00_00	게거품	6, 7, 8, 9, 11, 12
게상어	[명사][방언]	NNG	00_00_00	별상어	11
게시다	[동사][방언]	VV	00_00_00	계시다	7, 8, 9, 10, 11, 12
게아리띠	[명사][방언]	NNG	00_00_00	허리띠	11
게어름배이	[명사][방언]	NNG	00_00_00	게으름뱅이	11
게억질	[명사][방언]	NNG	00_00_00	구역질	11, 12, 18
게오	[명사][방언]	NNG	00_00_00	거위	6, 11
게옥질	[명사][방언]	NNG	00_00_00	구역질	8, 11, 12, 18
게와집	[명사][방언]	NNG	00_00_00	기와집	6, 7, 8, 9, 11, 12, 13, 14, 19, 20
게울	[명사][방언]	NNG	00_00_00	거울	4, 6, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
게울	[명사][방언]	NNG	00_00_00	겨울	5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 20
게울루다	[형용사][방언]	VA	00_00_00	게으르다	8, 9, 11, 12
게울르다	[형용사][방언]	VA	00_00_00	게으르다	8, 9, 11, 12
게육	[명사][방언]	NNG	00_00_00	교육	11, 12, 18
게으름디	[명사][방언]	NNG	00_00_00	게으름쟁이	11
게으름배이	[명사][방언]	NNG	00_00_00	게으름뱅이	4, 7, 8, 9, 11, 12
게을배기	[명사][방언]	NNG	00_00_00	게으름뱅이	8, 9, 11, 12, 18
게집애	[명사][방언]	NNG	00_00_00	계집애	8, 9, 11, 12
게짝	[명사][방언]	NNG	00_00_00	궤짝	4, 6, 7, 8, 9, 11, 12, 16
게타리	[명사][방언]	NNG	00_00_00	허리띠	11
게투룸	[명사][방언]	NNG	00_00_00	트림	9, 11
게트름	[명사][방언]	NNG	00_00_00	트림	11, 12
게헥	[명사][방언]	NNG	00_00_00	계획	11
게혹	[명사][방언]	NNG	00_00_00	계획	8, 11, 12
게획	[명사][방언]	NNG	00_00_00	계획	11
게훅	[명사][방언]	NNG	00_00_00	계획	11
겐이	[부사][방언]	MAG	00_00_00	공연히	11
겐히	[부사][방언]	MAG	00_00_00	공연히	4, 11
겔르다	[형용사][방언]	VA	00_00_00	게으르다	4, 5, 11, 12
겔혼	[명사][방언]	NNG	00_00_00	결혼	6, 8, 9, 10, 11, 12
겔혼식	[명사][방언]	NNG	00_00_00	결혼식	7, 9, 11
겨드랭이	[명사][방언]	NNG	00_00_00	겨드랑이	4, 5, 7, 11, 12, 13
겨란	[명사][방언]	NNG	00_00_00	계란	4, 5, 9, 11, 12, 13, 14, 17
겨랄	[명사][방언]	NNG	00_00_00	계란	11, 17
겨론	[명사][방언]	NNG	00_00_00	결혼	4, 5, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20
겨짝	[명사][방언]	NNG	00_00_00	궤짝	11
겪음하다	[동사][방언]	VV	00_00_00	경험하다	11, 12
결띠끈	[명사][방언]	NNG	00_00_00	허리띠	11
겸심	[명사][방언]	NNG	00_00_00	점심	5, 11, 12, 16
겹마음	[명사][방언]	NNG	00_00_00	딴마음	11, 12
겹방	[명사][방언]	NNG	00_00_00	곁방	4, 5, 6, 7, 8, 9, 11, 12
겹사둔	[명사][방언]	NNG	00_00_00	겹사돈	5, 11, 18
곁바디	[명사][방언]	NNG	00_00_00	곁꾼	11, 12
계염	[명사][방언]	NNG	00_00_00	고욤	11
고곰	[명사][방언]	NNG	00_00_01	학질	11, 12
고기덩어리	[명사][방언]	NNG	00_00_00	고깃덩어리	6, 9, 11
고기잽이	[명사][방언]	NNG	00_00_00	고기잡이	4, 5, 6, 7, 9, 11, 12
고나이	[명사][방언]	NNG	00_00_00	고양이	11
고너	[명사][방언]	NNG	00_00_00	고누	5, 11
고노고노	[감탄사][방언]	IC	00_00_00	섬마섬마	9, 11
고누고누	[감탄사][방언]	IC	00_00_00	섬마섬마	9, 11
고니	[명사][방언]	NNG	03_00_00	고누	11, 17
고달푸다	[형용사][방언]	VA	00_00_00	고달프다	4, 6, 7, 8, 9, 11, 12, 13, 14, 16, 18, 19, 20
고데다	[형용사][방언]	VA	00_00_00	고되다	4, 6, 7, 11, 12
고뎅이	[명사][방언]	NNG	01_00_00	다슬기	11
고돈다시	[명사][방언]	NNG	00_00_00	고슴도치	11
고돌배기	[명사][방언]	NNG	00_00_00	고들빼기	11
고동	[명사][방언]	NNG	03_00_00	고둥	4, 5, 6, 7, 8, 11
고두래미	[명사][방언]	NNG	00_00_00	고드름	4, 6, 7, 11, 12, 15
고두룸	[명사][방언]	NNG	00_00_00	고드름	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 18
고두름	[명사][방언]	NNG	00_00_00	고드름	4, 5, 6, 7, 8, 9, 11, 12, 15
고두어	[명사][방언]	NNG	00_00_00	고등어	4, 6, 7, 9, 11, 12, 16, 18
고둔도시	[명사][방언]	NNG	00_00_00	고슴도치	8, 11
