표제어	품사	세종태그	어깨번호	뜻풀이	지역
가갑다	[형용사][방언]	VA	00_00_00	가볍다	14, 15
가갭다	[형용사][방언]	VA	00_00_00	가볍다	4, 15, 16, 18
가겁다	[형용사][방언]	VA	00_00_00	가볍다	4, 15
가겝다	[형용사][방언]	VA	00_00_00	가볍다	15
가굽다	[형용사][방언]	VA	00_00_00	가볍다	4, 14, 15, 16
가깨	[명사][방언]	NNG	00_00_00	가까이	15
가깨	[부사][방언]	MAG	00_00_00	가까이	15
가께	[명사][방언]	NNG	01_00_00	근방	15
가꼴막	[명사][방언]	NNG	00_00_00	언덕바지	15
가꿈	[부사][방언]	MAG	00_00_00	어서	15
가냥기슭	[명사][방언]	NNG	00_00_00	처마	15
가냥지슭	[명사][방언]	NNG	00_00_00	처마	15
가는비	[명사][방언]	NNG	00_00_00	가랑비	5, 6, 8, 9, 11, 13, 14, 15, 16, 17, 18, 20
가다리	[명사][방언]	NNG	01_00_00	가랑이	15, 16
가달무끼	[명사][방언]	NNG	00_00_00	가랑무	15
가달배이무꾸	[명사][방언]	NNG	00_00_00	가랑무	4, 15
가달배이무끼	[명사][방언]	NNG	00_00_00	가랑무	15
가달뱅이무끼	[명사][방언]	NNG	00_00_00	가랑무	15
가당챊다	[형용사][방언]	VA	00_00_00	가당찮다	15
가대기판	[명사][방언]	NNG	00_00_00	노동판	15
가두기	[명사][방언]	NNG	01_00_00	가랑잎	4, 14, 15, 16
가두나무	[명사][방언]	NNG	00_00_00	떡갈나무	15
가두닢	[명사][방언]	NNG	00_00_00	가랑잎	15
가두배	[명사][방언]	NNG	00_00_00	양배추	14, 15, 16, 20
가두배채	[명사][방언]	NNG	00_00_00	양배추	15
가둑낭기	[명사][방언]	NNG	00_00_00	졸참나무	15, 16, 18, 20
가둑잎	[명사][방언]	NNG	00_00_00	가랑잎	4, 15, 16, 18, 19, 20
가따가나	[부사][방언]	MAG	00_00_00	가뜩이나	14, 15
가따나	[부사][방언]	MAG	00_00_00	가뜩이나	13, 14, 15, 17
가락날	[명사][방언]	NNG	00_00_00	보습	15
가람나무	[명사][방언]	NNG	00_00_00	떡갈나무	15, 16
가랍다	[형용사][방언]	VA	00_00_00	가렵다	6, 8, 9, 10, 13, 15, 16, 18, 20
가래낀	[명사][방언]	NNG	00_00_00	가랫줄	15
가랭	[명사][방언]	NNG	00_00_00	가량	15
가루비치다	[동사][방언]	VV	00_00_00	훼방하다	15
가루장	[명사][방언]	NNG	00_00_00	고추장	15
가르매	[명사][방언]	NNG	00_00_00	가르마	4, 6, 7, 8, 9, 11, 12, 15, 18, 20
가르매기	[명사][방언]	NNG	00_00_00	갈매기	15
가르보다	[동사][방언]	VV	00_00_00	흘겨보다	15, 16
가름질	[명사][방언]	NNG	00_00_00	갈림길	4, 15, 20
가리금분	[명사][방언]	NNG	00_00_00	까닭	15
가리매	[명사][방언]	NNG	00_00_00	가르마	5, 6, 7, 8, 9, 11, 15, 18, 20
가리미	[명사][방언]	NNG	00_00_00	가르마	6, 7, 9, 15, 20
가리보다	[동사][방언]	VV	00_00_00	흘겨보다	15
가림	[명사][방언]	NNG	00_00_00	가르마	15
가마구	[명사][방언]	NNG	00_00_00	까마귀	4, 6, 8, 9, 10, 13, 14, 15, 18, 19
가마뚜께	[명사][방언]	NNG	00_00_00	솥뚜껑	15, 16
가마무치	[명사][방언]	NNG	00_00_00	가물치	15
가마보	[명사][방언]	NNG	00_00_00	대들보	15
가막저구리	[명사][방언]	NNG	00_00_00	까막딱따구리	15, 16
가막조가리	[명사][방언]	NNG	00_00_00	까막딱따구리	15, 16
가막조구리	[명사][방언]	NNG	00_00_00	까막딱따구리	15, 16
가막청조거리	[명사][방언]	NNG	00_00_00	까막딱따구리	15
가매	[명사][방언]	NNG	02_00_00	솥	15, 16
가매드봉	[명사][방언]	NNG	00_00_00	가마뚜껑	15
가매드붕	[명사][방언]	NNG	00_00_00	솥뚜껑	15
가매떠깨	[명사][방언]	NNG	00_00_00	솥뚜껑	15, 16
가매뚜껑	[명사][방언]	NNG	00_00_00	솥뚜껑	4, 13, 14, 15, 16
가매뚜께	[명사][방언]	NNG	00_00_00	가마뚜껑	15
가매뚜베	[명사][방언]	NNG	00_00_00	가마뚜껑	15
가매뚜베	[명사][방언]	NNG	01_00_00	솥뚜껑	15, 16
가매뚜벵	[명사][방언]	NNG	00_00_00	가마뚜껑	15
가매뜨꿩	[명사][방언]	NNG	00_00_00	솥뚜껑	4, 15, 16
가매뜨붕	[명사][방언]	NNG	00_00_00	솥뚜껑	15
가매뜨비	[명사][방언]	NNG	00_00_00	솥뚜껑	15, 16
가매띠베	[명사][방언]	NNG	00_00_00	솥뚜껑	15, 16
가매띠비	[명사][방언]	NNG	00_00_00	솥뚜껑	15, 16
가매목	[명사][방언]	NNG	00_00_00	부뚜막	15, 16
가매부	[명사][방언]	NNG	00_00_00	들보	15, 16, 18, 20
가매솔	[명사][방언]	NNG	00_00_00	솥솔	13, 14, 15, 16, 18, 19, 20
가매전	[명사][방언]	NNG	00_00_00	가맛전	15, 16
가맷보	[명사][방언]	NNG	00_00_00	들보	15, 16
가맷전	[명사][방언]	NNG	00_00_00	부뚜막	15, 16
가무지	[명사][방언]	NNG	00_00_00	깜부기	15, 16
가문기	[명사][방언]	NNG	00_00_00	갈가마귀	15, 16
가바시	[명사][방언]	NNG	00_00_00	가시버시	14, 15
가바씨	[명사][방언]	NNG	00_00_00	부부	15
가부리	[명사][방언]	NNG	00_00_00	가오리	6, 7, 15
가부춤	[명사][방언]	NNG	00_00_00	허리춤	15
가비	[명사][방언]	NNG	01_00_00	바지	15, 16
가새다리	[명사][방언]	NNG	00_00_00	가위다리	4, 5, 7, 8, 9, 13, 15, 16, 18, 20
가새비	[명사][방언]	NNG	00_00_00	가시아비	15, 16
가세미	[명사][방언]	NNG	00_00_00	장모	15, 16
가스락	[명사][방언]	NNG	01_00_00	추녀	15
가스락물	[명사][방언]	NNG	00_00_00	낙숫물	15
가스래	[명사][방언]	NNG	00_00_00	개간지	15
가스아바이	[명사][방언]	NNG	00_00_00	가시아버지	15, 16
가스아바지	[명사][방언]	NNG	00_00_00	가시아버지	15, 16, 18, 20
가스아버지	[명사][방언]	NNG	02_00_00	시아버지	15
가스애비	[명사][방언]	NNG	00_00_00	가시아비	15
가스어마이	[명사][방언]	NNG	00_00_00	가시어머니	15, 16, 18
가스어미	[명사][방언]	NNG	00_00_00	가시어머니	15
가스에미	[명사][방언]	NNG	00_00_00	가시어머니	15
가슬	[명사][방언]	NNG	01_00_00	가을	6, 7, 8, 15, 16
가슬	[명사][방언]	NNG	00_00_00	가을걷이	15, 16
가슬	[명사][방언]	NNG	03_00_00	숲	15, 16
가슬갈이	[명사][방언]	NNG	00_00_00	가을갈이	15, 16
가승	[명사][방언]	NNG	00_00_00	거스름돈	13, 14, 15, 17
가승돈	[명사][방언]	NNG	00_00_00	거스름돈	15
가시거두다	[동사][방언]	VV	00_00_00	설거지하다	15
가시바시	[명사][방언]	NNG	00_00_00	가시버시	15
가시아바이	[명사][방언]	NNG	00_00_00	가시아버지	4, 15, 16
가시아부지	[명사][방언]	NNG	00_00_00	가시아버지	6, 15, 16, 18, 20
가시애비	[명사][방언]	NNG	00_00_00	가시아비	14, 15, 16, 18
가시어마이	[명사][방언]	NNG	00_00_00	가시어머니	4, 15, 16, 20
가시어멈	[명사][방언]	NNG	00_00_00	가시어머니	4, 15, 16
가시에미	[명사][방언]	NNG	00_00_00	가시어머니	15
가야비다	[형용사][방언]	VA	00_00_00	가냘프다	15
가웃	[명사][방언]	NNG	00_00_00	갓옷	15, 16
가재이	[명사][방언]	NNG	00_00_00	가지	6, 7, 8, 9, 10, 11, 12, 15, 16
가제오다	[동사][방언]	VV	00_00_00	가져오다	15
가주기	[명사][방언]	NNG	00_00_00	가죽	15
가주리	[명사][방언]	NNG	00_00_00	과줄	15
가주오다	[동사][방언]	VV	00_00_00	가져오다	4, 6, 7, 8, 9, 12, 15, 16, 17
가중제비	[명사][방언]	NNG	00_00_00	궐지	15
가쥐기	[명사][방언]	NNG	00_00_00	가죽	15, 16
가즈럼	[명사][방언]	NNG	00_00_00	간지럼	15
가증두이	[명사][방언]	NNG	01_00_00	게으름뱅이	15, 16
가지오다	[동사][방언]	VV	00_00_00	가져오다	5, 6, 8, 15, 17
가쯜하다	[형용사][방언]	VA	00_00_00	가지런하다	15, 16
가채	[부사][방언]	MAG	00_00_00	가까이	15
가채비	[부사][방언]	MAG	00_00_00	가까이	15, 16
가취꿋	[명사][방언]	NNG	00_00_00	기스락	15
가츨하다	[형용사][방언]	VA	00_00_00	가지런하다	15
가치	[명사][방언]	NNG	01_00_00	가지	4, 15
가치벌레	[명사][방언]	NNG	00_00_00	반딧불이	15
가투루하다	[형용사][방언]	VA	00_00_00	비슷하다	15, 16
가투리	[명사][방언]	NNG	00_00_00	까투리	4, 6, 8, 9, 15, 16, 18
가피게	[명사][방언]	NNG	00_00_00	이질	15
각굴하다	[형용사][방언]	VA	00_00_00	속상하다	15
각근굴하다	[형용사][방언]	VA	00_00_00	속상하다	15
각기레	[부사][방언]	MAG	00_00_00	악착같이	15
각대귀판	[명사][방언]	NNG	00_00_00	각다귀판	15
각대기	[명사][방언]	NNG	00_00_00	건더기	15
간나	[명사][방언]	NNG	00_00_00	계집아이	14, 15, 16
간나스나	[명사][방언]	NNG	00_00_00	남녀	15
간달간달하다	[동사][방언]	VV	00_00_00	간들간들하다	15
간대르사	[부사][방언]	MAG	00_00_00	설마	15, 16
간동지	[명사][방언]	NNG	00_00_00	깍두기	15
간목	[명사][방언]	NNG	01_00_00	아랫목	15
간목칼	[명사][방언]	NNG	00_00_00	식칼	15
간물	[명사][방언]	NNG	01_00_03	바닷물	6, 7, 15
간사질하다	[동사][방언]	VV	00_00_00	아첨하다	15
간신쓰다	[동사][방언]	VV	00_00_00	아첨하다	15
간실질하다	[동사][방언]	VV	00_00_00	아첨하다	15
간잘겁다	[형용사][방언]	VA	00_00_00	간지럽다	15, 16
간즈랍다	[형용사][방언]	VA	00_00_00	간지럽다	15
간즈럼	[명사][방언]	NNG	00_00_00	간지럼	14, 15
간즈럽다	[형용사][방언]	VA	00_00_00	간지럽다	14, 15, 16
간즐기우다	[동사][방언]	VV	00_00_00	간질이다	15, 16
간즐키우다	[동사][방언]	VV	00_00_00	간지럽히다	15
간지랍다	[형용사][방언]	VA	00_00_00	간지럽다	8, 9, 11, 15, 16
간질갑다	[형용사][방언]	VA	00_01_00	간지럽다	15, 16
간질겁다	[형용사][방언]	VA	00_00_00	간지럽다	15, 16
간질구다	[동사][방언]	VV	00_00_00	간질이다	4, 15, 16
간판뇌	[명사][방언]	NNG	00_00_00	썰매놀이	15
간판쇠	[명사][방언]	NNG	00_00_00	얼음지치기	15
간판쉐미	[명사][방언]	NNG	00_00_00	썰매질	15
간판질	[명사][방언]	NNG	00_00_00	썰매질	15
간팡쇠	[명사][방언]	NNG	00_00_00	얼음지치기	15
간핑	[명사][방언]	NNG	00_00_00	얼음판	15
간핑쉐미	[명사][방언]	NNG	00_00_00	얼음지치기	15
간핑질	[명사][방언]	NNG	00_00_00	얼음지치기	15
갈고래이	[명사][방언]	NNG	00_00_00	갈고랑이	4, 6, 7, 11, 15
갈구락	[명사][방언]	NNG	00_00_00	갈고리	15, 20
갈구래기	[명사][방언]	NNG	00_00_00	갈고랑이	4, 15
갈구래이	[명사][방언]	NNG	00_00_00	갈고랑이	13, 14, 15
갈구랭이	[명사][방언]	NNG	00_00_00	갈고랑이	4, 7, 13, 14, 15, 19, 20
갈구렁이	[명사][방언]	NNG	00_00_00	갈고랑이	15
갈근굴하다	[형용사][방언]	VA	00_00_00	속상하다	15
갈라	[명사][방언]	NNG	00_00_00	계집아이	15
갈싸하다	[동사][방언]	VV	00_00_00	갈씬하다	15
갈쓰다	[동사][방언]	VV	00_00_00	변명하다	15
갈치야주다	[동사][방언]	VV	00_00_00	가르치다	15
갈쿠리	[명사][방언]	NNG	00_00_00	갈고리	8, 13, 15
갉다	[동사][방언]	VV	00_00_00	가르다	15, 16
감목칼	[명사][방언]	NNG	00_00_00	부엌칼	15
감정돔	[명사][방언]	NNG	00_00_00	감성돔	10, 15
감쥐	[명사][방언]	NNG	00_00_00	감자	15
감지떡	[명사][방언]	NNG	00_00_00	감자떡	15
감지채	[명사][방언]	NNG	00_00_00	감자채	15
감출내기	[명사][방언]	NNG	00_00_00	숨바꼭질	15
감치우다	[동사][방언]	VV	00_00_00	감추다	15
갑다	[동사][방언]	VV	01_00_00	차다	15, 16
갑산아바이	[명사][방언]	NNG	00_00_00	촌사람	15
갑신하다	[형용사][방언]	VA	00_00_00	갭직하다	15
갑재기	[부사][방언]	MAG	00_00_00	갑자기	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20
갓난아	[명사][방언]	NNG	00_00_00	갓난아이	6, 7, 12, 13, 14, 15
강나니새	[명사][방언]	NNG	00_00_00	낙숫물	15
강나물	[명사][방언]	NNG	00_00_00	낙숫물	15
강낭	[명사][방언]	NNG	02_00_00	처마	15
강낭골	[명사][방언]	NNG	00_00_00	처마	15
강낭물	[명사][방언]	NNG	00_00_00	낙숫물	15
강낭이새	[명사][방언]	NNG	00_00_00	낙숫물	15
강내	[명사][방언]	NNG	00_00_00	강냉이	6, 15, 16
강내이	[명사][방언]	NNG	00_00_00	강냉이	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17
강냉이샛물	[명사][방언]	NNG	00_00_00	낙숫물	15
강냐물	[명사][방언]	NNG	00_00_00	낙숫물	15
강냥	[명사][방언]	NNG	01_00_02	처마	15
강냥물	[명사][방언]	NNG	00_00_00	낙숫물	15
강냥이샛물	[명사][방언]	NNG	00_00_00	낙숫물	15
강냬	[명사][방언]	NNG	00_00_00	강냉이	4, 15
강냬애	[명사][방언]	NNG	00_00_00	강냉이	15
강넁이	[명사][방언]	NNG	00_00_00	강냉이	15
강다듬이	[명사][방언]	NNG	00_00_00	강다짐	7, 15
강다등이	[명사][방언]	NNG	00_00_00	강다짐	15
강말꾸러기	[명사][방언]	NNG	00_00_00	말썽꾸러기	15
강말질하다	[동사][방언]	VV	00_00_00	애먹다	15
강애땡기	[명사][방언]	NNG	00_00_00	강냉이	15
강양물	[명사][방언]	NNG	00_00_00	낙숫물	15
강영	[명사][방언]	NNG	01_00_00	서까래	15
강차우	[명사][방언]	NNG	00_00_00	삽	15, 16
강차위	[명사][방언]	NNG	00_00_00	가래	15
강차위	[명사][방언]	NNG	02_00_00	삽	15, 16, 18
강차이	[명사][방언]	NNG	00_00_00	가래	15
강파랍다	[형용사][방언]	VA	00_00_00	가파르다	15
강판	[명사][방언]	NNG	01_00_00	얼음판	14, 15, 16
강판놀음	[명사][방언]	NNG	00_00_00	얼음지치기	15
강판쇠	[명사][방언]	NNG	00_00_00	얼음지치기	15
개가다	[동사][방언]	VV	00_00_00	가져가다	15
개갑다	[형용사][방언]	VA	00_00_00	가볍다	6, 7, 15
개갭다	[형용사][방언]	VA	00_00_00	가볍다	4, 15, 16, 18, 20
개겁다	[형용사][방언]	VA	00_00_00	가볍다	4, 6, 7, 8, 9, 12, 15, 20
개고락지	[명사][방언]	NNG	00_00_00	개구리	4, 7, 8, 15
개고래기	[명사][방언]	NNG	00_00_00	개구리	8, 9, 11, 15
개구락지	[명사][방언]	NNG	00_00_00	개구리	4, 11, 12, 15, 16
개구래기	[명사][방언]	NNG	00_00_00	개구리	9, 15, 16, 18
개구미	[명사][방언]	NNG	00_00_00	개암	15
개굼	[명사][방언]	NNG	02_00_00	고욤	15
개그미	[명사][방언]	NNG	00_00_00	개암	15
개금파리	[명사][방언]	NNG	00_00_00	까팡이	15
개깝다	[형용사][방언]	VA	00_00_00	가깝다	7, 8, 15
개끼다	[동사][방언]	VV	00_00_00	갇히다	15, 16
개나리꼿	[명사][방언]	NNG	01_00_00	나리꽃	4, 5, 8, 9, 11, 12, 13, 14, 15, 17
개나리꼿	[명사][방언]	NNG	02_00_00	백합	4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 17
개네	[명사][방언]	NNG	00_00_00	개	15, 16
개누깔	[명사][방언]	NNG	00_00_00	눈깔사탕	15
개눈앓이	[명사][방언]	NNG	00_00_00	개씨바리	15
개니	[명사][방언]	NNG	00_00_00	개	15, 16
개랍다	[형용사][방언]	VA	00_00_00	가렵다	6, 7, 8, 9, 11, 15, 16
개럽다	[형용사][방언]	VA	00_00_00	가렵다	4, 7, 8, 11, 12, 13, 14, 15, 17, 18, 19
개롭다	[형용사][방언]	VA	00_00_00	가렵다	4, 6, 7, 8, 9, 12, 14, 15, 19
개마리	[명사][방언]	NNG	01_00_01	개암	15, 16
개말	[명사][방언]	NNG	01_00_01	개암	15
개망	[명사][방언]	NNG	00_00_00	말썽	15
개망뒹이	[명사][방언]	NNG	00_00_00	개망나니	15
개멀	[명사][방언]	NNG	00_00_00	개암	15
개모기	[명사][방언]	NNG	00_00_00	개어귀	15
개모도리	[명사][방언]	NNG	00_00_00	개망나니	15
개미	[명사][방언]	NNG	01_00_01	개암	7, 15, 17
개배재문	[명사][방언]	NNG	00_00_00	사립문	15, 20
개법다	[형용사][방언]	VA	00_00_00	가볍다	4, 6, 8, 9, 10, 11, 12, 15, 18
개뼈대	[명사][방언]	NNG	00_00_00	말라깽이	15, 16, 18
개삼	[명사][방언]	NNG	03_00_00	샘	15
개아말	[명사][방언]	NNG	00_00_00	개암	15
개암알	[명사][방언]	NNG	00_00_00	고욤	15
개애지	[명사][방언]	NNG	00_00_00	강아지	4, 15
개오다	[동사][방언]	VV	00_00_00	가져오다	13, 14, 15, 16
개장시	[명사][방언]	NNG	00_00_00	개장수	15
개젓벌기	[명사][방언]	NNG	00_00_00	개똥벌레	15
개젯벌기	[명사][방언]	NNG	00_00_00	반딧불이	15
개젯불	[명사][방언]	NNG	00_00_00	반딧불	15
개종패	[명사][방언]	NNG	00_00_00	불량배	15
개죽판	[명사][방언]	NNG	00_00_00	개판	15
개찌벌기	[명사][방언]	NNG	00_00_00	반딧불이	15
개찌벌레	[명사][방언]	NNG	00_00_00	반딧불이	14, 15
개찌불	[명사][방언]	NNG	00_00_00	반딧불이	15
개창피우다	[동사][방언]	VV	00_00_00	고집부리다	15
개채시없다	[형용사][방언]	VA	00_00_00	채신머리없다	15
개치거리	[명사][방언]	NNG	00_00_00	개어귀	15
개치벌거지	[명사][방언]	NNG	00_00_00	반딧불이	15, 16, 18
개치벌기	[명사][방언]	NNG	00_00_00	반딧불이	15, 16, 18
개치벌레	[명사][방언]	NNG	00_00_00	반딧불이	15
개치불	[명사][방언]	NNG	00_00_00	반딧불이	15
개패쟁이	[명사][방언]	NNG	00_00_00	개구쟁이	15
개피개	[명사][방언]	NNG	00_00_00	이질	13, 14, 15
개필배	[명사][방언]	NNG	00_00_00	이질	15
갠	[명사][방언]	NNG	00_00_00	내	15, 16
갠도랑	[명사][방언]	NNG	00_00_00	도랑	15, 16
갠물	[명사][방언]	NNG	00_00_00	개울물	4, 11, 15, 16
갠스럽다	[형용사][방언]	VA	00_00_00	게걸스럽다	15
갠이	[부사][방언]	MAG	00_00_00	공연히	4, 6, 7, 8, 11, 15
갱게	[명사][방언]	NNG	01_00_00	감자	15, 16
갱기찮다	[형용사][방언]	VA	00_00_00	괜찮다	8, 9, 15, 16
갱면	[명사][방언]	NNG	00_00_00	개천	15, 16
갱변	[명사][방언]	NNG	00_00_00	강변	4, 5, 6, 8, 15, 16, 17
갱수끼	[명사][방언]	NNG	00_00_00	옥수수	15, 16
갱취없다	[형용사][방언]	VA	00_00_00	흐리멍덩하다	15
걔집	[명사][방언]	NNG	00_00_00	기와집	15, 16
거개나	[명사][방언]	NNG	01_00_00	거의	15
거겹다	[형용사][방언]	VA	00_00_00	가볍다	15
거그름뱅이	[명사][방언]	NNG	00_00_00	게으름뱅이	15, 16
거덜쓰다	[동사][방언]	VV	00_00_00	거들거리다	15
거덜피우다	[동사][방언]	VV	00_00_00	거들먹거리다	15
거두	[부사][방언]	MAG	00_00_00	거듭	15
거두매	[명사][방언]	NNG	00_00_00	거둠질	15, 16
거두매질	[명사][방언]	NNG	00_00_00	설거지	15, 16
거두맥질	[명사][방언]	NNG	00_00_00	설거지	15
거두비치다	[동사][방언]	VV	00_00_00	방해하다	15
거드비치다	[동사][방언]	VV	00_00_00	거리끼다	15
거떡하면	[부사][방언]	MAG	00_00_00	걸핏하면	15, 20
거랑뱅이	[명사][방언]	NNG	00_00_00	거지	13, 14, 15, 16, 17
거러지	[명사][방언]	NNG	01_00_00	거지	4, 6, 7, 15, 16
거런배	[명사][방언]	NNG	00_00_00	비렁뱅이	15
거렁배	[명사][방언]	NNG	00_00_00	거지	15, 16
거르마이	[명사][방언]	NNG	00_00_00	귀주머니	15
거르만	[명사][방언]	NNG	00_00_00	귀주머니	15, 16
거르망	[명사][방언]	NNG	00_00_00	귀주머니	15
거르망이	[명사][방언]	NNG	00_00_00	호주머니	11, 12, 15, 18
거르망칼	[명사][방언]	NNG	00_00_00	주머니칼	15, 16, 20
거리마니	[명사][방언]	NNG	00_00_00	귀주머니	15, 16
거리보기	[명사][방언]	NNG	00_00_00	장보기	15
거림재	[명사][방언]	NNG	00_00_00	그림자	4, 8, 12, 15, 20
거립다	[형용사][방언]	VA	00_00_00	그립다	6, 7, 15, 20
거문뒹이센뒹이	[명사][방언]	NNG	00_00_00	어중이떠중이	15
거바나	[명사][방언]	NNG	00_00_00	거반	15
거바나	[부사][방언]	MAG	00_00_00	거반	15
거바니	[명사][방언]	NNG	00_00_00	거반	15
거바니	[부사][방언]	MAG	00_00_00	거반	15
거부지	[명사][방언]	NNG	01_00_00	거웃	15, 16
거블써	[부사][방언]	MAG	00_00_00	간신히	15
거세	[명사][방언]	NNG	02_00_00	거위	15
거스레	[명사][방언]	NNG	00_00_00	거스러미	15, 16, 18
거스레미	[명사][방언]	NNG	00_00_00	거스러미	5, 13, 14, 15, 16, 18
거이	[명사][방언]	NNG	01_00_00	게	4, 5, 11, 13, 14, 15, 17
거저기눈	[명사][방언]	NNG	00_00_00	거적눈	15
거젓부데	[명사][방언]	NNG	00_00_00	거짓말	15, 16
거젓부데기	[명사][방언]	NNG	00_00_00	거짓말	15, 16
거젓부레이	[명사][방언]	NNG	00_00_00	거짓부렁이	15, 17
거젓부리	[명사][방언]	NNG	00_00_00	거짓부리	13, 14, 15, 16, 17
거제기	[명사][방언]	NNG	00_00_00	거적	4, 14, 15, 16, 17
거제기눈	[명사][방언]	NNG	00_00_00	거적눈	15
거준대다	[동사][방언]	VV	00_00_00	놀리다	15
거줏부리	[명사][방언]	NNG	00_00_00	거짓부리	14, 15, 17
거즛부리	[명사][방언]	NNG	00_00_00	거짓부리	14, 15, 17
거지기	[명사][방언]	NNG	01_00_00	거적	15
거지기눈	[명사][방언]	NNG	00_00_00	거적눈	15
거짓부데기	[명사][방언]	NNG	00_00_00	거짓말	15
거짓부떼기	[명사][방언]	NNG	00_00_00	거짓말	15, 16
거짓부레	[명사][방언]	NNG	00_00_00	거짓부리	4, 7, 15, 16
거짓부레이	[명사][방언]	NNG	00_00_00	거짓부렁이	15
거짓부렝이	[명사][방언]	NNG	00_00_00	거짓부렁이	4, 5, 15
거짓불쟁이	[명사][방언]	NNG	00_00_00	거짓말쟁이	4, 15
거충	[명사][방언]	NNG	00_00_00	거죽	15, 16
거치게	[명사][방언]	NNG	00_00_00	겉옷	15
거치게	[명사][방언]	NNG	03_00_00	받침대	15
거치게	[명사][방언]	NNG	02_00_00	시비	15
거투밧놀음	[명사][방언]	NNG	00_00_00	소꿉질	15
걱뒤기	[명사][방언]	NNG	00_00_00	나막신	15
걱디기	[명사][방언]	NNG	00_00_00	나막신	5, 15
건거지	[명사][방언]	NNG	00_00_00	건건이	15
건네가다	[동사][방언]	VV	00_00_00	건너가다	4, 6, 7, 8, 9, 14, 15, 16
건네집	[명사][방언]	NNG	00_00_00	건넌집	13, 14, 15, 16, 18, 19
건느가다	[동사][방언]	VV	00_00_00	건너가다	15
건니가다	[동사][방언]	VV	00_00_00	건너가다	6, 15
건다리다	[동사][방언]	VV	00_00_00	건드리다	15, 16
건치	[명사][방언]	NNG	01_00_00	가마니	15
건치	[명사][방언]	NNG	01_00_00	거적	15, 16
걸굼	[명사][방언]	NNG	00_00_00	거름	13, 14, 15
걸금	[명사][방언]	NNG	00_00_00	거름	4, 6, 7, 13, 14, 15, 16
걸기다	[동사][방언]	VV	01_00_00	걸리다	15, 16
걸따	[동사][방언]	VV	00_00_00	걷다	4, 8, 15, 16
걸러가다	[동사][방언]	VV	00_00_00	건너가다	15
걸레가다	[동사][방언]	VV	00_00_00	건너가다	15
걸르다	[동사][방언]	VV	00_00_00	거르다	4, 5, 8, 10, 15
걸르덩	[부사][방언]	MAG	00_00_00	얼른	15
걸릉	[부사][방언]	MAG	00_00_00	얼른	15
걸리가다	[동사][방언]	VV	00_00_00	건너가다	15
걸써하다	[동사][방언]	VV	01_00_00	글썽하다	15
걸써하다	[형용사][방언]	VA	02_00_00	글썽하다	15
걸써하면	[부사][방언]	MAG	00_00_00	걸핏하면	15
걸씨	[부사][방언]	MAG	00_00_00	얼른	13, 14, 15
걸씬하믄	[부사][방언]	MAG	00_00_00	걸핏하면	15
걸임	[명사][방언]	NNG	00_00_00	걸음	15, 20
걸침	[명사][방언]	NNG	02_00_00	옷핀	15, 16
걸쿠다	[동사][방언]	VV	00_00_00	걸리다	5, 15, 16, 18
걹다	[동사][방언]	VV	00_00_00	거르다	15, 16
검니	[명사][방언]	NNG	00_00_00	어금니	15, 16
검대기	[명사][방언]	NNG	00_00_00	숯	15
검떼기	[명사][방언]	NNG	00_00_00	검댕	15
검부리	[명사][방언]	NNG	00_00_00	검부러기	15
검부지	[명사][방언]	NNG	00_00_00	검부저기	7, 15
검브리	[명사][방언]	NNG	00_00_00	검불	15
검블	[명사][방언]	NNG	00_00_00	검불	15
겁돌이	[명사][방언]	NNG	00_00_00	겁쟁이	15
겁뒤	[명사][방언]	NNG	00_00_00	겁쟁이	15
겁재이	[명사][방언]	NNG	00_00_00	겁쟁이	4, 6, 7, 8, 9, 13, 14, 15, 16, 17, 18, 19, 20
겁지리	[명사][방언]	NNG	00_00_00	껍질	15
것뛰기	[명사][방언]	NNG	00_00_00	나막신	5, 15
겅저이	[명사][방언]	NNG	01_00_00	게으름뱅이	15
겅정이	[명사][방언]	NNG	00_00_00	게으름뱅이	15
겅정하다	[형용사][방언]	VA	00_00_00	게으르다	15
겉소리	[명사][방언]	NNG	00_00_00	거짓말	14, 15, 16
게	[명사][방언]	NNG	00_00_00	겨	4, 5, 7, 12, 15, 16
게가다	[동사][방언]	VV	00_00_00	기어가다	15, 16
게걸뒹이	[명사][방언]	NNG	00_00_00	먹보	15
게그르다	[형용사][방언]	VA	00_00_00	게으르다	4, 7, 15, 16
게그름재	[명사][방언]	NNG	00_00_00	게으름쟁이	15, 16, 18
게니	[명사][방언]	NNG	00_00_00	강변	15
게다	[동사][방언]	VV	00_00_00	겁내다	15
게다리	[명사][방언]	NNG	00_00_00	나막신	15, 16
게달	[명사][방언]	NNG	00_00_00	나막신	15, 16
게도실	[명사][방언]	NNG	00_00_00	털실	7, 11, 12, 15, 16, 18
게둘레하다	[형용사][방언]	VA	00_00_00	흉하다	4, 6, 7, 11, 12, 13, 14, 15, 16, 17
게들레하다	[형용사][방언]	VA	00_00_00	흉하다	15
게론	[명사][방언]	NNG	00_00_00	결혼	6, 8, 12, 13, 14, 15, 16, 18, 19
게르망	[명사][방언]	NNG	00_00_00	호주머니	15, 20
게를	[명사][의존][방언]	NNB	00_00_00	겨를	14, 15, 19, 20
