표제어	품사	세종태그	어깨번호	뜻풀이	지역
가까시	[부사][방언]	MAG	00_00_00	가까스로	5
가껍다	[형용사][방언]	VA	00_00_00	가깝다	4, 5, 11
가꼽다	[형용사][방언]	VA	00_00_00	가깝다	5
가나부	[명사][방언]	NNG	00_00_00	간호부	5, 13, 14, 18, 19
가난애기	[명사][방언]	NNG	00_00_00	갓난아기	5, 18
가난어린애	[명사][방언]	NNG	00_00_00	갓난아이	5, 18
가는비	[명사][방언]	NNG	00_00_00	가랑비	5, 6, 8, 9, 11, 13, 14, 15, 16, 17, 18, 20
가다배추	[명사][방언]	NNG	00_00_00	양배추	5, 7, 18, 20
가닥도토리낭구	[명사][방언]	NNG	00_00_00	상수리나무	5
가도토리	[명사][방언]	NNG	00_00_00	상수리	5, 12
가도토리나무	[명사][방언]	NNG	00_00_00	떡갈나무	5
가라치다	[동사][방언]	VV	00_00_00	가리키다	4, 5, 6, 7, 8, 9, 10, 11, 12
가랑밥	[명사][방언]	NNG	00_00_00	누룽지	5
가래이	[명사][방언]	NNG	00_00_00	가랑이	4, 5, 6, 7, 8, 9, 10, 11, 12
가럽다	[형용사][방언]	VA	00_00_00	가렵다	5, 7, 11, 16, 18, 20
가롭다	[형용사][방언]	VA	00_00_00	가렵다	5
가룻비누	[명사][방언]	NNG	00_00_00	가루비누	5, 11
가름마	[명사][방언]	NNG	00_00_00	가르마	4, 5, 7, 11, 12
가름마	[명사][방언]	NNG	00_00_00	가마	5
가름바	[명사][방언]	NNG	00_00_00	가르마	5, 11
가름자	[명사][방언]	NNG	00_00_00	가르마	5, 11
가리매	[명사][방언]	NNG	00_00_00	가르마	5, 6, 7, 8, 9, 11, 15, 18, 20
가마섯	[명사][방언]	NNG	00_00_00	가마솥	5
가마솟	[명사][방언]	NNG	00_00_00	가마솥	5, 8, 9, 11, 12
가마이	[명사][방언]	NNG	00_00_00	가마니	4, 5, 6, 7, 8, 9, 10, 11, 12, 18, 20
가마이	[부사][방언]	MAG	00_00_00	가만히	4, 5, 6, 7, 8, 12
가마짝	[명사][방언]	NNG	00_00_00	가마니	5
가마틀	[명사][방언]	NNG	00_00_00	가마니틀	5
가메	[명사][방언]	NNG	01_00_00	가마니	5
가무니	[명사][방언]	NNG	00_00_00	가마니	4, 5, 6, 7, 8, 9, 10, 11, 12
가무테	[명사][방언]	NNG	00_00_00	가운데	5, 7
가법다	[형용사][방언]	VA	00_00_00	가볍다	4, 5, 8, 10, 12, 13, 14, 17, 19
가벼웁다	[형용사][방언]	VA	00_00_00	가볍다	5
가새	[명사][방언]	NNG	01_00_00	가위	5, 6, 7, 8, 9, 11, 12
가새다리	[명사][방언]	NNG	00_00_00	가위다리	4, 5, 7, 8, 9, 13, 15, 16, 18, 20
가생이	[명사][방언]	NNG	00_00_00	가장자리	5, 9
가스나이	[명사][방언]	NNG	00_00_00	계집아이	4, 5, 6, 7, 8, 9, 11, 12
가시할아버이	[명사][방언]	NNG	00_00_00	가시할아버지	5
가얌나무	[명사][방언]	NNG	00_00_00	개암나무	5, 7, 8
가얎다	[형용사][방언]	VA	00_00_00	가엾다	5, 12
가오루	[명사][방언]	NNG	00_00_00	가오리	5
가올	[명사][방언]	NNG	00_00_00	가을	4, 5, 6, 17
가올해딜이다	[동사][방언]	VV	00_00_00	가을하다	5
가올허다	[동사][방언]	VV	00_00_00	가을하다	5
가우기	[명사][방언]	NNG	00_00_00	거위	5
가운데아부지	[명사][방언]	NNG	00_00_00	가운데아버지	5
가울	[명사][방언]	NNG	00_00_00	가을	4, 5, 10, 11, 13, 17
가울걷어들이다	[동사][방언]	VV	00_00_00	가을하다	5
가울해들이다	[동사][방언]	VV	00_00_00	가을하다	5
가욹	[명사][방언]	NNG	00_00_00	가을	4, 5, 12
가을꺼들이다	[동사][방언]	VV	00_00_00	가을하다	5
가을버리	[명사][방언]	NNG	00_00_00	가을보리	5, 9
가을추수하다	[동사][방언]	VV	00_00_00	가을하다	5, 9
가이새끼	[명사][방언]	NNG	00_00_00	강아지	5, 13, 14, 19
가줄	[명사][방언]	NNG	00_00_00	과줄	5
가즈오다	[동사][방언]	VV	00_00_00	가져오다	5, 6
가지나물거리	[명사][방언]	NNG	00_00_00	가지말랭이	5
가지오가리	[명사][방언]	NNG	00_00_00	가지말랭이	4, 5
가지오다	[동사][방언]	VV	00_00_00	가져오다	5, 6, 8, 15, 17
가짓고자리	[명사][방언]	NNG	00_00_00	가지말랭이	5
가첩다	[형용사][방언]	VA	00_00_00	가깝다	4, 5, 7, 11
가춥다	[형용사][방언]	VA	00_00_00	가깝다	5
가트다	[형용사][방언]	VA	00_00_00	같다	5, 6, 8, 9, 10, 11, 12
가팔르다	[형용사][방언]	VA	00_00_00	가파르다	5, 12
가히	[명사][방언]	NNG	03_00_00	개	5
각단지기	[부사][방언]	MAG	00_00_00	모조리	5
각성붙이	[명사][방언]	NNG	00_00_00	각성바지	5
각승바지	[명사][방언]	NNG	00_00_00	각성바지	4, 5
간데	[명사][방언]	NNG	00_00_00	가운데	5, 6, 7, 8, 9
간데손가락	[명사][방언]	NNG	00_00_00	가운뎃손가락	5, 6
간데손구락	[명사][방언]	NNG	00_00_00	가운뎃손가락	5, 8
간데아버지	[명사][방언]	NNG	00_00_00	가운데아버지	5
간신이	[부사][방언]	MAG	00_00_00	간신히	4, 5, 6, 7, 8, 9, 10, 11, 12
간지러다	[동사][방언]	VV	00_00_00	간질이다	5
간지럼태다	[동사][방언]	VV	00_00_00	간질이다	5, 8
간질여다	[동사][방언]	VV	00_00_00	간질이다	5
간치런히	[부사][방언]	MAG	00_00_00	가지런히	5
갈강가시	[명사][방언]	NNG	00_00_00	도깨비바늘	4, 5
갈거두다	[동사][방언]	VV	00_00_00	가을하다	5, 7, 12
갈거둬들이다	[동사][방언]	VV	00_00_00	가을하다	5
갈고라지	[명사][방언]	NNG	00_00_00	갈고리	5
갈래떡	[명사][방언]	NNG	00_00_00	가래떡	5
갈루비누	[명사][방언]	NNG	00_00_00	가루비누	5
갈르다	[동사][방언]	VV	00_00_00	가르다	4, 5, 6, 7, 8, 9, 10, 11, 12
갈버리	[명사][방언]	NNG	00_00_00	가을보리	4, 5, 6, 8, 11, 12
갈잠나무	[명사][방언]	NNG	00_00_00	떡갈나무	5
갈추수하다	[동사][방언]	VV	00_00_00	가을하다	5
갈쿠	[명사][방언]	NNG	00_00_00	갈퀴	5, 8, 9, 11, 18
갈키다	[동사][방언]	VV	00_00_00	가르치다	5, 6, 7, 8, 11, 12
갈타작	[명사][방언]	NNG	00_00_00	가을걷이	5
감개이	[명사][방언]	NNG	00_00_00	감개	5
감버기	[명사][방언]	NNG	00_00_00	깜부기	5
감벌	[명사][방언]	NNG	00_00_00	감벌	5
감짝같다	[형용사][방언]	VA	00_00_00	감쪽같다	5
갑자키	[부사][방언]	MAG	00_00_00	갑자기	4, 5, 11, 12
갑작하게	[부사][방언]	MAG	00_00_00	갑자기	5
갑재기	[부사][방언]	MAG	00_00_00	갑자기	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20
갑재키	[부사][방언]	MAG	00_00_00	갑자기	5, 9
갓난애기	[명사][방언]	NNG	00_00_00	갓난아기	4, 5, 6, 8, 9, 11, 12
갓난재이	[명사][방언]	NNG	00_00_00	갓난쟁이	5, 12
갓난젓멕이	[명사][방언]	NNG	00_00_00	갓난아이	5
강강조팝	[명사][방언]	NNG	00_00_00	조밥	5
강내이	[명사][방언]	NNG	00_00_00	강냉이	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17
강다리	[명사][방언]	NNG	03_00_00	싱어	5
강우리	[명사][방언]	NNG	00_00_00	광주리	5
강조팝	[명사][방언]	NNG	00_00_00	조밥	5, 17
강참	[명사][방언]	NNG	00_00_00	갈참나무	5
강참나무	[명사][방언]	NNG	00_00_00	상수리나무	5
강참도토리	[명사][방언]	NNG	00_00_00	상수리	5
개	[명사][방언]	NNG	00_00_00	개울	4, 5
개감	[명사][방언]	NNG	00_00_00	개암	5, 6, 11, 12
개굴찬	[명사][방언]	NNG	00_00_00	개골창	5
개굴창	[명사][방언]	NNG	00_00_00	개울	5, 9
개나리꼿	[명사][방언]	NNG	01_00_00	나리꽃	4, 5, 8, 9, 11, 12, 13, 14, 15, 17
개나리꼿	[명사][방언]	NNG	02_00_00	백합	4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 17
개드락	[명사][방언]	NNG	00_00_01	비탈	5
개똥바리	[명사][방언]	NNG	00_00_00	반딧불이	5
개뚝	[명사][방언]	NNG	00_00_00	둑	5
개렵다	[형용사][방언]	VA	00_00_00	가렵다	4, 5, 8, 9, 11, 12, 13, 14, 17, 18, 19
개롬하다	[형용사][방언]	VA	00_00_00	갸름하다	4, 5, 7, 9, 11, 12
개롭다	[형용사][방언]	VA	02_00_00	괴롭다	4, 5, 18
개룸하다	[형용사][방언]	VA	00_00_00	갸름하다	5
개볍다	[형용사][방언]	VA	00_00_00	가볍다	4, 5, 8, 9, 10, 11, 12
개섀끼	[명사][방언]	NNG	00_00_00	개새끼	5, 9, 12
개세투리	[명사][방언]	NNG	00_00_00	씀바귀	4, 5, 6, 7
개싯물	[명사][방언]	NNG	00_00_00	개숫물	5, 18
개얌	[명사][방언]	NNG	00_00_00	개암	4, 5, 8, 11
개와집	[명사][방언]	NNG	00_00_00	기와집	5, 6, 7, 8, 11, 12, 20
개우렝이	[명사][방언]	NNG	00_00_00	다슬기	5
개자리끈	[명사][방언]	NNG	00_00_00	자리개	5
객객	[부사][방언]	MAG	00_00_00	개굴개굴	5, 10
갠신히	[부사][방언]	MAG	00_00_00	간신히	5, 11, 12
갤	[명사][방언]	NNG	00_00_00	개울	5
갯물고기	[명사][방언]	NNG	00_00_00	바닷물고기	5, 6
갯바당	[명사][방언]	NNG	00_00_00	갯벌	5
갯장	[명사][방언]	NNG	00_00_00	기왓장	5
갱고랑	[명사][방언]	NNG	00_00_00	개골창	5
갱변	[명사][방언]	NNG	00_00_00	강변	4, 5, 6, 8, 15, 16, 17
갱세	[명사][방언]	NNG	01_00_00	꽹과리	5
갱세	[명사][방언]	NNG	02_00_00	상쇠	5
갸	[명사][방언]	NNG	01_00_00	기와	4, 5, 9, 11, 17
갸다	[명사][방언]	NNG	00_00_00	나막신	5
갸룸하다	[형용사][방언]	VA	00_00_00	갸름하다	5
갸집	[명사][방언]	NNG	00_00_00	기와집	5, 7, 11, 17
갸화집	[명사][방언]	NNG	00_00_00	기와집	5
걈	[명사][방언]	NNG	00_00_00	개암	4, 5, 13, 17, 18
걋장	[명사][방언]	NNG	00_00_00	기왓장	5
걔볍다	[형용사][방언]	VA	00_00_00	가볍다	5
거꾸루	[부사][방언]	MAG	00_00_00	거꾸로	4, 5
거냥	[부사][방언]	MAG	00_00_00	그냥	4, 5, 6, 17, 20
거래기	[명사][방언]	NNG	00_00_00	부리망	5
거룸	[명사][방언]	NNG	00_00_00	거름	5, 9
거르방	[명사][방언]	NNG	00_00_00	건넌방	5
거름아	[명사][방언]	NNG	00_00_00	걸음마	4, 5
거름아	[감탄사][방언]	IC	00_00_00	걸음마	4, 5
거리마	[명사][방언]	NNG	01_00_00	그리마	5
거먹	[명사][방언]	NNG	01_00_00	검정	5
거먼동자	[명사][방언]	NNG	00_00_00	검은자위	5
거무래	[명사][방언]	NNG	00_00_00	고무래	5
거무리	[명사][방언]	NNG	02_00_00	거머리	5, 6, 7
거문대	[명사][방언]	NNG	00_00_00	고무래	5
거물개	[명사][방언]	NNG	00_00_00	고무래	4, 5, 12
거물게	[명사][방언]	NNG	00_00_00	고무래	5
거물래	[명사][방언]	NNG	00_00_00	고무래	5
거수	[명사][방언]	NNG	01_00_00	회충	4, 5
거스레미	[명사][방언]	NNG	00_00_00	거스러미	5, 13, 14, 15, 16, 18
거시	[명사][방언]	NNG	01_00_01	회충	4, 5, 6, 7, 8, 9, 11, 12
거시럼돈	[명사][방언]	NNG	00_00_00	거스름돈	5, 9, 11, 12, 18, 20
거시르다	[동사][방언]	VV	00_00_00	거스르다	4, 5, 8, 9, 11, 12
거시름돈	[명사][방언]	NNG	00_00_00	거스름돈	4, 5, 6, 7, 8, 9, 11, 20
거엽다	[형용사][방언]	VA	00_00_00	가볍다	5
거우	[명사][방언]	NNG	01_00_00	회충	5
거우기	[명사][방언]	NNG	01_00_00	거위	4, 5, 10
거우이	[명사][방언]	NNG	00_00_00	거위	5
거이	[명사][방언]	NNG	01_00_00	게	4, 5, 11, 13, 14, 15, 17
거이키	[대명사][방언]	NP	00_00_00	거시기	5
거이키	[감탄사][방언]	IC	00_00_00	거시기	5
거줏말	[명사][방언]	NNG	00_00_00	거짓말	5, 6
거줏부렁	[명사][방언]	NNG	00_00_00	거짓부렁	5
거즛부렁	[명사][방언]	NNG	00_00_00	거짓부렁	5
거즛부령	[명사][방언]	NNG	00_00_00	거짓부렁	5
거짓부렝이	[명사][방언]	NNG	00_00_00	거짓부렁이	4, 5, 15
거친체	[명사][방언]	NNG	00_00_00	굵은체	5, 8, 9
거큼	[명사][방언]	NNG	00_00_00	거품	5, 8, 11
거핏하면	[부사][방언]	MAG	00_00_00	걸핏하면	5, 18
걱디기	[명사][방언]	NNG	00_00_00	나막신	5, 15
걱젱이	[명사][방언]	NNG	00_00_00	꺽정이	5
건느방	[명사][방언]	NNG	00_00_00	건넌방	5
건자	[명사][방언]	NNG	01_00_00	거의	5
건진	[부사][방언]	MAG	00_00_00	거의	5, 8, 9, 11, 12
걸기채	[명사][방언]	NNG	00_00_00	극젱이	5
걸르다	[동사][방언]	VV	00_00_00	거르다	4, 5, 8, 10, 15
걸쿠다	[동사][방언]	VV	00_00_00	걸리다	5, 15, 16, 18
검부락	[명사][방언]	NNG	00_00_00	검부러기	5, 8
검부럭	[명사][방언]	NNG	00_00_00	검부러기	5, 8
검은동자	[명사][방언]	NNG	00_00_00	검은자위	4, 5, 10, 12
것뛰기	[명사][방언]	NNG	00_00_00	나막신	5, 15
겉발	[명사][방언]	NNG	00_00_00	맨발	5
게	[명사][방언]	NNG	00_00_00	겨	4, 5, 7, 12, 15, 16
게불	[명사][방언]	NNG	00_00_00	바늘	5, 18
게사니	[명사][방언]	NNG	01_00_00	거위	4, 5, 15, 16
게우기	[명사][방언]	NNG	00_00_00	거위	4, 5
게울	[명사][방언]	NNG	00_00_00	겨울	5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 20
게집아이	[명사][방언]	NNG	00_00_00	계집아이	4, 5, 13, 17
게화	[명사][방언]	NNG	01_00_00	기와	5
게화집	[명사][방언]	NNG	00_00_00	기와집	5, 18
겔르다	[형용사][방언]	VA	00_00_00	게으르다	4, 5, 11, 12
겔쭘해다	[형용사][방언]	VA	00_00_00	갸름하다	5
겨드락	[명사][방언]	NNG	00_00_00	겨드랑	5
겨드랭이	[명사][방언]	NNG	00_00_00	겨드랑이	4, 5, 7, 11, 12, 13
겨란	[명사][방언]	NNG	00_00_00	계란	4, 5, 9, 11, 12, 13, 14, 17
겨론	[명사][방언]	NNG	00_00_00	결혼	4, 5, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20
겨루다	[동사][방언]	VV	00_00_00	겨누다	5
겨리	[명사][방언]	NNG	02_00_00	쟁기	5
겨욱질	[명사][방언]	NNG	00_00_00	구역질	5, 18
겨위기	[명사][방언]	NNG	00_00_00	거위	5
겨집애	[명사][방언]	NNG	00_00_00	계집아이	5, 6
견대다	[동사][방언]	VV	00_00_00	견디다	5
결온식	[명사][방언]	NNG	00_00_00	결혼식	5, 12
겸심	[명사][방언]	NNG	00_00_00	점심	5, 11, 12, 16
겹방	[명사][방언]	NNG	00_00_00	곁방	4, 5, 6, 7, 8, 9, 11, 12
겹사둔	[명사][방언]	NNG	00_00_00	겹사돈	5, 11, 18
겹사똔	[명사][방언]	NNG	00_00_00	겹사돈	5
겹중이	[명사][방언]	NNG	00_00_00	겹옷	5
경디	[명사][방언]	NNG	00_00_00	경대	5
곁드리	[명사][방언]	NNG	00_00_00	곁두리	5
곁밥	[명사][방언]	NNG	00_00_00	곁두리	5
곁참	[명사][방언]	NNG	00_00_00	곁두리	5
계겨다	[동사][방언]	VV	00_00_00	개개다	5
계울	[명사][방언]	NNG	00_00_00	겨울	5
고개이	[명사][방언]	NNG	00_00_00	고갱이	5
고고마	[명사][방언]	NNG	00_00_00	고구마	4, 5, 6, 9, 12
고괘이	[명사][방언]	NNG	00_00_00	고갱이	4, 5
고기잽이	[명사][방언]	NNG	00_00_00	고기잡이	4, 5, 6, 7, 9, 11, 12
고기절멩이	[명사][방언]	NNG	00_00_00	고깃덩어리	5
고깃뎅이	[명사][방언]	NNG	00_00_00	고깃덩이	5
고껏	[명사][방언]	NNG	00_00_00	홑옷	5
고넁이	[명사][방언]	NNG	00_00_00	고양이	5, 12, 15, 16, 17
고너	[명사][방언]	NNG	00_00_00	고누	5, 11
고돌빼이	[명사][방언]	NNG	00_00_00	고들빼기	5
고돌뺑이	[명사][방언]	NNG	00_00_00	고들빼기	5, 12
고동	[명사][방언]	NNG	03_00_00	고둥	4, 5, 6, 7, 8, 11
고동아	[명사][방언]	NNG	00_00_00	고등어	5
고두	[부사][방언]	MAG	02_00_00	곧	5
고두라니	[명사][방언]	NNG	00_00_00	고드름	5
고두롬	[명사][방언]	NNG	00_00_00	고드름	5
고두룸	[명사][방언]	NNG	00_00_00	고드름	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 18
고두름	[명사][방언]	NNG	00_00_00	고드름	4, 5, 6, 7, 8, 9, 11, 12, 15
고둔도치	[명사][방언]	NNG	00_00_00	고슴도치	4, 5
고둘빠구	[명사][방언]	NNG	00_00_00	고들빼기	5
고둘삐	[명사][방언]	NNG	00_00_00	고들빼기	5
고둘팽이	[명사][방언]	NNG	00_00_00	다슬기	5
고둥아	[명사][방언]	NNG	00_00_00	고등어	5, 11, 12, 18
고드래미	[명사][방언]	NNG	02_00_00	고드름	4, 5, 11, 12, 15, 17, 18
고드럼	[명사][방언]	NNG	00_00_00	고드름	4, 5, 8, 13, 14, 19, 20
고드룸	[명사][방언]	NNG	00_00_00	고드름	5, 6, 7, 8, 11
고드아	[명사][방언]	NNG	00_00_00	고등어	5, 17
고들빠구	[명사][방언]	NNG	00_00_00	고들빼기	5, 7, 11
고들빠귀	[명사][방언]	NNG	00_00_00	고들빼기	5, 11
고들빼	[명사][방언]	NNG	00_00_00	고들빼기	5
고들뻐이기	[명사][방언]	NNG	00_00_00	고들빼기	5
고들파기	[명사][방언]	NNG	00_00_00	고들빼기	5
고등아	[명사][방언]	NNG	00_00_00	고등어	5, 12, 13, 17, 18
고디렘	[명사][방언]	NNG	00_00_00	고드름	4, 5, 7, 13
고랑내	[명사][방언]	NNG	00_00_00	고린내	4, 5, 10, 11
고래구먹	[명사][방언]	NNG	00_00_00	아궁이	5
고레기	[명사][방언]	NNG	02_00_00	고리	5, 7
고령내	[명사][방언]	NNG	00_00_00	고린내	5
고린장	[명사][방언]	NNG	00_00_00	고려장	5
고림장	[명사][방언]	NNG	00_00_00	고려장	5
고마에	[명사][방언]	NNG	00_00_00	고등어	5, 14, 17
고망어	[명사][방언]	NNG	00_00_00	고등어	5, 15, 16, 17
고망에	[명사][방언]	NNG	00_00_00	고등어	4, 5, 13, 14, 15, 16, 17
고먹	[명사][방언]	NNG	00_00_00	구멍	5
고메레	[명사][방언]	NNG	00_00_00	고무래	5
고북이	[명사][방언]	NNG	00_00_00	거북이	5, 18
고빠이	[명사][방언]	NNG	00_00_00	고삐	4, 5, 7, 9, 11, 12, 14, 17
고송도치	[명사][방언]	NNG	00_00_00	고슴도치	5
고스름	[명사][방언]	NNG	00_00_00	고드름	5
고심도치	[명사][방언]	NNG	00_00_00	고슴도치	5, 6, 7, 8, 9, 11, 12, 18, 20
고야이	[명사][방언]	NNG	00_00_00	고양이	4, 5, 6, 7, 8, 9, 11, 12
고얀히	[부사][방언]	MAG	00_00_00	공연히	5
고얌	[명사][방언]	NNG	00_00_00	고욤	4, 5, 6, 7, 11
고양이상어	[명사][방언]	NNG	00_00_00	괭이상어	5
고얭이	[명사][방언]	NNG	00_00_00	고양이	4, 5, 7, 11, 12
고에짝	[명사][방언]	NNG	00_00_00	궤짝	5
고운게	[명사][방언]	NNG	00_00_00	등겨	5
고운겨	[명사][방언]	NNG	00_00_00	등겨	5
고운소금	[명사][방언]	NNG	00_00_00	곤소금	4, 5, 6, 7, 8, 9, 10, 11, 12
고윰	[명사][방언]	NNG	00_00_00	고욤	5, 11
고은소금	[명사][방언]	NNG	00_00_00	곤소금	4, 5, 6, 7, 8, 9, 10, 11, 12
고이짝	[명사][방언]	NNG	00_00_00	궤짝	5
고자박	[명사][방언]	NNG	00_00_00	고주박	5, 8, 9, 12
고작	[명사][방언]	NNG	03_00_00	골짜기	5
고종사춘	[명사][방언]	NNG	00_00_00	고종사촌	4, 5, 6, 7, 9, 11, 12
고지빼기	[명사][방언]	NNG	00_00_00	고들빼기	4, 5, 6, 7, 8, 9, 11, 12
고쨍이	[명사][방언]	NNG	00_00_00	꼬챙이	5
고창	[명사][방언]	NNG	01_00_00	고추장	5
고추	[명사][방언]	NNG	02_00_00	고치	4, 5
고피	[명사][방언]	NNG	02_00_00	고삐	5
곤감주	[명사][방언]	NNG	00_00_00	감주	5
곤댓질	[명사][방언]	NNG	00_00_00	곤댓짓	4, 5, 6, 7, 8, 9, 10, 11, 12
곤뛰기	[명사][방언]	NNG	00_00_00	고누두기	5, 18
곤재이	[명사][방언]	NNG	01_00_00	곤쟁이	5
곤체다	[동사][방언]	VV	00_00_00	고치다	5
곤치다	[동사][방언]	VV	00_00_00	고치다	4, 5, 6, 7, 8, 11, 12
곧창	[부사][방언]	MAG	00_00_00	곧장	5
골댓짓	[명사][방언]	NNG	00_00_00	곤댓짓	4, 5, 6, 7, 8, 9, 10, 11, 12
골랑	[명사][방언]	NNG	01_00_00	고랑	5
골랑	[명사][의존][방언]	NNB	02_00_00	고랑	5
골랭이	[명사][방언]	NNG	02_00_00	골짜기	5, 10
골러내다	[동사][방언]	VV	00_00_00	골라내다	4, 5, 11, 12
골레내다	[동사][방언]	VV	00_00_00	골라내다	4, 5
골짜구니	[명사][방언]	NNG	02_00_00	골짜기	4, 5, 6, 7, 11, 12
곰물개	[명사][방언]	NNG	00_00_00	고무래	5
곱새	[명사][방언]	NNG	00_00_01	곱사등이	4, 5, 6, 7
곱은탱이	[명사][방언]	NNG	00_00_00	모롱이	5, 11, 12
곳제	[명사][방언]	NNG	00_00_00	왕겨	5
공깨다	[동사][방언]	VV	00_00_00	쓿다	5
공다리무	[명사][방언]	NNG	00_00_00	장다리무	5
공질	[명사][방언]	NNG	00_00_00	고누	5
공팥	[명사][방언]	NNG	00_00_00	콩팥	5, 18
과오리	[명사][방언]	NNG	00_00_00	가오리	5
곽쥐	[명사][방언]	NNG	02_00_00	박쥐	5
관지놀이	[명사][방언]	NNG	00_00_00	관자놀이	5, 12
관짓놀이	[명사][방언]	NNG	00_00_00	관자놀이	5, 12
광과리	[명사][방언]	NNG	00_00_00	꽹과리	5
광대뻬	[명사][방언]	NNG	00_00_00	광대뼈	5, 11, 12, 18
광댕이	[명사][방언]	NNG	00_00_00	광저기	5
광새	[명사][방언]	NNG	00_00_00	꽹과리	5
괘릿바	[명사][방언]	NNG	00_00_00	허리띠	5
괙괙	[부사][방언]	MAG	00_00_00	개굴개굴	5, 11
괭기	[명사][방언]	NNG	00_00_00	괭이	4, 5, 7, 8, 9, 10, 11, 12
괭새	[명사][방언]	NNG	00_00_00	꽹과리	5
괭세	[명사][방언]	NNG	01_00_00	꽹과리	5
괭세	[명사][방언]	NNG	02_00_00	상쇠	5
괴깃덩어리	[명사][방언]	NNG	00_00_00	고깃덩어리	5, 8, 12
괴미	[명사][방언]	NNG	03_00_00	고명	5
괴삐	[명사][방언]	NNG	00_00_00	고삐	4, 5, 11, 15, 16
괴알	[명사][방언]	NNG	00_00_00	귀얄	5, 9
괴짝	[명사][방언]	NNG	00_00_00	궤짝	4, 5, 6, 8, 9, 11, 12
굉연이	[부사][방언]	MAG	00_00_00	공연히	5
굉젖	[명사][방언]	NNG	00_00_00	구융젖	5
굥	[명사][방언]	NNG	00_00_00	구유	5
구넉	[명사][방언]	NNG	00_00_00	구멍	5, 6, 11, 12, 13, 14, 15, 16, 17, 18, 19
구네끼께	[명사][방언]	NNG	00_00_00	밑싣개	5
구네찌께	[명사][방언]	NNG	00_00_00	밑싣개	5
구녁	[명사][방언]	NNG	00_00_00	구멍	4, 5, 8, 9, 11, 12, 17
구두기	[명사][방언]	NNG	00_00_00	구더기	4, 5, 11, 12
구두순	[명사][방언]	NNG	00_00_00	구둣주걱	5
구두숟갈	[명사][방언]	NNG	00_00_00	구둣주걱	5, 12
구둑질	[명사][방언]	NNG	00_00_00	구두질	5
구둑질하다	[동사][방언]	VV	00_00_00	구두질하다	5
구둗장	[명사][방언]	NNG	00_00_00	구들장	5
구둘	[명사][방언]	NNG	01_00_00	구들	4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 18, 19, 20
구둘	[명사][방언]	NNG	02_00_00	방	4, 5, 7, 10, 17
구디기	[명사][방언]	NNG	01_00_00	구더기	4, 5, 6, 7, 10, 11, 12, 20
구디기	[명사][방언]	NNG	04_00_00	쉬	5
구딩이	[명사][방언]	NNG	00_00_00	구덩이	5, 6, 7, 12, 18, 20
구뚜라미	[명사][방언]	NNG	01_00_00	코뚜레	5
구람나무	[명사][방언]	NNG	00_00_00	상수리나무	4, 5
구람도토리	[명사][방언]	NNG	00_00_00	상수리	5
구람도토리나무	[명사][방언]	NNG	00_00_00	상수리나무	5
구랑텡이	[명사][방언]	NNG	00_00_00	벼랑	5
구레나루	[명사][방언]	NNG	00_00_00	구레나룻	4, 5, 11
구레보	[명사][방언]	NNG	00_00_00	구레나룻	5, 18
구레이나룸	[명사][방언]	NNG	00_00_00	구레나룻	5
구렛나랍	[명사][방언]	NNG	00_00_00	구레나룻	5
구렛나룻	[명사][방언]	NNG	00_00_00	구레나룻	5
구렛날	[명사][방언]	NNG	00_00_00	구레나룻	5, 11, 12, 18
구렵다	[형용사][방언]	VA	00_00_00	구리다	5
구령내	[명사][방언]	NNG	00_00_00	구린내	5
구룸	[명사][방언]	NNG	01_00_00	구름	4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 18, 20
구르마	[명사][방언]	NNG	02_00_00	그리마	5
구리망	[명사][방언]	NNG	00_00_00	부리망	5
구립다	[형용사][방언]	VA	00_00_00	구리다	5
구먹	[명사][방언]	NNG	00_00_00	구멍	5, 8, 9, 12, 17
구멍까게	[명사][방언]	NNG	00_00_00	구멍가게	4, 5, 6, 7, 12
구멍세	[명사][방언]	NNG	00_00_00	다리쇠	5, 11
구멍쇠	[명사][방언]	NNG	00_00_00	다리쇠	4, 5, 11, 12
구섞	[명사][방언]	NNG	00_00_00	구석	5
구섴	[명사][방언]	NNG	00_00_00	구석	4, 5
구세미	[명사][방언]	NNG	00_00_00	아가미	5, 8, 9, 11
구수	[명사][방언]	NNG	02_00_00	구유	5, 8, 9, 11, 12
구융	[명사][방언]	NNG	02_00_00	구유	4, 5, 10, 11, 12
구이하다	[형용사][방언]	VA	00_00_00	귀하다	5
구정살	[명사][방언]	NNG	00_00_00	굳은살	5
구주래미	[명사][방언]	NNG	00_00_00	아가미	5
구텡이	[명사][방언]	NNG	00_00_00	귀퉁이	5, 11
구퉁이	[명사][방언]	NNG	00_00_00	귀퉁이	4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17
구팅이	[명사][방언]	NNG	00_00_00	귀퉁이	5, 11
구향	[명사][방언]	NNG	01_00_00	귀양	5
