표제어	품사	세종태그	어깨번호	뜻풀이	지역
닾신	[명사][방언]	NNG	00_00_00	짚신	13, 14, 16
대기	[명사][방언]	NNG	02_00_00	대구	15, 16
대기다	[동사][방언]	VV	00_00_00	다니다	16
대놈	[명사][방언]	NNG	00_00_00	되놈	16
대뎝사발	[명사][방언]	NNG	00_00_00	대접	16, 18
대떨이	[명사][방언]	NNG	00_00_00	재떨이	16, 18
대레니	[명사][방언]	NNG	00_00_00	다리미	16
대레미	[명사][방언]	NNG	00_00_00	다리미	4, 5, 6, 7, 8, 16
대렌	[명사][방언]	NNG	00_00_00	다리미	16
대려니	[명사][방언]	NNG	00_00_00	다리미	16
대련	[명사][방언]	NNG	01_00_00	다리미	16
대리싸우	[명사][방언]	NNG	00_00_00	데릴사위	15, 16
대리싸이	[명사][방언]	NNG	00_00_00	데릴사위	15, 16, 18
대리워니	[명사][방언]	NNG	00_00_00	다리미	16
대리워리	[명사][방언]	NNG	00_00_00	다리미	16
대명대	[명사][방언]	NNG	00_00_00	홍두깨	15, 16
대명때	[명사][방언]	NNG	00_00_00	홍두깨	15, 16
대무찌	[명사][방언]	NNG	00_00_00	물부리	16
대묵지	[명사][방언]	NNG	00_00_00	물부리	16
대불	[명사][방언]	NNG	01_00_00	대신	16
대비다	[동사][방언]	VV	00_00_01	뒤지다	15, 16
대비다	[동사][방언]	VV	00_00_02	뒤집다	15, 16
대수간	[명사][방언]	NNG	01_00_00	대강	16
대수간	[부사][방언]	MAG	02_00_00	대강	16
대써	[부사][방언]	MAG	00_00_00	대충	16
대이	[명사][방언]	NNG	02_00_00	댕기	6, 11, 12, 16
대자함	[명사][방언]	NNG	00_00_00	예장함	16
대찌네	[명사][방언]	NNG	00_00_00	지렁이	16
대찌레	[명사][방언]	NNG	00_00_00	지렁이	16
대찐	[명사][방언]	NNG	00_00_00	지렁이	16
대치	[명사][방언]	NNG	01_00_00	대추	15, 16
대털이	[명사][방언]	NNG	00_00_00	재털이	15, 16
대토이	[명사][방언]	NNG	00_00_00	담뱃대	16
대통꼭지	[명사][방언]	NNG	00_00_00	담배통	16
대티	[명사][방언]	NNG	00_00_00	목덜미	16
댄지	[명사][방언]	NNG	00_00_00	단지	16
댕이	[명사][방언]	NNG	01_00_00	댕기	16
댜르다	[형용사][방언]	VA	00_00_00	짧다	16, 18
댜손구락	[명사][방언]	NNG	00_00_00	가운뎃손가락	16
댱개	[명사][방언]	NNG	00_00_00	장가	16
댱귀	[명사][방언]	NNG	00_00_00	장구	16
댱기	[명사][방언]	NNG	00_00_00	장구	16, 18
댱꼬	[명사][방언]	NNG	00_00_00	장끼	16, 18
댱꼬이	[명사][방언]	NNG	00_00_00	장끼	16, 18
댱사꾼	[명사][방언]	NNG	00_00_00	장사꾼	16
댱시꾼	[명사][방언]	NNG	00_00_00	장사꾼	16
댱와	[명사][방언]	NNG	00_00_00	장화	16, 18
더거지	[명사][방언]	NNG	00_00_00	언덕	16
더깨	[명사][방언]	NNG	00_00_00	덮개	6, 7, 13, 14, 15, 16
더덜기	[명사][방언]	NNG	02_00_00	더덕	15, 16
더데기	[명사][방언]	NNG	02_00_00	더뎅이	15, 16
더리미	[명사][방언]	NNG	00_00_00	덜미	16
더무리	[명사][방언]	NNG	00_00_00	방앗공이	16
더물	[명사][방언]	NNG	00_00_00	공이	16
더부레오다	[동사][방언]	VV	00_00_00	데려오다	16
더부리다	[동사][방언]	VV	00_00_00	데리다	16
더비	[명사][방언]	NNG	01_00_00	더위	6, 7, 15, 16
더울	[명사][방언]	NNG	01_00_00	저울	16
더지다	[동사][방언]	VV	00_00_00	던지다	15, 16
더커리	[명사][방언]	NNG	00_00_00	찌꺼기	16
더투미	[명사][방언]	NNG	00_00_00	덜미	16
더튀	[명사][방언]	NNG	00_00_00	덫	16
더트미	[명사][방언]	NNG	00_00_00	뒷덜미	16
더푸미	[명사][방언]	NNG	00_00_00	거품	16
덕때	[명사][방언]	NNG	00_00_00	시렁	15, 16
덕뭉이	[명사][방언]	NNG	00_00_00	아가리	15, 16
덕수리	[명사][방언]	NNG	00_00_00	독수리	6, 16
덕술기	[명사][방언]	NNG	00_00_00	독수리	16
덕슁이	[명사][방언]	NNG	00_00_00	아가리	15, 16
덕슬개	[명사][방언]	NNG	00_00_00	독수리	16
덜	[접사][방언]	XSN	04_00_00	-들	4, 11, 15, 16
덜구바아	[명사][방언]	NNG	00_00_00	절구	16
덜구바이	[명사][방언]	NNG	00_00_00	절구	16
덜귀	[명사][방언]	NNG	00_00_00	절구	16
덜귓대	[명사][방언]	NNG	00_00_00	절구	16
덜깃대	[명사][방언]	NNG	00_00_00	절굿공이	16
덜래다	[동사][방언]	VV	00_00_00	덜렁이다	15, 16
덜성하다	[형용사][방언]	VA	00_00_00	떠들썩하다	16
덤	[명사][방언]	NNG	04_00_00	두엄	15, 16
덤물	[명사][방언]	NNG	00_00_00	방앗공이	16
덤베다	[동사][방언]	VV	00_00_00	덤비다	13, 14, 15, 16
덤베바리	[명사][방언]	NNG	00_00_00	말더듬이	16
덧니발	[명사][방언]	NNG	00_00_00	덧니	7, 16, 20
덧대구	[부사][방언]	MAG	00_00_00	무턱대고	15, 16
덩개	[명사][방언]	NNG	00_00_00	정강이	16, 18
덩개바디	[명사][방언]	NNG	00_00_00	잠방이	16
덩게	[대명사][방언]	NP	01_00_00	저기	16, 18
덩때	[명사][방언]	NNG	00_00_00	시렁	16
덩지레기	[명사][방언]	NNG	00_00_00	몸집	16
덩케미채	[부사][방언]	MAG	00_00_00	송두리째	16
덮개눈	[명사][방언]	NNG	00_00_00	거적눈	16
덮괘	[명사][방언]	NNG	00_00_00	덮개	16, 18
데까닥	[부사][방언]	MAG	00_00_00	제꺼덕	13, 14, 16
데깍	[부사][방언]	MAG	00_00_00	제꺽	16
데깍하문	[부사][방언]	MAG	00_00_00	걸핏하면	16
데디다	[동사][방언]	VV	00_00_01	던지다	16
데디다	[동사][방언]	VV	00_00_02	버리다	16
데렙다	[형용사][방언]	VA	00_00_00	더럽다	16
데방	[명사][방언]	NNG	00_00_00	둑	16, 18
데불다	[동사][방언]	VV	00_00_00	데리다	6, 7, 15, 16, 17
데비	[부사][방언]	MAG	00_00_00	도리어	15, 16
데지다	[동사][방언]	VV	00_00_01	던지다	16
데지다	[동사][방언]	VV	00_00_02	버리다	16
데창	[명사][방언]	NNG	00_00_00	미닫이	16
덴넨	[명사][방언]	NNG	00_00_00	전년	16
뎀심	[명사][방언]	NNG	00_00_00	점심	16
뎁기다	[동사][방언]	VV	00_00_00	데우다	15, 16
뎅게미채	[부사][방언]	MAG	00_00_00	송두리째	16
뎌구리	[명사][방언]	NNG	00_00_00	저고리	16
뎌기	[대명사][방언]	NP	01_00_00	저기	16
뎐기	[명사][방언]	NNG	00_00_01	전기	16
뎐기다마	[명사][방언]	NNG	00_00_00	전구	16, 18
뎐보	[명사][방언]	NNG	00_00_00	전보	16
뎐재	[명사][방언]	NNG	00_00_00	삿자리	16
뎐차	[명사][방언]	NNG	00_00_00	전차	16, 18
뎐화	[명사][방언]	NNG	00_00_00	전화	16
뎔귀	[명사][방언]	NNG	00_00_00	절구	16
뎡강모디	[명사][방언]	NNG	00_00_00	무릎뼈	16
뎡개	[명사][방언]	NNG	00_00_00	정강이	16
뎡갱모디	[명사][방언]	NNG	00_00_00	무릎마디	16
뎡게	[대명사][방언]	NP	00_00_00	저기	16
뎡그당	[명사][방언]	NNG	00_00_00	정거장	16, 18
도꼬막질	[명사][방언]	NNG	00_00_00	소꿉질	16
도꾸	[명사][방언]	NNG	02_00_00	돗자리	15, 16
도꾸막질	[명사][방언]	NNG	00_00_00	소꿉질	16
도꾸매	[명사][방언]	NNG	00_00_00	소꿉질	16
도끼모태	[명사][방언]	NNG	00_00_00	모탕	15, 16
도녁	[명사][방언]	NNG	00_00_00	홍역	16
도두체	[부사][방언]	MAG	00_00_00	도대체	16, 18
도둑배리	[명사][방언]	NNG	00_00_00	막창자	16
도라이	[명사][방언]	NNG	00_00_00	도랑	10, 16, 18
도랑개	[명사][방언]	NNG	00_00_00	도랑	16
도래	[명사][방언]	NNG	01_00_00	가랑이	15, 16
도래	[명사][방언]	NNG	05_00_00	도랑	16
도래기	[명사][방언]	NNG	03_00_00	다로기	16
도로기	[명사][방언]	NNG	02_00_00	다로기	13, 14, 15, 16
도록신	[명사][방언]	NNG	00_00_00	가죽신	16
도뢰기	[명사][방언]	NNG	00_00_00	가죽신	16
도료기	[명사][방언]	NNG	00_00_00	다로기	16
도루매이	[명사][방언]	NNG	00_00_00	도루묵	15, 16
도르깨	[명사][방언]	NNG	00_00_00	도리깨	5, 6, 7, 8, 11, 16
도리개	[명사][방언]	NNG	01_00_00	도랑	16
도리깨조지	[명사][방언]	NNG	00_00_00	도리깨꼭지	15, 16
도매고지	[명사][방언]	NNG	00_00_00	호박고지	16
도바뱀	[명사][방언]	NNG	00_00_00	도마뱀	6, 16, 18
도배뱀	[명사][방언]	NNG	00_00_00	도마뱀	15, 16, 18
도사이하다	[동사][방언]	VV	00_00_00	부르짖다	15, 16
도삽	[명사][방언]	NNG	00_00_00	거짓말	15, 16
도새	[명사][방언]	NNG	00_00_00	태풍	15, 16
도새비	[명사][방언]	NNG	00_00_00	거짓말	16
도애	[명사][방언]	NNG	00_00_00	호박	16
도왜	[명사][방언]	NNG	01_00_00	동이	16, 18
도왜	[명사][방언]	NNG	02_00_00	호박	16
도이다	[동사][방언]	VV	00_00_00	동이다	16
도장	[명사][방언]	NNG	02_00_00	곳간	6, 7, 15, 16
도장즙	[명사][방언]	NNG	00_00_00	인주	15, 16
도족	[명사][방언]	NNG	00_00_00	도적	13, 14, 15, 16, 17
도채비	[명사][방언]	NNG	00_00_00	도깨비	4, 6, 7, 8, 9, 16
도톨밤	[명사][방언]	NNG	00_00_02	도토리	15, 16
도톨배기	[명사][방언]	NNG	00_00_00	도토리나무	16
도투	[명사][방언]	NNG	00_00_00	돼지	16
도투각질	[명사][방언]	NNG	00_00_00	말다툼	16
도투거매	[명사][방언]	NNG	00_00_00	말거머리	16
도투고기	[명사][방언]	NNG	00_00_00	돼지고기	16
도투굴	[명사][방언]	NNG	00_00_00	돼지우리	16
도투다	[동사][방언]	VV	00_00_00	다투다	15, 16
도투매기질	[명사][방언]	NNG	00_00_00	다툼질	15, 16
도툴없다	[형용사][방언]	VA	00_00_00	무뚝뚝하다	16
도트	[명사][방언]	NNG	01_00_00	돼지	16
도트굴	[명사][방언]	NNG	00_00_00	돼지우리	16
도틀없다	[형용사][방언]	VA	00_00_00	무뚝뚝하다	15, 16
도티	[명사][방언]	NNG	00_00_00	돼지	16
독자리	[명사][방언]	NNG	00_00_00	돗자리	16
독재아들	[명사][방언]	NNG	00_00_00	외아들	16
돆	[명사][방언]	NNG	02_00_00	돗자리	15, 16
돈뇌	[명사][방언]	NNG	00_00_00	돈놀이	16
돈뎜배기	[명사][방언]	NNG	00_00_00	표범	16
돈점백이	[명사][방언]	NNG	00_00_00	돈점박이	16, 18
돋베기	[명사][방언]	NNG	00_00_00	돋보기	4, 6, 7, 8, 9, 15, 16, 18, 20
돌가주다	[동사][방언]	VV	00_00_00	돌려주다	15, 16
돌가지	[명사][방언]	NNG	00_00_00	도라지	4, 6, 7, 8, 9, 14, 16
돌각담	[명사][방언]	NNG	00_00_00	돌담	13, 14, 16
돌개물	[명사][방언]	NNG	00_00_00	소용돌이	15, 16
돌개바럼	[명사][방언]	NNG	00_00_00	돌개바람	15, 16, 18
돌개보람	[명사][방언]	NNG	00_00_00	돌개바람	16
돌개보롬	[명사][방언]	NNG	00_00_00	돌개바람	16
돌골	[명사][방언]	NNG	00_00_00	돌대가리	16
돌구다	[동사][방언]	VV	00_00_00	돌리다	15, 16, 18
돌김장사	[명사][방언]	NNG	00_00_00	도붓장사	16
돌뎅기	[명사][방언]	NNG	00_00_00	돌덩이	15, 16
돌밍이	[명사][방언]	NNG	00_00_00	돌멩이	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 16, 17
돌바뱀	[명사][방언]	NNG	00_00_00	도마뱀	16, 18
돌바우	[명사][방언]	NNG	00_00_00	바위	16
돌바이	[명사][방언]	NNG	00_00_00	돌방아	16
돌바잇간	[명사][방언]	NNG	00_00_00	연자맷간	16
돌뿌리각질	[명사][방언]	NNG	00_00_00	돌팔매질	16
돌씨	[명사][방언]	NNG	02_00_00	돌	8, 15, 16
돌옷	[명사][방언]	NNG	02_00_00	담쟁이	15, 16
돌재기	[명사][방언]	NNG	00_00_00	자갈	16
돌쟁기	[명사][방언]	NNG	00_00_00	돌덩이	16, 18
돌종개	[명사][방언]	NNG	00_00_00	종개	16
돌중개	[명사][방언]	NNG	00_00_00	미꾸라지	16
돌째기	[명사][방언]	NNG	00_00_00	돌팔매질	16
동가리	[명사][방언]	NNG	02_00_00	동강	6, 8, 12, 16
동굴쇠	[명사][방언]	NNG	02_00_00	황소	15, 16
동꼬지	[명사][방언]	NNG	00_00_00	호박꽃	16
동네돌이	[명사][방언]	NNG	00_00_00	마을돌이	16
동뢰기	[명사][방언]	NNG	00_00_00	동록	15, 16
동뮈	[명사][방언]	NNG	00_00_00	동무	15, 16
동미	[명사][방언]	NNG	00_00_00	동무	15, 16
동상	[명사][방언]	NNG	01_00_00	동생	4, 6, 7, 8, 11, 12, 15, 16
동새풍	[명사][방언]	NNG	00_00_00	동풍	16, 18
동샘이	[명사][방언]	NNG	00_00_00	동삼	14, 15, 16, 18
동셔냄북	[명사][방언]	NNG	00_00_00	동서남북	16
동아꼬지	[명사][방언]	NNG	00_00_00	호박꽃	16
동지다	[동사][방언]	VV	00_00_00	동이다	15, 16
동탑하다	[동사][방언]	VV	00_00_00	동업하다	16
돝	[명사][방언]	NNG	02_00_01	돼지	15, 16
돞괘	[명사][방언]	NNG	00_00_00	뚜껑	16
돼기	[명사][방언]	NNG	02_00_00	홍역	15, 16
돼다	[동사][방언]	VV	00_00_00	되다	5, 6, 7, 10, 12, 13, 14, 15, 16, 18, 19, 20
돼비	[부사][방언]	MAG	00_00_00	도리어	15, 16
돼지거매	[명사][방언]	NNG	00_00_00	말거머리	16
돼풀이하다	[동사][방언]	VV	00_00_00	되풀이하다	7, 13, 14, 16, 18, 19, 20
되비	[부사][방언]	MAG	00_00_00	도로	15, 16
되서	[수관형사][방언]	MMN	00_00_00	두세	16, 18
되쎄우	[부사][방언]	MAG	00_00_00	되우	15, 16
둏다	[형용사][방언]	VA	01_00_00	좋다	16
두	[명사][방언]	NNG	03_00_00	뒤	4, 16
두구쇠	[명사][방언]	NNG	00_00_00	구두쇠	16
두구팡	[명사][방언]	NNG	00_00_00	뒤꼍	16
두께비	[명사][방언]	NNG	00_00_00	두꺼비	4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20
두두리다	[동사][방언]	VV	00_00_00	두드리다	13, 14, 15, 16, 18, 19, 20
두두버거리다	[동사][방언]	VV	00_00_00	중얼거리다	15, 16
두두버리다	[동사][방언]	VV	00_00_00	두덜거리다	15, 16
두두벌거리다	[동사][방언]	VV	00_00_00	중얼거리다	15, 16
두디	[명사][방언]	NNG	02_00_00	주둥이	16, 18
두럽다	[형용사][방언]	VA	00_00_00	두렵다	4, 6, 7, 8, 12, 13, 14, 15, 16, 18, 19, 20
두렙다	[형용사][방언]	VA	00_00_00	두렵다	4, 15, 16, 18
두루	[명사][방언]	NNG	03_00_00	들	15, 16
두루오시	[명사][방언]	NNG	00_00_00	솜두루마기	16
두루옷	[명사][방언]	NNG	00_00_00	두루마기	16
두루이	[명사][방언]	NNG	00_00_00	들	16
두루지	[명사][방언]	NNG	00_00_00	두루마기	15, 16
두루치매	[명사][방언]	NNG	00_00_00	풀치마	15, 16
두루피	[명사][방언]	NNG	00_00_00	두릅	15, 16
두룹채	[명사][방언]	NNG	00_00_00	두릅	15, 16
두룽	[명사][방언]	NNG	02_00_00	두루마기	16
두룽치매	[명사][방언]	NNG	00_00_00	풀치마	15, 16
두릉발	[명사][방언]	NNG	00_00_00	설피	15, 16
두리미	[명사][방언]	NNG	02_00_00	둘레	15, 16
두링이	[명사][방언]	NNG	02_00_00	두루마기	15, 16
두무	[명사][방언]	NNG	01_00_00	두멍	15, 16
두무산골	[명사][방언]	NNG	00_00_00	두메산골	15, 16, 18
두무세골	[명사][방언]	NNG	00_00_00	두메산골	16, 18
두무세꼴	[명사][방언]	NNG	00_00_00	두메산골	16
두베	[명사][방언]	NNG	01_00_00	뚜껑	15, 16
두상	[명사][방언]	NNG	01_00_03	늙은이	13, 14, 15, 16
두새니	[명사][방언]	NNG	00_00_00	뒤꼍	16
두생이	[명사][방언]	NNG	00_00_00	늙은이	15, 16
두에	[명사][방언]	NNG	00_00_00	쇠파리	15, 16, 18
두왜니	[명사][방언]	NNG	00_00_00	뒤꼍	16
두위	[명사][방언]	NNG	01_00_00	두부	16
두추다	[동사][방언]	VV	00_00_00	들추다	16
두테	[명사][방언]	NNG	00_00_00	두께	11, 15, 16
두테비	[명사][방언]	NNG	00_00_00	두꺼비	6, 16
둘거메다	[동사][방언]	VV	00_00_00	둘러메다	15, 16
둘거서다	[동사][방언]	VV	00_00_00	둘러서다	15, 16
둘게	[명사][방언]	NNG	00_00_00	둘레	16
둘구다	[동사][방언]	VV	00_00_00	두르다	16, 18
둘례	[명사][방언]	NNG	00_00_00	들러리	16
둙다	[동사][방언]	VV	01_00_00	두르다	15, 16
둙다	[동사][방언]	VV	02_00_00	뚫다	16
둛다	[동사][방언]	VV	00_00_00	뚫다	16
둠	[명사][방언]	NNG	01_00_00	진딧물	16
둣강냐이	[명사][방언]	NNG	00_00_00	뒤꼍	16
둣강냥	[명사][방언]	NNG	00_00_00	뒤꼍	16
둥골소	[명사][방언]	NNG	00_00_00	황소	15, 16, 18
둥구다	[형용사][방언]	VA	00_00_00	둥글다	6, 7, 13, 14, 15, 16, 18, 19, 20
둥구리	[명사][방언]	NNG	04_00_00	황소	15, 16
둥굴쉐	[명사][방언]	NNG	00_00_00	황소	15, 16
둥그다	[형용사][방언]	VA	00_00_00	둥글다	16, 18
둥그렝이	[명사][방언]	NNG	00_00_00	둥그러미	15, 16
둥글쇠	[명사][방언]	NNG	00_00_00	수소	15, 16, 18
둥기	[명사][방언]	NNG	00_00_00	두멍	15, 16
둥부리	[명사][방언]	NNG	00_00_00	도리	16, 18
둥세	[명사][방언]	NNG	00_00_00	밤참	16
둥주리	[명사][방언]	NNG	00_00_02	둥우리	6, 15, 16, 17
둬미	[명사][방언]	NNG	00_00_00	두엄	16
둬서너	[수관형사][방언]	MMN	00_00_00	두서너	16, 18
뒈비	[부사][방언]	MAG	00_00_00	도리어	9, 15, 16, 18
뒌장	[명사][방언]	NNG	00_00_00	된장	10, 15, 16, 18
뒤지	[명사][방언]	NNG	01_00_00	뒤주	4, 6, 8, 9, 13, 14, 15, 16
뒷강냐이	[명사][방언]	NNG	00_00_00	뒤꼍	16
뒷거두배	[명사][방언]	NNG	00_00_00	뒷정리	16
뒷덩	[명사][방언]	NNG	00_00_00	뒤통수	15, 16
듁	[명사][방언]	NNG	00_00_00	돌담	16
듁담	[명사][방언]	NNG	00_00_00	돌담	16
듕국	[명사][방언]	NNG	00_00_00	중국	13, 14, 16, 18
듕매	[명사][방언]	NNG	00_00_00	중매	16, 18
듕세	[명사][방언]	NNG	00_00_00	밤참	16
듕핵교	[명사][방언]	NNG	00_00_00	중학교	16, 18
드디장궐리장	[감탄사][방언]	IC	01_00_00	부라부라	16
드디장궐리장	[명사][방언]	NNG	02_00_00	부라부라	16
드디장당개장	[감탄사][방언]	IC	01_00_00	부라부라	16
드디장당개장	[명사][방언]	NNG	02_00_00	부라부라	16
드디장드디장	[감탄사][방언]	IC	01_00_00	부라부라	16
드디장드디장	[명사][방언]	NNG	02_00_00	부라부라	16
드리	[명사][방언]	NNG	01_00_00	비지	15, 16
드리박	[명사][방언]	NNG	00_00_00	두레박	6, 14, 16
드믄드믄	[부사][방언]	MAG	00_00_00	드문드문	15, 16, 18
드베	[명사][방언]	NNG	02_00_00	뚜껑	15, 16
드베보다	[동사][방언]	VV	00_00_00	뒤지다	16
드비	[명사][방언]	NNG	00_00_00	두부	15, 16
드비다	[동사][방언]	VV	00_00_00	뒤치다	15, 16
드안하다	[형용사][방언]	VA	00_00_00	등한하다	16
드에	[명사][방언]	NNG	00_00_00	등에	4, 6, 7, 11, 12, 16, 18
드티다	[동사][방언]	VV	00_00_00	건드리다	15, 16
드티우다	[동사][방언]	VV	00_00_00	옮기다	16
든데기	[명사][방언]	NNG	00_00_00	언덕	16
듣기다	[동사][방언]	VV	00_00_00	들리다	6, 7, 15, 16
들구다	[동사][방언]	VV	00_00_00	두르다	16, 18
들다	[동사][방언]	VV	05_00_00	듣다	15, 16
등곱자이	[명사][방언]	NNG	00_00_00	곱사등이	16
등꼬부래	[명사][방언]	NNG	00_00_00	곱사등이	16, 18
등더기	[명사][방언]	NNG	00_00_00	밭두둑	16
등때	[명사][방언]	NNG	02_00_00	시렁	16, 18
등바리	[명사][방언]	NNG	00_00_00	발판	16
등발	[명사][방언]	NNG	00_00_00	발판	15, 16
등사데	[명사][방언]	NNG	00_00_01	등	13, 14, 15, 16
등심뻬	[명사][방언]	NNG	00_00_00	등골뼈	5, 13, 14, 16, 18, 19
디그릇	[명사][방언]	NNG	00_00_00	질그릇	16
디대티	[명사][방언]	NNG	00_00_00	뒷덜미	16, 18
디디	[명사][의존][방언]	NNB	01_00_00	켤레	16
디디개	[명사][방언]	NNG	02_00_00	등상	16
디디겟돌	[명사][방언]	NNG	00_00_00	징검다리	16
디디장궐리장	[감탄사][방언]	IC	00_01_00	부라부라	16
디디장궐리장	[명사][방언]	NNG	00_02_00	부라부라	16
디래	[명사][방언]	NNG	00_00_00	지렁이	16
디리바다보다	[동사][방언]	VV	00_00_00	들여다보다	15, 16
디배	[명사][방언]	NNG	00_00_00	뚜껑	16
디베지다	[동사][방언]	VV	00_00_00	자빠지다	15, 16
디비	[명사][방언]	NNG	00_00_00	두부	7, 15, 16
디비다	[동사][방언]	VV	00_00_01	뒤지다	6, 7, 15, 16
디우개	[명사][방언]	NNG	00_00_00	지우개	13, 14, 16, 18, 19
디우다	[동사][방언]	VV	03_00_00	보내다	16
디주	[명사][방언]	NNG	01_00_00	지주	13, 14, 16, 18, 19
디통	[명사][방언]	NNG	00_00_00	뒤통수	16, 18
디패이	[명사][방언]	NNG	00_00_00	지팡이	14, 16
디팽이	[명사][방언]	NNG	00_00_00	지팡이	13, 14, 16, 19
디페	[명사][방언]	NNG	00_00_00	지팡이	16
딜겁하다	[동사][방언]	VV	00_00_00	질겁하다	14, 16
딜구배	[명사][방언]	NNG	00_00_00	아그배	16
딜래비	[명사][방언]	NNG	00_00_00	조카사위	16
딜여가다	[동사][방언]	VV	00_00_00	들여가다	16
딤바귀	[명사][방언]	NNG	00_00_00	담배	16
딧골	[명사][방언]	NNG	00_00_00	뒷골	6, 14, 15, 16, 18, 19, 20
딧디	[명사][방언]	NNG	00_00_00	뒤통수	16, 18
딮	[명사][방언]	NNG	00_00_01	짚	13, 14, 16
딮다	[형용사][방언]	VA	00_00_00	깊다	16, 18
딮신	[명사][방언]	NNG	00_00_00	짚신	13, 14, 16, 19
따기다	[동사][방언]	VV	00_00_00	째다	16
따꼽재	[명사][방언]	NNG	00_00_00	깍쟁이	16, 18
따꼽재이	[명사][방언]	NNG	00_00_00	구두쇠	16
따다	[형용사][방언]	VA	05_00_00	다르다	15, 16
따따금	[부사][방언]	MAG	00_00_00	이따금	16, 18
따따사다	[형용사][방언]	VA	00_00_00	따뜻하다	15, 16
따따시다	[형용사][방언]	VA	00_00_00	따뜻하다	15, 16, 18
따땃하다	[형용사][방언]	VA	00_00_00	따뜻하다	13, 14, 15, 16
따떠버리	[명사][방언]	NNG	00_00_00	말더듬이	15, 16
따뚜지	[명사][방언]	NNG	00_00_00	두더지	15, 16
따리	[명사][방언]	NNG	05_00_00	키	15, 16
따발	[명사][방언]	NNG	02_00_00	똬리	15, 16, 18
따버리	[명사][방언]	NNG	00_00_00	땅벌	4, 13, 14, 15, 16, 17
따이	[명사][방언]	NNG	01_00_00	땅	6, 16, 18
딱같다	[형용사][방언]	VA	00_00_00	똑같다	16
딱곱재이	[명사][방언]	NNG	00_00_00	구두쇠	15, 16
딱다	[형용사][방언]	VA	00_00_00	뜨겁다	15, 16
딱딱구리	[명사][방언]	NNG	02_00_00	딱따구리	6, 7, 8, 11, 12, 14, 16, 18, 20
딱딱새	[명사][방언]	NNG	00_00_00	딱따구리	16
딱자구리	[명사][방언]	NNG	00_00_00	딱따구리	15, 16
딱지기	[명사][방언]	NNG	00_00_00	딱지	15, 16
딸귀	[명사][방언]	NNG	00_00_00	딸기	5, 7, 11, 16, 18
딸기우다	[동사][방언]	VV	00_00_00	쫓기다	16
땃굴	[명사][방언]	NNG	00_00_00	땅광	15, 16
땃벌	[명사][방언]	NNG	00_00_00	땅벌	4, 16
땃지네	[명사][방언]	NNG	00_00_00	지렁이	15, 16, 18
땅나기	[명사][방언]	NNG	00_00_00	당나귀	8, 15, 16, 18
땅대이	[명사][방언]	NNG	00_00_00	깍쟁이	16
땅뎅이	[명사][방언]	NNG	00_00_00	구두쇠	16
땅치	[명사][방언]	NNG	00_00_00	딱지	16
땅치기	[명사][방언]	NNG	00_00_00	딱지치기	16
때부시하다	[동사][방언]	VV	00_00_00	살찌다	16
때애	[명사][방언]	NNG	00_00_00	대야	15, 16
때지기	[명사][방언]	NNG	00_00_00	언청이	16
땍땍이	[부사][방언]	MAG	00_00_00	똑똑히	16, 18
땔낭구	[명사][방언]	NNG	00_00_00	땔나무	4, 7, 13, 14, 15, 16, 18, 19, 20
땔낭그	[명사][방언]	NNG	00_00_00	땔나무	4, 16
땔낭기	[명사][방언]	NNG	00_00_00	땔나무	15, 16
땨르다	[형용사][방언]	VA	00_00_00	짧다	16
땱다	[형용사][방언]	VA	00_00_00	짧다	16
떠께	[명사][방언]	NNG	01_00_00	뚜껑	7, 11, 13, 14, 15, 16, 19, 20
떠두벅거리다	[동사][방언]	VV	00_00_00	떠듬거리다	15, 16
떠드레	[명사][방언]	NNG	00_00_00	떠버리	16
떠떠버리	[명사][방언]	NNG	00_00_00	말더듬이	15, 16
떠뚜벅거리다	[동사][방언]	VV	00_00_00	더듬거리다	15, 16
떡국대	[명사][방언]	NNG	00_00_00	가래떡	16
떡메골	[명사][방언]	NNG	00_00_00	대갈장군	16
떨기다	[동사][방언]	VV	00_00_00	떨리다	16
떨어디다	[동사][방언]	VV	00_00_00	떨어지다	13, 14, 16, 18, 19
떼지꾼	[명사][방언]	NNG	00_00_00	떼쟁이	16
뗳다	[동사][방언]	VV	00_00_00	찧다	16
또끼	[명사][방언]	NNG	02_00_00	도	16
또랑	[명사][방언]	NNG	01_00_00	도랑	5, 6, 7, 11, 12, 13, 14, 15, 16, 17
또로베	[명사][방언]	NNG	00_00_00	졸병	16
또째비	[명사][방언]	NNG	00_00_00	도깨비	7, 16, 18
똘가내다	[동사][방언]	VV	00_00_00	쫓아내다	15, 16
똘구다	[동사][방언]	VV	00_00_00	쫓다	15, 16
똘기우다	[동사][방언]	VV	00_00_00	쫓기다	16
똘꼬	[명사][방언]	NNG	00_00_00	도	16
똘똘	[감탄사][방언]	IC	04_00_00	오래오래	7, 15, 16
똥고기	[명사][방언]	NNG	00_00_00	동버들개	15, 16
똥구무	[명사][방언]	NNG	00_00_00	똥구멍	6, 7, 15, 16
똥구부레	[명사][방언]	NNG	00_00_00	쇠똥벌레	16
똥구영	[명사][방언]	NNG	00_00_00	똥구멍	6, 7, 15, 16, 20
똥글배	[명사][방언]	NNG	00_00_00	똥그라미	15, 16
