표제어	품사	세종태그	어깨번호	뜻풀이	지역
시숫서레	[명사][방언]	NNG	00_00_00	세숫대야	10
시스다	[동사][방언]	VV	00_00_00	씻다	10
시슷대양	[명사][방언]	NNG	00_00_00	세숫대야	10
시슷사리	[명사][방언]	NNG	00_00_00	세숫대야	10
시아지방	[명사][방언]	NNG	00_00_00	시아주버니	10
시악시내	[명사][방언]	NNG	00_00_00	중매쟁이	10
시알하다	[동사][방언]	VV	00_00_00	시샘하다	10
시언하다	[형용사][방언]	VA	00_00_00	시원하다	4, 5, 6, 7, 8, 9, 10, 11, 12
시언히	[부사][방언]	MAG	00_00_00	시원히	10
시영어멍	[명사][방언]	NNG	00_00_00	수양어머니	10
시잭하다	[동사][방언]	VV	00_00_00	시작하다	10
시젝	[명사][방언]	NNG	00_00_00	시작	10
시주그랑하다	[형용사][방언]	VA	00_00_00	써늘하다	10
시커름	[명사][방언]	NNG	00_00_00	세거리	10
시커름질	[명사][방언]	NNG	00_00_00	삼거리	10
시커리	[명사][방언]	NNG	00_00_00	삼거리	10
시커리가시낭	[명사][방언]	NNG	00_00_00	실거리나무	10
시커림	[명사][방언]	NNG	00_00_00	삼거리	10
시커림질	[명사][방언]	NNG	00_00_00	삼거리	10
시커멍하다	[형용사][방언]	VA	00_00_00	시커멓다	10
시크다	[동사][방언]	VV	00_00_00	싣다	10
시퍼렁하다	[형용사][방언]	VA	00_00_00	시퍼렇다	10
시호	[명사][방언]	NNG	01_00_00	오이풀	10
식	[명사][방언]	NNG	02_00_00	살쾡이	10
식게	[명사][방언]	NNG	00_00_00	제사	10
식귀	[명사][방언]	NNG	00_00_00	식구	10
식낭	[명사][방언]	NNG	00_00_00	참식나무	10
식다	[형용사][방언]	VA	02_00_00	헤식다	10
식술	[명사][방언]	NNG	00_00_00	식솔	10
식쉐	[명사][방언]	NNG	00_00_00	칡소	10
식어럭쉐	[명사][방언]	NNG	00_00_00	얼룩소	10
식은밥	[명사][방언]	NNG	00_00_00	찬밥	6, 7, 8, 9, 10, 12, 13, 15, 17
식이다	[동사][방언]	VV	03_00_00	식히다	7, 10
식전바랑	[명사][방언]	NNG	00_00_00	식전바람	10
식충다리	[명사][방언]	NNG	00_00_00	식충이	10
신감개	[명사][방언]	NNG	00_00_00	신갱기	10
신깍	[명사][방언]	NNG	00_00_00	신울	10
신달	[명사][방언]	NNG	00_00_00	들메끈	10
신달겡이	[명사][방언]	NNG	00_00_00	당감잇줄	10
신달레	[명사][방언]	NNG	00_00_00	참꽃나무	10
신달레꼿	[명사][방언]	NNG	00_00_00	진달래꽃	10
신달레낭	[명사][방언]	NNG	00_00_00	진달래나무	10
신달뤼	[명사][방언]	NNG	00_00_00	진달래	10
신돌	[명사][방언]	NNG	00_00_00	들메끈	10
신돌갱이	[명사][방언]	NNG	00_00_00	당감잇줄	10
신돌기	[명사][방언]	NNG	00_00_00	당감잇줄	10
신돌레낭	[명사][방언]	NNG	00_00_00	참꽃나무	10
신돌위	[명사][방언]	NNG	00_00_00	참꽃나무	10
신들메다	[동사][방언]	VV	00_00_00	들메다	10
신바람	[명사][방언]	NNG	02_00_00	심부름	10
신바람꾼	[명사][방언]	NNG	00_00_00	심부름꾼	10
신바름	[명사][방언]	NNG	00_00_00	심부름	10
신방	[명사][방언]	NNG	06_00_03	무당	10
신부름	[명사][방언]	NNG	00_00_00	심부름	10
신부름꾼	[명사][방언]	NNG	00_00_00	심부름꾼	10
신새데기	[명사][방언]	NNG	00_00_00	흰새더기	10
신샛바름	[명사][방언]	NNG	00_00_00	높새바람	10
신속	[명사][방언]	NNG	01_00_00	제비쑥	10
신쉐	[명사][방언]	NNG	00_00_00	얼룩소	10
신조기	[명사][방언]	NNG	00_00_00	보구치	10
신주멩기	[명사][방언]	NNG	00_00_00	신주머니	10
신지다	[동사][방언]	VV	00_00_00	신기다	10
신차데	[명사][방언]	NNG	00_00_00	신주머니	10
신충애기	[명사][방언]	NNG	00_00_00	수양자	10
신클	[명사][방언]	NNG	00_00_00	신틀	10
실거리낭	[명사][방언]	NNG	00_00_00	실거리나무	10
실게	[명사][방언]	NNG	00_00_00	쓸개	10
실겨보다	[동사][방언]	VV	00_00_00	흘겨보다	10
실구다	[동사][방언]	VV	02_00_00	흘기다	10
실구렝낭	[명사][방언]	NNG	00_00_00	실거리나무	10
실기다	[동사][방언]	VV	01_00_00	흘기다	10
실꼽	[명사][방언]	NNG	00_00_00	실오리	10
실돌	[명사][방언]	NNG	00_00_00	숫돌	10
실따	[동사][방언]	VV	00_00_00	싣다	4, 5, 6, 7, 8, 9, 10, 11, 12
실러지다	[동사][방언]	VV	00_00_00	무너지다	10
실러하다	[동사][방언]	VV	00_00_00	싫어하다	10
실르다	[동사][방언]	VV	01_00_00	바수다	10
실르다	[동사][방언]	VV	03_00_00	싣다	9, 10
실르다	[형용사][방언]	VA	02_00_00	싫다	10
실바름	[명사][방언]	NNG	00_00_00	실바람	10
실읏다	[동사][방언]	VV	00_00_00	실없다	10
실이	[부사][방언]	MAG	00_00_00	실히	5, 10, 12
실짝실짝	[부사][방언]	MAG	00_00_00	실쭉실쭉	10
실카장	[부사][방언]	MAG	00_00_00	실컷	10
실큿	[부사][방언]	MAG	00_00_00	실컷	10
실트락실트락	[부사][방언]	MAG	00_00_00	시위적시위적	10
실프다	[형용사][방언]	VA	01_00_00	싫다	10
실픈깐	[명사][방언]	NNG	00_00_00	싫증	10
실피	[부사][방언]	MAG	00_00_00	실컷	10
실히다	[형용사][방언]	VA	00_00_00	시리다	10
싫은쌀	[명사][방언]	NNG	00_00_00	쓿은쌀	10
심그다	[동사][방언]	VV	00_00_00	심다	10
심낭	[명사][방언]	NNG	01_00_00	참식나무	10
심다	[동사][방언]	VV	02_00_00	잡다	10
심두룽하다	[형용사][방언]	VA	00_00_00	심드렁하다	10
심들이다	[동사][방언]	VV	00_00_00	힘들이다	10
심뜨렁하다	[형용사][방언]	VA	00_00_00	심드렁하다	10
심방	[명사][방언]	NNG	02_00_00	무당	10
심방깅이	[명사][방언]	NNG	00_00_00	두점박이민꽃게	10
심방나비	[명사][방언]	NNG	00_00_00	범나비	10
심방만축	[명사][방언]	NNG	00_00_00	방아깨비	10
심방말축	[명사][방언]	NNG	00_00_00	방아깨비	10
심방재열	[명사][방언]	NNG	00_00_00	유지매미	10
심방재일	[명사][방언]	NNG	00_00_00	유지매미	10
심벡	[명사][방언]	NNG	00_00_00	겨룸	10
심벡하다	[동사][방언]	VV	00_00_00	겨루다	10
심벵	[명사][방언]	NNG	00_00_00	무당	10
심술꾸레기	[명사][방언]	NNG	00_00_00	심술꾸러기	10
심술다리	[명사][방언]	NNG	00_00_00	심술꾸러기	10
심술피우다	[동사][방언]	VV	00_00_00	심술부리다	10
심숭하다	[형용사][방언]	VA	00_00_00	심심하다	10
심슬궂다	[형용사][방언]	VA	00_00_00	심술궂다	10
심쓰다	[동사][방언]	VV	00_00_00	힘쓰다	8, 10
심어가다	[동사][방언]	VV	00_00_00	잡아가다	10
심어메다	[동사][방언]	VV	00_00_00	잡아매다	10
심으젱이	[명사][방언]	NNG	00_00_00	심술	10
심줄거리	[명사][방언]	NNG	00_00_00	흘떼기	10
심줄궤기	[명사][방언]	NNG	00_00_00	흘떼기	10
심지다	[동사][방언]	VV	00_00_00	붙잡히다	10
십관	[명사][방언]	NNG	00_00_00	습관	10
십수	[명사][방언]	NNG	00_00_00	담불	10
싯다	[동사][방언]	VV	01_00_00	있다	10
싱각	[명사][방언]	NNG	00_00_00	생각	10
싱각하다	[동사][방언]	VV	00_00_00	생각하다	10
싱그리다	[동사][방언]	VV	00_00_00	찡그리다	10
싱방나비	[명사][방언]	NNG	00_00_00	호랑나비	10
싱크리다	[동사][방언]	VV	00_00_00	찡그리다	10
싸납다	[형용사][방언]	VA	00_00_00	사납다	6, 7, 8, 9, 10, 11, 18
싸는물레	[명사][방언]	NNG	00_00_00	물레	10
싸다	[동사][방언]	VV	07_00_00	슬다	10
싸다	[동사][방언]	VV	08_00_00	켜다	10
싸랑쥉이	[명사][방언]	NNG	00_00_00	생쥐	10
싸무랍다	[형용사][방언]	VA	00_00_00	사납다	10
싸물다	[형용사][방언]	VA	00_00_00	사납다	10
싸분	[명사][방언]	NNG	00_00_00	비누	10
싼물	[명사][방언]	NNG	00_00_00	썰물	10
쌀궤꼿	[명사][방언]	NNG	00_00_00	오랑캐꽃	10
쌀궤풀	[명사][방언]	NNG	00_00_00	오랑캐꽃	10
쌀그렝이	[부사][방언]	MAG	00_00_00	고스란히	10
쌀대죽	[명사][방언]	NNG	01_00_00	쌀수수	10
쌀문	[명사][방언]	NNG	00_00_00	살문	10
쌀물	[명사][방언]	NNG	00_00_00	썰물	10
쌀방올	[명사][방언]	NNG	00_00_00	쌀알	10
쌀방울	[명사][방언]	NNG	00_00_00	쌀알	10
쌀칩	[명사][방언]	NNG	01_00_00	쌀알	10
쌀칩	[명사][방언]	NNG	02_00_00	쌀집	10
쌀풀이	[명사][방언]	NNG	00_00_00	살풀이	10
쌀항	[명사][방언]	NNG	00_00_00	쌀독	10
쌀황	[명사][방언]	NNG	00_00_00	쌀독	10
쌉다	[동사][방언]	VV	00_00_00	싸우다	10
쌍가메	[명사][방언]	NNG	00_00_00	쌍가마	10
쌍까락지	[명사][방언]	NNG	00_00_00	쌍가락지	10
쌍도이	[명사][방언]	NNG	00_00_00	쌍둥이	6, 7, 8, 9, 10, 12
쌍얼쳉이	[명사][방언]	NNG	00_00_00	쌍언청이	10
쌍지	[명사][방언]	NNG	00_00_00	쌈지	10
쌩낭	[명사][방언]	NNG	00_00_00	생나무	10
쌩올	[명사][방언]	NNG	00_00_00	쌍올	10
쌯이다	[동사][방언]	VV	00_00_00	쌓이다	8, 9, 10, 11
써거령하다	[형용사][방언]	VA	00_00_00	하잘것없다	10
써넝하다	[형용사][방언]	VA	00_00_00	서늘하다	10
써느룽하다	[형용사][방언]	VA	00_00_00	서느렇다	10
썰르다	[동사][방언]	VV	00_00_00	치우다	10
썹	[명사][방언]	NNG	01_00_00	잎	10
썹상귀	[명사][방언]	NNG	00_00_00	잎사귀	10
썹지그랑하다	[형용사][방언]	VA	00_00_00	섬뜩하다	10
썹지근하다	[형용사][방언]	VA	00_00_00	끔찍하다	10
썻바닥	[명사][방언]	NNG	00_00_00	혓바닥	6, 7, 8, 9, 10, 11, 12
썽내다	[동사][방언]	VV	00_00_00	성내다	6, 10
쏘곱	[명사][방언]	NNG	00_00_00	속	10
쏘나기	[명사][방언]	NNG	00_00_00	소나기	4, 6, 7, 8, 9, 10, 11, 12, 13
쏘미다	[동사][방언]	VV	00_00_00	쏠다	10
쏙내복	[명사][방언]	NNG	00_00_00	속내복	10
쏙다	[동사][방언]	VV	02_00_00	속다	6, 8, 10, 11
쏙벵	[명사][방언]	NNG	00_00_00	속병	10
쏙입	[명사][방언]	NNG	00_00_00	속잎	10
쏠궤꼿	[명사][방언]	NNG	00_00_00	제비꽃	10
쏠대죽	[명사][방언]	NNG	00_00_00	수수	10
쏠대축	[명사][방언]	NNG	00_00_00	수수	10
쏠물	[명사][방언]	NNG	00_00_00	썰물	6, 10
쏨	[명사][방언]	NNG	00_00_00	쌈지	10
쏨씨	[명사][방언]	NNG	00_00_00	솜씨	10
쏭쏭거리다	[동사][방언]	VV	00_00_00	낑낑거리다	10
쏭쏭쏭쏭	[부사][방언]	MAG	00_00_00	쌔근쌔근	10
쐑이다	[동사][방언]	VV	00_00_00	속이다	6, 10, 13, 14
쑤무	[수관형사][방언]	MMN	00_00_00	스무	10
쑤물	[수사][방언]	NR	00_00_00	스물	10
쑥고리낭	[명사][방언]	NNG	00_00_00	실거리나무	10
쑥수	[명사][방언]	NNG	00_00_00	숙소갑사	10
쑬돌	[명사][방언]	NNG	00_00_00	숫돌	10
쒜골히	[명사][방언]	NNG	00_00_00	쇠고리	10
쒜나기	[명사][방언]	NNG	00_00_00	소나기	10
쒜낙마	[명사][방언]	NNG	00_00_00	장마	10
쒜네기	[명사][방언]	NNG	00_00_00	소나기	10
쒜네기주제	[명사][방언]	NNG	00_00_00	소나기	10
쒜다	[동사][방언]	VV	02_00_00	쇠다	10
쒜다	[동사][방언]	VV	01_00_00	쏘이다	10
쒜돔박방	[명사][방언]	NNG	00_00_00	사람주나무	10
쒜마께	[명사][방언]	NNG	00_00_00	쇠망치	10
쒜미다	[동사][방언]	VV	00_00_00	쏠다	10
쒜복젱이	[명사][방언]	NNG	00_00_00	거북복	10
쒜비놈	[명사][방언]	NNG	00_00_00	쇠비름	10
쒜비눔	[명사][방언]	NNG	00_00_00	쇠비름	10
쒜비늠	[명사][방언]	NNG	00_00_00	쇠비름	10
쒜손	[명사][방언]	NNG	00_00_00	흙손	10
쒜아기	[명사][방언]	NNG	00_00_00	쐐기풀	10
쒜와기	[명사][방언]	NNG	00_00_00	쐐기	10
쒜우다	[동사][방언]	VV	02_00_00	쏘이다	10
