표제어	품사	세종태그	어깨번호	뜻풀이	지역
쉐수	[명사][방언]	NNG	00_00_00	세수	7, 14, 16, 18, 19
쉐시하다	[동사][방언]	VV	00_00_00	세수하다	15, 16, 18
쉐싯비늘	[명사][방언]	NNG	00_00_00	세숫비누	16, 18
쉐우다	[동사][방언]	VV	00_00_00	쏘이다	15, 16, 18
쉑유	[명사][방언]	NNG	00_00_00	석유	15, 16, 18
쉠	[명사][방언]	NNG	02_00_00	헤엄	15, 16, 18
쉥펜	[명사][방언]	NNG	00_00_00	송편	15, 16, 18
쉬발유	[명사][방언]	NNG	00_00_00	휘발유	11, 12, 18
쉰떡	[명사][방언]	NNG	00_00_00	송편	16, 18
쉼떡	[명사][방언]	NNG	00_00_00	송편	16, 18
슈갑	[명사][방언]	NNG	00_00_00	장갑	16, 18
슈갭	[명사][방언]	NNG	00_00_00	장갑	16, 18
슈박	[명사][방언]	NNG	00_00_00	수맥	16, 18
슈은	[명사][방언]	NNG	00_00_00	수은	16, 18
슛돌	[명사][방언]	NNG	00_00_00	숫돌	16, 18
슝누	[명사][방언]	NNG	00_00_00	숭늉	16, 18
슝뉴	[명사][방언]	NNG	00_00_00	숭늉	16, 18
슝에	[명사][방언]	NNG	00_00_00	숭어	16, 18
스믈	[수사][방언]	NR	00_00_00	스물	7, 11, 12, 13, 14, 18, 19
스집	[명사][방언]	NNG	00_00_00	시집	16, 18
스큰	[부사][방언]	MAG	00_00_00	실컷	14, 15, 16, 18, 19
슫달	[명사][방언]	NNG	00_00_00	섣달	4, 5, 11, 12, 18
슬그머이	[부사][방언]	MAG	00_00_00	슬그머니	7, 15, 16, 18, 20
슬죽하다	[형용사][방언]	VA	00_00_00	뜨악하다	16, 18
슬푸다	[형용사][방언]	VA	00_00_00	슬프다	5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 18, 19, 20
슾	[명사][방언]	NNG	00_00_00	숲	16, 18
시간페	[명사][방언]	NNG	00_00_00	시간표	15, 16, 18
시구다	[형용사][방언]	VA	00_00_00	시다	12, 15, 16, 18
시구랍다	[형용사][방언]	VA	00_00_00	시다	6, 7, 8, 9, 18
시굼부리꾼	[명사][방언]	NNG	00_00_00	심부름꾼	14, 18
시굼치	[명사][방언]	NNG	00_00_00	시금치	16, 18
시느비	[명사][방언]	NNG	00_00_00	시누이	16, 18
시다하다	[형용사][방언]	VA	00_00_00	시장하다	16, 18
시락쥭	[명사][방언]	NNG	00_00_00	시래기죽	18
시르떡	[명사][방언]	NNG	00_00_00	시루떡	4, 7, 16, 18
시리떡	[명사][방언]	NNG	00_00_00	시루떡	4, 6, 7, 8, 9, 10, 15, 16, 18, 20
시문사	[명사][방언]	NNG	00_00_00	신문사	5, 18
시발유	[명사][방언]	NNG	00_00_00	휘발유	8, 9, 18
시숫비누	[명사][방언]	NNG	00_00_00	세숫비누	4, 5, 8, 9, 11, 12, 18
시아바니	[명사][방언]	NNG	00_00_00	시아버지	8, 9, 13, 14, 16, 18, 19
시아바이	[명사][방언]	NNG	00_00_00	시아버지	6, 7, 8, 9, 15, 18, 20
시아부지	[명사][방언]	NNG	00_00_00	시아버지	4, 6, 8, 9, 15, 16, 18
시앙	[명사][방언]	NNG	01_00_00	생강	8, 9, 12, 18
시어마니	[명사][방언]	NNG	00_00_00	시어머니	7, 8, 9, 13, 14, 16, 18, 19, 20
시어마이	[명사][방언]	NNG	00_00_00	시어머니	6, 7, 15, 16, 18, 20
시엄	[명사][방언]	NNG	03_00_00	시험	5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20
시엄	[명사][방언]	NNG	02_00_00	헤엄	4, 5, 7, 8, 9, 11, 12, 13, 14, 18, 20
시파리	[명사][방언]	NNG	04_00_00	쉬파리	6, 7, 8, 12, 15, 16, 18, 20
식이다	[동사][방언]	VV	02_00_00	숙이다	6, 7, 8, 9, 14, 15, 16, 18, 19, 20
신게	[명사][방언]	NNG	02_00_00	신경	16, 18
신떡	[명사][방언]	NNG	00_00_00	송편	16, 18
실갱기	[명사][방언]	NNG	00_00_00	실톳	4, 15, 16, 18
실거머니	[부사][방언]	MAG	00_00_00	슬그머니	5, 6, 18
실겅이	[명사][방언]	NNG	00_00_00	살강	11, 12, 18
실게이	[명사][방언]	NNG	00_00_00	시렁	15, 16, 18
실그	[명사][방언]	NNG	00_00_00	시루	4, 15, 16, 18
실기떡	[명사][방언]	NNG	02_00_00	시루떡	4, 13, 14, 15, 16, 18
실라포	[명사][방언]	NNG	00_00_00	중절모	16, 18
실푸다	[형용사][방언]	VA	00_00_00	슬프다	6, 7, 8, 9, 18, 20
심길내기	[명사][방언]	NNG	00_00_00	숨바꼭질	16, 18
심버럼꾼	[명사][방언]	NNG	00_00_00	심부름꾼	5, 7, 8, 9, 15, 16, 18, 20
심차다	[형용사][방언]	VA	00_00_00	힘차다	4, 8, 9, 15, 16, 18
십자질	[명사][방언]	NNG	00_00_00	네거리	8, 9, 18
싱구다	[동사][방언]	VV	00_00_00	심다	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 20
싱낭이	[명사][방언]	NNG	00_00_00	승냥이	5, 18
싱냬	[명사][방언]	NNG	00_00_00	승냥이	16, 18
싸납다	[형용사][방언]	VA	00_00_00	사납다	6, 7, 8, 9, 10, 11, 18
싸르문	[명사][방언]	NNG	00_00_00	사립문	11, 12, 18
싸씨개	[명사][방언]	NNG	00_00_00	미치광이	16, 18
싸우	[명사][방언]	NNG	00_00_00	사위	4, 6, 7, 13, 14, 15, 16, 18, 20
싸이	[명사][방언]	NNG	01_00_00	사위	15, 16, 18
쌀쓰름	[명사][방언]	NNG	00_00_00	입덧	16, 18
쌀체	[명사][방언]	NNG	00_00_00	굵은체	18, 21
쌉짝문	[명사][방언]	NNG	00_00_00	사립문	4, 6, 7, 11, 12, 18, 20
쌍두이	[명사][방언]	NNG	00_00_00	쌍둥이	4, 6, 7, 8, 9, 11, 12, 18, 20
쌍디	[명사][방언]	NNG	00_00_00	쌍둥이	6, 7, 12, 15, 16, 18, 20
쌔기다	[동사][방언]	VV	01_00_00	새기다	7, 15, 16, 18, 20
쌔까맣다	[형용사][방언]	VA	00_00_00	새까맣다	8, 9, 18
쌔빨갛다	[형용사][방언]	VA	00_00_00	새빨갛다	6, 7, 16, 18, 20
쌔씨개	[명사][방언]	NNG	00_00_00	미치광이	15, 16, 18
쌩쮜	[명사][방언]	NNG	00_00_00	생쥐	18
쎄로	[명사][방언]	NNG	01_00_00	세로	16, 18
쎄로	[부사][방언]	MAG	02_00_00	세로	16, 18
쎄우다	[동사][방언]	VV	01_00_00	쏘이다	16, 18
쎼루	[명사][방언]	NNG	01_00_00	세로	13, 14, 15, 16, 18, 19, 20
쎼루	[부사][방언]	MAG	02_00_00	세로	6, 7, 8, 9, 13, 14, 15, 16, 18, 19, 20
쎼우다	[동사][방언]	VV	00_00_00	쏘이다	15, 16, 18
쏘리질	[명사][방언]	NNG	00_00_00	오솔길	8, 9, 18
쏘이	[명사][방언]	NNG	00_00_00	송이	16, 18
쏘포	[명사][방언]	NNG	00_00_00	소포	15, 16, 18
쐐악	[명사][방언]	NNG	00_00_00	쐐기	4, 8, 9, 12, 18
쑤깨구데	[명사][방언]	NNG	00_00_00	진펄	16, 18
쑤깨구데이	[명사][방언]	NNG	00_00_00	진펄	16, 18
쑷다	[동사][방언]	VV	00_00_00	쑤시다	8, 9, 18
쑹내다	[동사][방언]	VV	00_00_00	흉내질하다	8, 9, 18
쓸매	[명사][방언]	NNG	00_00_00	썰매	8, 9, 18
씨라리다	[형용사][방언]	VA	00_00_00	쓰라리다	4, 5, 7, 8, 9, 18, 20
씨러지다	[동사][방언]	VV	00_00_00	쓰러지다	4, 5, 6, 7, 8, 9, 10, 18, 20
씩우	[명사][방언]	NNG	00_00_00	석유	8, 9, 18
씰개	[명사][방언]	NNG	01_00_00	쓸개	4, 5, 6, 7, 8, 9, 11, 12, 13, 17, 18, 20
씸껏	[부사][방언]	MAG	00_00_00	힘껏	8, 9, 18
아까재	[명사][방언]	NNG	01_00_00	아까	8, 18
아까재	[부사][방언]	MAG	02_00_00	아까	8, 18
아까지	[명사][방언]	NNG	01_00_00	아까	6, 7, 8, 9, 13, 14, 18, 19, 20
아까지	[부사][방언]	MAG	02_00_00	아까	6, 7, 8, 9, 13, 14, 18, 19, 20
아께	[명사][방언]	NNG	01_00_00	아까	4, 15, 16, 18, 20
아께	[부사][방언]	MAG	02_00_00	아까	4, 15, 16, 18, 20
아덜	[명사][방언]	NNG	00_00_00	아들	4, 6, 7, 8, 9, 10, 18, 20
아랫발치	[명사][방언]	NNG	00_00_00	아랫목	16, 18
아레	[명사][방언]	NNG	00_00_00	아흐레	4, 5, 6, 7, 8, 11, 12, 14, 18, 19, 20
아림	[명사][방언]	NNG	01_00_00	아름	6, 16, 18, 20
아림	[명사][의존][방언]	NNB	02_00_00	아름	6, 16, 18, 20
아스래	[명사][방언]	NNG	00_00_00	아지랑이	16, 18
아옵	[수사][관형사][방언]	NR	00_00_00	아홉	4, 6, 7, 8, 9, 10, 11, 18
아으레	[명사][방언]	NNG	00_00_00	아흐레	4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20
아은	[수사][관형사][방언]	NR	00_00_00	아흔	4, 6, 7, 8, 9, 10, 11, 12, 15, 16, 18
아젹	[부사][방언]	MAG	00_00_00	아직	18
아주마니	[명사][방언]	NNG	01_00_00	아주머니	9, 13, 14, 16, 18, 19
아죽	[부사][방언]	MAG	00_00_00	아직	6, 7, 15, 16, 18, 20
아즈까리	[명사][방언]	NNG	00_00_00	아주까리	13, 14, 15, 16, 18, 19, 20
아즈마이	[명사][방언]	NNG	02_00_00	아주머니	6, 15, 16, 18, 20
아즈마이	[명사][방언]	NNG	01_00_00	작은어머니	15, 16, 18
아즈마이	[감탄사][방언]	IC	03_00_00	작은어머니	15, 16, 18
아즈미	[명사][방언]	NNG	00_00_00	고모	15, 16, 18
아즈바네	[명사][방언]	NNG	01_00_00	고모부	18, 21
아즈바네	[감탄사][방언]	IC	02_00_00	고모부	18, 21
아즈바니	[명사][방언]	NNG	05_00_00	고모부	18, 21
아즈바니	[감탄사][방언]	IC	06_00_00	고모부	18, 21
아즈바니	[명사][방언]	NNG	02_00_00	아저씨	14, 16, 18
아즈바니	[명사][방언]	NNG	03_00_00	이모부	16, 18
아즈바니	[감탄사][방언]	IC	07_00_00	이모부	16, 18
아즈바니	[명사][방언]	NNG	01_00_00	작은아버지	16, 18
아즈바니	[감탄사][방언]	IC	08_00_00	작은아버지	16, 18
아지래이	[명사][방언]	NNG	00_00_00	아지랑이	4, 6, 7, 8, 9, 11, 12, 13, 15, 16, 17, 18, 20
아체기	[명사][방언]	NNG	00_00_00	가지	16, 18
아후	[수사][관형사][방언]	NR	00_00_00	아홉	11, 12, 13, 14, 15, 16, 18, 19
아훕	[수사][관형사][방언]	NR	00_00_00	아홉	5, 6, 13, 14, 15, 16, 18, 19, 20
악새비	[명사][방언]	NNG	00_00_00	앞잡이	18
안깐이	[명사][방언]	NNG	00_00_00	아내	15, 16, 18
안꼽다	[형용사][방언]	VA	00_00_00	아니꼽다	16, 18
안꿩	[명사][방언]	NNG	00_00_00	암꿩	5, 18
안바끼	[명사][방언]	NNG	00_00_00	안팎	18
안즈구	[부사][방언]	MAG	00_00_00	아직	18
알락거리다	[동사][방언]	VV	00_00_00	알랑거리다	6, 7, 11, 12, 18, 20
알몸뚜이	[명사][방언]	NNG	00_00_00	알몸뚱이	6, 7, 18
암케	[명사][방언]	NNG	00_00_00	암컷	15, 16, 18
암퀘	[명사][방언]	NNG	00_00_00	암컷	15, 16, 18
앞잽이	[명사][방언]	NNG	00_00_00	앞잡이	5, 6, 7, 11, 13, 14, 15, 16, 18, 19, 20
앞지락	[명사][방언]	NNG	00_00_00	앞자락	11, 12, 18
앞초매	[명사][방언]	NNG	00_00_00	앞치마	13, 14, 15, 16, 18, 19, 20
앞치매	[명사][방언]	NNG	00_00_00	앞치마	6, 7, 8, 9, 15, 16, 18, 20
애기씨	[명사][방언]	NNG	00_00_00	아기씨	4, 5, 8, 9, 11, 12, 15, 18
애롭다	[형용사][방언]	VA	00_00_00	외롭다	5, 6, 8, 13, 14, 15, 18
애리다	[형용사][방언]	VA	01_00_00	아리다	4, 6, 7, 8, 9, 13, 14, 18, 19, 20
애사춘	[명사][방언]	NNG	00_00_00	외사촌	5, 18
애손주딸	[명사][방언]	NNG	00_00_00	외손녀	5, 18
앤경	[명사][방언]	NNG	00_00_00	안경	4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
앵뒤	[명사][방언]	NNG	01_00_00	앵두	15, 16, 18
앵디	[명사][방언]	NNG	00_00_00	앵두	15, 16, 18, 20
야숭개	[명사][방언]	NNG	00_00_00	냉이	8, 9, 18
얌잔하다	[형용사][방언]	VA	00_00_00	얌전하다	11, 12, 18
양님	[명사][방언]	NNG	00_00_00	양념	6, 7, 8, 9, 12, 18, 20
양북	[명사][방언]	NNG	00_00_00	양복	11, 12, 18
양쥐	[명사][방언]	NNG	00_00_00	내외	15, 16, 18
얘장	[명사][방언]	NNG	00_00_00	야장	15, 16, 18, 20
얘쟤	[명사][방언]	NNG	00_00_00	야장	18, 21
어간니발	[명사][방언]	NNG	00_00_00	어금니	15, 16, 18
어간칸	[명사][방언]	NNG	00_00_00	헛간	18
어굼뻬	[명사][방언]	NNG	00_00_00	광대뼈	16, 18
어꿰	[명사][방언]	NNG	00_00_00	어깨	16, 18
어느듯	[부사][방언]	MAG	00_00_00	어느덧	6, 7, 14, 15, 16, 18, 19, 20
어느젓	[부사][방언]	MAG	00_00_00	어느덧	8, 9, 18
어둑스레하다	[형용사][방언]	VA	00_00_00	어스레하다	8, 9, 18
어둑시그레하다	[형용사][방언]	VA	00_00_00	어스레하다	16, 18
어둑시레하다	[형용사][방언]	VA	00_00_00	어스레하다	11, 12, 18
어둔새벽	[명사][방언]	NNG	00_00_00	어둑새벽	5, 18
어둥불	[명사][방언]	NNG	00_00_00	모닥불	15, 16, 18
어띠	[부사][방언]	MAG	00_00_00	어찌	13, 14, 15, 16, 18
어런	[명사][방언]	NNG	00_00_00	어른	6, 7, 8, 9, 13, 14, 18, 19, 20
어르석다	[형용사][방언]	VA	00_00_00	어리석다	15, 16, 18
어른아	[명사][방언]	NNG	02_00_00	어린애	6, 7, 12, 13, 14, 15, 16, 18
어리하다	[형용사][방언]	VA	01_00_00	어수룩하다	11, 12, 18
어만님	[명사][방언]	NNG	00_00_00	어머님	16, 18
어방쯤	[명사][방언]	NNG	00_00_00	어림짐작	16, 18
어제께	[명사][방언]	NNG	01_00_00	어저께	4, 5, 8, 9, 11, 12, 18
어제께	[부사][방언]	MAG	02_00_00	어저께	4, 5, 8, 9, 11, 12, 18
어치이	[명사][방언]	NNG	00_00_00	언청이	11, 12, 18
어프러지다	[동사][방언]	VV	00_00_00	엎드러지다	4, 5, 6, 7, 11, 12, 13, 14, 15, 16, 18, 19, 20
언네	[명사][방언]	NNG	00_00_00	언니	15, 16, 18
언쑤	[명사][방언]	NNG	00_00_00	원수	8, 9, 18
언앙새	[명사][방언]	NNG	00_00_00	원앙새	8, 9, 18
얼검체	[명사][방언]	NNG	00_00_00	어레미	8, 16, 18
얼게미	[명사][방언]	NNG	00_00_00	어레미	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 16, 18, 19
얼룩범	[명사][방언]	NNG	00_00_00	표범	16, 18
얼르재	[명사][방언]	NNG	00_00_00	게으름쟁이	15, 16, 18
얼삣하무	[부사][방언]	MAG	00_00_00	걸핏하면	15, 16, 18
얼임	[명사][방언]	NNG	00_00_00	얼음	6, 7, 15, 16, 18, 20
얾기다	[동사][방언]	VV	00_00_00	옮기다	11, 12, 18
엄악	[명사][방언]	NNG	00_00_00	음악	6, 7, 8, 9, 15, 18, 20
엄지소꽈락	[명사][방언]	NNG	00_00_00	엄지손가락	16, 18
엄지손가랙	[명사][방언]	NNG	00_00_00	엄지손가락	16, 18
엉글다	[형용사][방언]	VA	00_00_00	성글다	8, 9, 10, 18
엉떡	[명사][방언]	NNG	00_00_00	언덕	8, 9, 11, 12, 18
엎데리다	[동사][방언]	VV	00_00_00	엎드리다	5, 6, 7, 8, 9, 11, 12, 16, 18, 19, 20
엎두리다	[동사][방언]	VV	00_00_00	엎드리다	15, 16, 18
에과	[명사][방언]	NNG	00_00_00	외과	11, 12, 18
에국말	[명사][방언]	NNG	00_00_00	외국어	13, 14, 16, 18, 19
에나무다리	[명사][방언]	NNG	00_00_00	외나무다리	5, 11, 12, 13, 14, 16, 18, 19
에누깔	[명사][방언]	NNG	00_00_00	애꾸	16, 18
에눈재	[명사][방언]	NNG	00_00_00	애꾸	16, 18
에롭다	[형용사][방언]	VA	01_00_00	외롭다	4, 5, 6, 7, 8, 13, 14, 16, 18, 19, 20
에뿌다	[형용사][방언]	VA	00_00_00	예쁘다	6, 7, 8, 13, 14, 15, 16, 18
에사춘	[명사][방언]	NNG	00_00_00	외사촌	11, 12, 13, 14, 16, 18, 19
에삼춘	[명사][방언]	NNG	00_00_00	외삼촌	6, 13, 14, 16, 18, 19
에손네	[명사][방언]	NNG	00_00_00	외손녀	13, 14, 16, 18, 19
에손재	[명사][방언]	NNG	00_00_00	외손자	16, 18
에손주	[명사][방언]	NNG	00_00_00	외손자	5, 18
에순	[수사][관형사][방언]	NR	00_00_00	예순	5, 6, 7, 8, 9, 18
에아들	[명사][방언]	NNG	00_00_00	외아들	11, 12, 13, 14, 16, 18, 19
에조카	[명사][방언]	NNG	00_00_00	외종질	5, 11, 12, 13, 14, 18, 19
에조캐	[명사][방언]	NNG	00_00_00	외종질	16, 18
에큰아매	[명사][방언]	NNG	01_00_00	외할머니	16, 18
에큰아매	[감탄사][방언]	IC	02_00_00	외할머니	16, 18
에클아배	[명사][방언]	NNG	01_00_00	외할아버지	16, 18
에클아배	[감탄사][방언]	IC	02_00_00	외할아버지	16, 18
엔손잽이	[명사][방언]	NNG	00_00_00	왼손잡이	5, 18
엔쑤	[명사][방언]	NNG	00_00_00	원수	5, 18
엔쩍	[명사][방언]	NNG	00_00_00	왼쪽	16, 18
엔쪽	[명사][방언]	NNG	00_00_00	왼쪽	5, 6, 8, 11, 12, 13, 14, 18, 19
여께	[명사][방언]	NNG	00_00_00	어깨	16, 18
여뉘	[명사][방언]	NNG	00_00_00	배웅	15, 16, 18
여동새	[명사][방언]	NNG	00_00_00	여동생	15, 16, 18
여비재기	[명사][방언]	NNG	00_00_00	말라깽이	16, 18
여쓰	[수사][관형사][방언]	NR	00_00_00	여섯	6, 7, 13, 14, 15, 16, 18, 19
여웅	[명사][방언]	NNG	00_00_00	영웅	6, 7, 15, 16, 18, 20
여팔	[명사][방언]	NNG	00_00_00	연	15, 16, 18
여훙	[명사][방언]	NNG	00_00_00	영웅	7, 15, 16, 18, 20
연매돌	[명사][방언]	NNG	00_00_00	연자방아	16, 18
열크다	[형용사][방언]	VA	00_00_00	담차다	16, 18
염쉐	[명사][방언]	NNG	00_00_00	염소	10, 15, 16, 18
염지소가락	[명사][방언]	NNG	00_00_00	엄지손가락	15, 16, 18
엿말	[명사][방언]	NNG	00_00_00	옛말	8, 9, 18
엿쇄	[명사][방언]	NNG	00_00_00	엿새	5, 6, 7, 15, 16, 18, 20
영개끝	[명사][방언]	NNG	00_00_00	처마	16, 18
영개밑	[명사][방언]	NNG	00_00_00	처마	16, 18
영수정	[명사][방언]	NNG	00_00_00	영수증	8, 9, 18
영수지	[명사][방언]	NNG	00_00_00	영수증	5, 18
영아간	[명사][방언]	NNG	00_00_00	영화관	5, 18
영홍	[명사][방언]	NNG	01_00_00	영웅	11, 12, 18
옆구래	[명사][방언]	NNG	00_00_00	옆구리	4, 7, 11, 12, 18, 20
예기다	[동사][방언]	VV	00_00_00	여기다	13, 14, 15, 16, 18
예슨	[수사][관형사][방언]	NR	00_00_00	예순	4, 6, 11, 12, 18
옌새밑	[명사][방언]	NNG	00_00_00	처마	16, 18
옝게	[명사][방언]	NNG	00_00_00	이엉	16, 18
오굼	[명사][방언]	NNG	01_00_00	오금	4, 5, 7, 8, 9, 12, 15, 16, 18
오금니	[명사][방언]	NNG	00_00_00	어금니	5, 18
오금매기	[명사][방언]	NNG	00_00_00	대님	15, 16, 18
오금재이	[명사][방언]	NNG	00_00_00	오금	6, 7, 8, 9, 18
오냥간	[명사][방언]	NNG	00_00_00	외양간	16, 18
오대기	[명사][방언]	NNG	00_00_00	요때기	4, 9, 11, 12, 18
오두맥	[명사][방언]	NNG	00_00_00	오두막	18
오둥어	[명사][방언]	NNG	02_00_00	오징어	8, 9, 18
오라바이	[명사][방언]	NNG	00_00_00	오라버니	5, 6, 7, 13, 14, 15, 16, 18, 20
오룬짝	[명사][방언]	NNG	00_00_00	오른쪽	12, 15, 16, 18
오리내다	[동사][방언]	VV	00_00_00	에누리하다	8, 9, 18
오리짝	[명사][방언]	NNG	00_00_00	오른쪽	6, 7, 8, 9, 18, 20
오머니	[명사][방언]	NNG	00_00_00	어머니	5, 9, 11, 18
오목가슴	[명사][방언]	NNG	02_00_00	앙가슴	18
오목가심	[명사][방언]	NNG	01_00_00	앙가슴	18
오목살이	[명사][방언]	NNG	00_00_00	오막살이	16, 18
오불에미	[명사][방언]	NNG	00_00_00	홀어미	6, 7, 15, 16, 18, 20
오삼춘	[명사][방언]	NNG	00_00_00	외삼촌	5, 11, 12, 18
오삼춘댁	[명사][방언]	NNG	00_00_00	외삼촌댁	5, 18
오솔질	[명사][방언]	NNG	00_00_00	오솔길	4, 15, 16, 18, 20
오양간	[명사][방언]	NNG	00_00_00	외양간	4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20
오양칸	[명사][방언]	NNG	00_00_00	외양간	15, 16, 18, 20
오이사촌	[명사][방언]	NNG	00_00_00	외사촌	5, 11, 12, 18
오이사춘	[명사][방언]	NNG	00_00_00	외사촌	5, 18
오이손녀	[명사][방언]	NNG	00_00_00	외손녀	11, 12, 18
오이손자	[명사][방언]	NNG	00_00_00	외손자	11, 12, 18
오이아즈머니	[명사][방언]	NNG	00_00_00	외삼촌댁	11, 12, 18
오이조카	[명사][방언]	NNG	00_00_00	외종질	11, 12, 18
오이할머니	[명사][방언]	NNG	01_00_00	외할머니	5, 11, 12, 18
오이할머니	[감탄사][방언]	IC	02_00_00	외할머니	5, 11, 12, 18
오이할아버지	[명사][방언]	NNG	01_00_00	외할아버지	5, 11, 12, 18
오이할아버지	[감탄사][방언]	IC	02_00_00	외할아버지	5, 11, 12, 18
오중애	[명사][방언]	NNG	00_00_00	오징어	4, 6, 11, 12, 18
오지락	[명사][방언]	NNG	00_00_00	오지랖	8, 9, 18
오징아	[명사][방언]	NNG	00_00_00	오징어	5, 11, 18
오징에	[명사][방언]	NNG	00_00_00	오징어	4, 6, 8, 9, 10, 13, 14, 18, 19
오쿠리다	[동사][방언]	VV	00_00_00	오그리다	15, 16, 18
오큼	[명사][의존][방언]	NNB	00_00_00	움큼	6, 7, 8, 9, 16, 18, 20
옥또기	[명사][방언]	NNG	00_00_00	오뚝이	6, 16, 18, 20
옥바시	[명사][방언]	NNG	00_00_00	땅벌	8, 16, 18
온할를	[명사][방언]	NNG	01_00_00	온종일	16, 18
온할를	[부사][방언]	MAG	02_00_00	온종일	18
올빠시	[명사][방언]	NNG	00_00_00	땅벌	11, 12, 18
올채이	[명사][방언]	NNG	00_00_00	올챙이	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
옷고롬	[명사][방언]	NNG	00_00_00	옷고름	5, 6, 7, 8, 9, 13, 14, 16, 18, 19, 20
옷구룸	[명사][방언]	NNG	00_00_00	옷고름	5, 6, 7, 8, 9, 11, 12, 18, 20
옷단수	[명사][방언]	NNG	00_00_00	옷장	15, 16, 18
옹쿠리다	[동사][방언]	VV	00_00_00	웅크리다	6, 7, 13, 14, 15, 16, 18, 19, 20
왕꿩	[명사][방언]	NNG	00_00_00	암꿩	8, 9, 18
왜가	[명사][방언]	NNG	00_00_00	외가	16, 18
왜개	[명사][방언]	NNG	00_00_00	외가	16, 18
왜나무다리	[명사][방언]	NNG	00_00_00	외나무다리	6, 7, 8, 9, 13, 14, 16, 18, 19, 20
왜눈쌰재	[명사][방언]	NNG	00_00_00	애꾸	15, 16, 18
왜동매	[명사][방언]	NNG	00_00_00	외동무니	18
왜동아들	[명사][방언]	NNG	00_00_00	외동아들	6, 7, 8, 9, 13, 14, 18, 19, 20
왜사춘	[명사][방언]	NNG	00_00_00	외사촌	5, 13, 14, 16, 18, 19
왜삼춘	[명사][방언]	NNG	00_00_00	외삼촌	5, 8, 9, 13, 14, 16, 18, 19
왜손재	[명사][방언]	NNG	00_00_00	외손자	18, 21
왜손지	[명사][방언]	NNG	00_00_00	외손자	16, 18
왜아재	[명사][방언]	NNG	00_00_00	이모	16, 18
왜아주머니	[명사][방언]	NNG	00_00_00	외숙모	5, 18
왜앙간	[명사][방언]	NNG	00_00_00	외양간	5, 13, 14, 18, 19
왜양간	[명사][방언]	NNG	00_00_00	외양간	5, 6, 7, 8, 9, 13, 14, 18, 19, 20
왜우다	[동사][방언]	VV	00_00_00	외다	7, 13, 14, 16, 18, 19, 20
왜조카	[명사][방언]	NNG	00_00_00	외종질	5, 6, 13, 14, 18, 19, 20
왜조캐	[명사][방언]	NNG	00_00_00	외종질	16, 18
왜치다	[동사][방언]	VV	00_00_00	외치다	5, 6, 7, 13, 14, 18, 19, 20
왜큰아바니	[명사][방언]	NNG	01_00_00	외할아버지	16, 18
왜큰아바니	[감탄사][방언]	IC	02_00_00	외할아버지	16, 18
왜할머니	[명사][방언]	NNG	01_00_00	외할머니	5, 13, 14, 18, 19
왜할머니	[감탄사][방언]	IC	02_00_00	외할머니	5, 13, 14, 18, 19
왜할배	[명사][방언]	NNG	01_00_00	외할아버지	6, 8, 9, 14, 18, 19, 20
왜할배	[감탄사][방언]	IC	02_00_00	외할아버지	6, 8, 9, 14, 18, 19, 20
왠쪽	[명사][방언]	NNG	00_00_00	왼쪽	6, 7, 13, 14, 16, 18, 19
외강내다	[동사][방언]	VV	00_00_00	내리외다	16, 18
외눈백이	[명사][방언]	NNG	00_00_00	애꾸	4, 5, 8, 9, 11, 16, 18
외룹다	[형용사][방언]	VA	01_00_00	외롭다	4, 8, 9, 18
외사춘	[명사][방언]	NNG	00_00_00	외사촌	8, 9, 18
외삼춘	[명사][방언]	NNG	00_00_00	외삼촌	6, 8, 9, 13, 14, 18, 19
외손지	[명사][방언]	NNG	00_00_00	외손자	8, 9, 18
외손지딸	[명사][방언]	NNG	00_00_00	외손녀	8, 9, 18
외약잽이	[명사][방언]	NNG	00_00_00	왼손잡이	8, 9, 18
외할매	[명사][방언]	NNG	01_00_00	외할머니	4, 7, 8, 11, 12, 18
외할매	[감탄사][방언]	IC	02_00_00	외할머니	4, 7, 8, 11, 12, 18
왼손재애	[명사][방언]	NNG	00_00_00	왼손잡이	18
왼손잽이	[명사][방언]	NNG	00_00_00	왼손잡이	4, 8, 9, 13, 14, 15, 18
요대구	[명사][방언]	NNG	00_00_00	요때기	8, 9, 18
요쌔	[명사][방언]	NNG	00_00_00	요사이	16, 18
용마르	[명사][방언]	NNG	00_00_00	용마루	18
용말기	[명사][방언]	NNG	00_00_00	용마루	4, 15, 16, 18
우떵개	[명사][방언]	NNG	00_00_00	구덩이	16, 18
우래	[명사][방언]	NNG	01_00_00	오래뜰	16, 18
우섭다	[형용사][방언]	VA	00_00_00	우습다	4, 6, 7, 8, 9, 11, 17, 18, 20
